strategy,family,symbol,bucket,scope,events,months,eligible,mean_bp,ci_low_bp,ci_high_bp,p_positive,p_two_sided,oos_bh_q,oos_by_q,oos_family_bh_q,oos_family_by_q,primary_selection,selected_strategy,oos_fdr_significant,selected_oos_fdr_significant
btc_long_ret-5_oinone_entry60_exit72h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,0,0,False,,,,,,,,,,False,False,False,False
btc_long_ret-5_oinone_entry60_exit72h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,1,1,False,-657.0259285761941,-657.0259285761941,-657.0259285761941,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-1_entry0_exit4h,liq_reversion,BTCUSDT,all,primary,26,10,True,-57.349762594795735,-135.73859522142843,10.08255661267183,0.9260369815092454,0.14392803598200898,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry0_exit4h,liq_reversion,BTCUSDT,uptrend,primary,14,7,True,-6.086712464430727,-79.10268166330157,32.96626193008361,0.6256871564217891,0.7621189405297352,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry0_exit4h,liq_reversion,BTCUSDT,downtrend,primary,12,5,True,-117.15665441355492,-184.8903295991892,12.803666791219428,1.0,0.05547226386806597,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry0_exit4h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,11,6,True,-6.878059262762968,-87.88376673655439,37.27170057688091,0.6046976511744128,0.808095952023988,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry0_exit4h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,3,2,False,-3.185107537212519,-12.248920803044498,14.94251899445144,0.7501249375312344,0.49225387306346824,,,,,False,False,False,False
btc_short_ret2_oi-1_entry0_exit4h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,5,4,False,-202.5464925669962,-515.737684074245,-32.56815993335648,0.9255372313843079,0.08045977011494253,,,,,False,False,False,False
btc_short_ret2_oi-1_entry0_exit4h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,7,2,False,-56.16391287538256,-96.64112497387387,45.02911737084571,1.0,0.2493753123438281,,,,,False,False,False,False
btc_short_ret2_oi-1_entry0_exit24h,liq_reversion,BTCUSDT,all,primary,23,10,True,-78.8390076141655,-206.18290352695118,69.0428941330628,0.8680659670164917,0.29485257371314344,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry0_exit24h,liq_reversion,BTCUSDT,uptrend,primary,13,7,True,-128.29735543445048,-253.46546649145554,101.6317583737996,0.9850074962518741,0.191904047976012,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry0_exit24h,liq_reversion,BTCUSDT,downtrend,primary,10,5,True,-14.54315544779504,-84.03463702173491,124.39806724554303,0.5747126436781609,0.8365817091454273,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry0_exit24h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,10,6,True,-99.64092562072523,-258.96712263610647,134.40209586044165,0.8675662168915542,0.36431784107946025,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry0_exit24h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,3,2,False,-223.8187881468679,-264.9255471404315,-141.60527015974077,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-1_entry0_exit24h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,5,4,False,-28.59167460937304,-349.81633681086635,168.9425879317591,0.6276861569215393,0.735632183908046,,,,,False,False,False,False
btc_short_ret2_oi-1_entry0_exit24h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,5,2,False,-0.4946362862170382,-41.57491294913539,26.892214822395193,0.7821089455272364,0.487256371814093,,,,,False,False,False,False
btc_short_ret2_oi-1_entry0_exit72h,liq_reversion,BTCUSDT,all,primary,20,10,True,-108.9829605803626,-310.40553664187155,114.24728454815113,0.8245877061469266,0.3453273363318341,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry0_exit72h,liq_reversion,BTCUSDT,uptrend,primary,12,7,True,-183.3070056998828,-353.0914719216309,90.27650607981188,0.9920039980009995,0.13393303348325838,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry0_exit72h,liq_reversion,BTCUSDT,downtrend,primary,8,5,False,2.5031070989176953,-313.0481602181331,233.22978625538263,0.4672663668165917,0.9480259870064968,,,,,False,False,False,False
btc_short_ret2_oi-1_entry0_exit72h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,9,6,False,-147.15847969691123,-362.89143826652173,150.55285284055373,0.8605697151424287,0.30134932533733133,,,,,False,False,False,False
btc_short_ret2_oi-1_entry0_exit72h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,3,2,False,-291.75258370879754,-291.76982375835365,-291.7181036096854,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-1_entry0_exit72h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,4,4,False,-82.40396060432244,-381.2251868856114,379.04939770860744,0.6896551724137931,0.5872063968015993,,,,,False,False,False,False
btc_short_ret2_oi-1_entry0_exit72h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,4,2,False,87.41017480215784,-176.69410688317666,351.51445648749234,0.23638180909545228,0.47876061969015493,,,,,False,False,False,False
btc_short_ret2_oi-1_entry30_exit4h,liq_reversion,BTCUSDT,all,primary,26,10,True,-68.46816920898738,-129.76507063781307,-19.79205096491796,0.9905047476261869,0.009995002498750625,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry30_exit4h,liq_reversion,BTCUSDT,uptrend,primary,14,7,True,-29.940059204766886,-92.63295331022768,-4.893270421044656,0.881559220389805,0.12743628185907047,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry30_exit4h,liq_reversion,BTCUSDT,downtrend,primary,12,5,True,-113.41763088057793,-166.24999041069574,-22.22640097858051,1.0,0.0004997501249375312,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry30_exit4h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,11,6,True,-27.70929159289178,-91.62407184940106,4.652003853003584,0.8610694652673663,0.175912043978011,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry30_exit4h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,3,2,False,-38.119540448308925,-63.47385731636666,-25.44238201428006,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-1_entry30_exit4h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,5,4,False,-208.82239046205564,-546.4642357892174,-60.14579940725164,0.9245377311344328,0.07596201899050475,,,,,False,False,False,False
btc_short_ret2_oi-1_entry30_exit4h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,7,2,False,-45.27137403666531,-67.4682936121036,10.220924901930397,1.0,0.23788105947026486,,,,,False,False,False,False
btc_short_ret2_oi-1_entry30_exit24h,liq_reversion,BTCUSDT,all,primary,23,10,True,-78.50029138033273,-194.81018534180828,60.95363754296983,0.8705647176411794,0.280359820089955,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry30_exit24h,liq_reversion,BTCUSDT,uptrend,primary,13,7,True,-113.50971536001381,-242.91085554697835,128.4861078998583,0.9475262368815592,0.26636681659170414,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry30_exit24h,liq_reversion,BTCUSDT,downtrend,primary,10,5,True,-32.98804020674727,-101.45339592097187,89.43902554026926,0.7326336831584208,0.5367316341829086,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry30_exit24h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,10,6,True,-67.38062909444896,-224.8876456540231,167.69278953537219,0.7466266866566716,0.5472263868065967,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry30_exit24h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,3,2,False,-267.27333624523,-303.33341697426675,-195.1531747871564,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-1_entry30_exit24h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,5,4,False,-31.70783609585846,-231.1529038775963,102.85984977077734,0.5757121439280359,0.7806096951524237,,,,,False,False,False,False
btc_short_ret2_oi-1_entry30_exit24h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,5,2,False,-34.26824431763608,-34.854056955357635,-33.389525361053764,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-1_entry30_exit72h,liq_reversion,BTCUSDT,all,primary,20,10,True,-139.5351311756915,-331.369559854979,81.98255534014278,0.9110444777611194,0.19790104947526238,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry30_exit72h,liq_reversion,BTCUSDT,uptrend,primary,12,7,True,-193.77159999881505,-368.1732546112504,105.22075621862798,0.9980009995002499,0.11094452773613193,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry30_exit72h,liq_reversion,BTCUSDT,downtrend,primary,8,5,False,-58.18042794100613,-369.8662205713152,165.10861927206938,0.6266866566716641,0.6831584207896052,,,,,False,False,False,False
btc_short_ret2_oi-1_entry30_exit72h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,9,6,False,-160.4242120457967,-410.2306653281918,148.97573376905942,0.8670664667666167,0.29735132433783107,,,,,False,False,False,False
btc_short_ret2_oi-1_entry30_exit72h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,3,2,False,-293.8137638578702,-313.49812863202976,-283.9715814707904,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-1_entry30_exit72h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,4,4,False,-135.95075253514932,-427.30141885285667,237.07906421372206,0.7851074462768616,0.40679660169915044,,,,,False,False,False,False
btc_short_ret2_oi-1_entry30_exit72h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,4,2,False,19.589896653136996,-258.4496630168913,297.6294563231653,0.2613693153423288,0.49825087456271866,,,,,False,False,False,False
btc_short_ret2_oi-1_entry60_exit4h,liq_reversion,BTCUSDT,all,primary,26,10,True,-59.70389928509299,-92.47877190545026,-31.527656869400452,1.0,0.0004997501249375312,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry60_exit4h,liq_reversion,BTCUSDT,uptrend,primary,14,7,True,-47.161039574728214,-111.62885407678965,-13.655475738565974,0.9335332333833083,0.06846576711644178,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry60_exit4h,liq_reversion,BTCUSDT,downtrend,primary,12,5,True,-74.33723561385187,-103.54069642188989,-19.52782743965058,1.0,0.0004997501249375312,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry60_exit4h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,11,6,True,-44.02851690414557,-112.70307209584001,-6.181611407075614,0.9305347326336831,0.08345827086456771,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry60_exit4h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,3,2,False,-58.64695603353126,-119.68394901535603,-28.128459542618877,0.7491254372813593,0.2513743128435782,,,,,False,False,False,False
btc_short_ret2_oi-1_entry60_exit4h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,5,4,False,-151.93864073495766,-430.5610045762619,-14.50990357541636,0.8755622188905547,0.12993503248375812,,,,,False,False,False,False
btc_short_ret2_oi-1_entry60_exit4h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,7,2,False,-18.907660527347765,-34.58159903235324,-12.638085125345578,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-1_entry60_exit24h,liq_reversion,BTCUSDT,all,primary,23,10,True,-83.28460209345994,-200.13746578596397,41.79085357967555,0.9225387306346826,0.1984007996001999,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry60_exit24h,liq_reversion,BTCUSDT,uptrend,primary,13,7,True,-120.99831064638778,-240.98497075281065,101.53359497108492,0.9735132433783108,0.22788605697151423,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry60_exit24h,liq_reversion,BTCUSDT,downtrend,primary,10,5,True,-34.25678097465377,-91.74949826844113,59.72927526182746,0.7501249375312344,0.45077461269365315,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry60_exit24h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,10,6,True,-78.8663256025588,-217.79187517011792,129.2449792053868,0.8460769615192404,0.40729635182408797,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry60_exit24h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,3,2,False,-261.43826079248447,-308.7526234441888,-166.80953548907573,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-1_entry60_exit24h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,5,4,False,-14.25682989355791,-146.88694288253078,86.92328149481689,0.568215892053973,0.8020989505247377,,,,,False,False,False,False
btc_short_ret2_oi-1_entry60_exit24h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,5,2,False,-54.25673205574965,-68.59792854236977,-44.69593439800289,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-1_entry60_exit72h,liq_reversion,BTCUSDT,all,primary,20,10,True,-129.86726145284192,-330.1185518871135,89.217446936938,0.8855572213893054,0.24537731134432783,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry60_exit72h,liq_reversion,BTCUSDT,uptrend,primary,12,7,True,-196.37562699564236,-362.6376008567345,88.01800981857235,1.0,0.09345327336331834,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-1_entry60_exit72h,liq_reversion,BTCUSDT,downtrend,primary,8,5,False,-30.10471313864133,-339.91874029898526,208.12168480401712,0.5822088955522239,0.7941029485257372,,,,,False,False,False,False
btc_short_ret2_oi-1_entry60_exit72h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,9,6,False,-177.90402379616023,-406.1995788882635,131.657580796987,0.9120439780109945,0.248375812093953,,,,,False,False,False,False
btc_short_ret2_oi-1_entry60_exit72h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,3,2,False,-251.79043659408862,-292.7382012959783,-231.31655424314377,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-1_entry60_exit72h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,4,4,False,-48.32301435978892,-380.04561582321503,283.3995871036372,0.5787106446776612,0.8150924537731135,,,,,False,False,False,False
btc_short_ret2_oi-1_entry60_exit72h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,4,2,False,-11.886411917493724,-259.6649892505258,235.8921654155384,0.7581209395302348,0.5027486256871564,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit4h,liq_reversion,BTCUSDT,all,primary,11,7,True,-19.34959154884198,-116.18289200305296,69.916109252264,0.664167916041979,0.7251374312843578,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-2_entry0_exit4h,liq_reversion,BTCUSDT,uptrend,primary,5,4,False,71.00870276060147,31.231321566943095,97.52695688970705,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit4h,liq_reversion,BTCUSDT,downtrend,primary,6,3,False,-94.64817014004485,-189.11818564733903,45.02911737084571,1.0,0.15292353823088456,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit4h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,4,3,False,85.02524870213898,47.52012413943475,113.54364564530609,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit4h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,1,1,False,14.94251899445144,14.94251899445144,14.94251899445144,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit4h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,2,2,False,-375.8465412710592,-661.1003839021749,-90.59269863994344,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit4h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,4,2,False,45.95101542546233,45.02911737084571,46.87291348007894,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit24h,liq_reversion,BTCUSDT,all,primary,11,7,True,-48.78901880609246,-149.77584155496038,43.79560417179202,0.8215892053973014,0.3363318340829585,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-2_entry0_exit24h,liq_reversion,BTCUSDT,uptrend,primary,5,4,False,-95.61570207393274,-203.70953762421226,127.5861563713919,0.9435282358820589,0.1984007996001999,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit24h,liq_reversion,BTCUSDT,downtrend,primary,6,3,False,-9.766782749558878,-109.80052493438409,44.783218111767205,0.7141429285357321,0.5557221389305347,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit24h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,4,3,False,-84.11831005248075,-218.04422281944835,217.31663188176944,0.8465767116441779,0.2938530734632684,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit24h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,1,1,False,-141.60527015974077,-141.60527015974077,-141.60527015974077,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit24h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,2,2,False,-239.6293633495499,-369.4582017647157,-109.80052493438409,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit24h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,4,2,False,105.16450755043662,-41.57491294913539,251.90392805000863,0.22288855572213892,0.4862568715642179,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,all,primary,10,7,True,-169.07107316701882,-431.5276375942874,71.77678594828608,0.896551724137931,0.17891054472763618,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,uptrend,primary,5,4,False,-250.18792308959732,-274.42052824041264,-214.67741358886005,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,downtrend,primary,5,3,False,-87.95422324444033,-833.8520639465511,373.7345807453514,0.6141929035482259,0.7631184407796102,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,4,3,False,-239.80537795957537,-264.93334233029066,-206.82702504512585,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,1,1,False,-291.7181036096854,-291.7181036096854,-291.7181036096854,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,1,1,False,-833.8520639465512,-833.8520639465512,-833.8520639465512,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry0_exit72h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,4,2,False,98.52023693108738,-176.69410688317666,373.7345807453514,0.2563718140929535,0.5302348825587206,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,all,primary,11,7,True,-53.36769705149345,-157.66513624120162,51.60459125630587,0.8195902048975512,0.4122938530734633,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,uptrend,primary,5,4,False,40.744175343453435,-40.394757789965084,95.46038202526422,0.05297351324337831,0.18690654672663667,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,downtrend,primary,6,3,False,-131.79425738061585,-229.40216115203773,10.220924901930397,1.0,0.030484757621189407,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,4,3,False,66.79868350840846,23.416952778166475,107.46762023311385,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,1,1,False,-63.47385731636666,-63.47385731636666,-63.47385731636666,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,2,2,False,-411.0734714148805,-699.1460321983183,-123.00091063144268,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit4h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,4,2,False,7.845349636516468,5.469774371102538,10.220924901930397,0.0004997501249375312,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,all,primary,11,7,True,-76.07954720556454,-165.53935728065744,10.110217166750665,0.9555222388805598,0.08745627186406797,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,uptrend,primary,5,4,False,-113.58406166808497,-219.22869137144627,100.66984019546435,0.9965017491254373,0.15442278860569716,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,downtrend,primary,6,3,False,-44.82578515346416,-142.5998025770163,-19.858619207220375,0.9555222388805598,0.044977511244377814,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,4,3,False,-93.1917833883171,-231.2664496635912,199.27751185633792,0.8390804597701149,0.3098450774612694,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,1,1,False,-195.1531747871564,-195.1531747871564,-195.1531747871564,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,2,2,False,-221.48269085967164,-300.36557914232696,-142.5998025770163,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit24h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,4,2,False,43.50266769963958,-33.389525361053764,120.39486076033292,0.2608695652173913,0.5017491254372813,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,all,primary,10,7,True,-209.0373445770137,-411.40857947156206,-8.701020065760606,0.9780109945027486,0.044977511244377814,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,uptrend,primary,5,4,False,-257.18606600305867,-296.0487087098507,-198.89210194287062,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,downtrend,primary,5,3,False,-160.88862315096873,-756.9533618074969,234.70478604321792,0.7306346826586707,0.5282358820589705,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,4,3,False,-243.1080503458159,-287.3239987487612,-187.18225588896402,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,1,1,False,-313.49812863202976,-313.49812863202976,-313.49812863202976,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,1,1,False,-756.9533618074968,-756.9533618074968,-756.9533618074968,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry30_exit72h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,4,2,False,-11.872438486836707,-258.4496630168913,234.7047860432179,0.7656171914042978,0.5022488755622189,,,,,False,False,False,False
btc_short_ret2_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,all,primary,11,7,True,-27.31059936921074,-92.5483594785248,48.89212118917681,0.775112443778111,0.4827586206896552,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,uptrend,primary,5,4,False,12.470195320080546,-76.12624510685882,64.34664998187746,0.36681659170414793,0.7701149425287356,,,,,False,False,False,False
btc_short_ret2_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,downtrend,primary,6,3,False,-60.46126161028681,-131.61850811475924,101.25115274726328,0.960519740129935,0.18290854572713644,,,,,False,False,False,False
btc_short_ret2_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,4,3,False,45.50873140393969,-11.00502432987359,69.24654166349976,0.0004997501249375312,0.03698150924537731,,,,,False,False,False,False
btc_short_ret2_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,1,1,False,-119.68394901535603,-119.68394901535603,-119.68394901535603,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,2,2,False,-194.19224506378882,-489.6356428748409,101.25115274726328,0.7541229385307346,0.47726136931534235,,,,,False,False,False,False
btc_short_ret2_oi-2_entry60_exit4h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,4,2,False,6.4042301164642,-34.58159903235324,47.390059265281636,0.25287356321839083,0.5077461269365318,,,,,False,False,False,False
btc_short_ret2_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,all,primary,11,7,True,-59.91250340716633,-168.2119071397944,29.447788701918892,0.872063968015992,0.24187906046976512,1.0,1.0,1.0,1.0,False,False,False,False
btc_short_ret2_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,uptrend,primary,5,4,False,-123.32432309387563,-237.53959051776886,90.73562476336184,0.9960019990004998,0.15742128935532235,,,,,False,False,False,False
btc_short_ret2_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,downtrend,primary,6,3,False,-7.069320334908582,-68.59792854236977,40.79003150895741,0.6106946526736632,0.776111944027986,,,,,False,False,False,False
btc_short_ret2_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,uptrend_low_vol,exploratory,4,3,False,-112.4530199950756,-249.32793302255106,176.58401151417436,0.8505747126436781,0.30334832583708143,,,,,False,False,False,False
btc_short_ret2_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,uptrend_high_vol,exploratory,1,1,False,-166.80953548907573,-166.80953548907573,-166.80953548907573,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,downtrend_low_vol,exploratory,2,2,False,-40.710885364493734,-53.83161127740331,-27.59015945158415,1.0,0.0004997501249375312,,,,,False,False,False,False
btc_short_ret2_oi-2_entry60_exit24h,liq_reversion,BTCUSDT,downtrend_high_vol,exploratory,4,2,False,9.751462179884001,-68.59792854236977,88.10085290213777,0.2513743128435782,0.48875562218890556,,,,,False,False,False,False
