date,nav,ret,funding_pnl,basis_pnl,cost
2021-01-02,1500508.0041243092,0.00033866941620606033,1456.4905741228772,651.5135501862133,1600.0
2021-01-03,1504268.0969403682,0.0025067285440394187,4322.965066900317,-562.8722508411884,0.0
2021-01-04,1508326.91973545,0.0027058818633878892,5147.0652085797965,-1088.2424134979628,0.0
2021-01-05,1510973.5167470109,0.0017643980077072035,2166.5702827998375,480.02672876096767,0.0
2021-01-06,1516265.1287700234,0.0035277413486750073,5638.676802756063,-347.0647797435522,0.0
2021-01-07,1520351.0131063457,0.0027239228908815835,4305.1010881639995,-219.2167518416245,0.0
2021-01-08,1525920.2977297942,0.003712856415632223,5890.779797611458,-321.495174163123,0.0
2021-01-09,1530229.0896623242,0.002872527955020045,3835.24283718298,473.54909534708713,0.0
2021-01-10,1534737.6556251564,0.003005710641888074,4368.103596177515,140.46236665459583,0.0
2021-01-11,1537548.4892334468,0.0018738890721937112,2884.474072361984,-73.64046407141723,0.0
2021-01-12,1541052.2426933285,0.0023358356399210767,1681.8338302655488,1821.9196296160662,0.0
2021-01-13,1541629.1822845011,0.0003846263941150857,1252.9999627161058,-676.0603715434772,0.0
2021-01-14,1543454.3159769704,0.0012167557949794537,2799.50612911628,-974.3724366470997,0.0
2021-01-15,1547551.746442903,0.002731620310621855,3181.697658083234,915.7328078495484,0.0
2021-01-16,1548953.0865842006,0.0009342267608650683,1391.7941552143245,9.545986083277967,0.0
2021-01-17,1549416.3199887595,0.00030882226970596063,901.3259801682138,-438.0925756092729,0.0
2021-01-18,1551279.4834559707,0.0012421089781407162,2547.0651844659537,-683.9017172548793,0.0
2021-01-19,1555212.3372046454,0.002621902499116482,4505.953841748007,-573.1000930732844,0.0
2021-01-20,1559363.2375619314,0.0027672669048573214,1500.5255068679962,2650.3748504179857,0.0
2021-01-21,1559374.9184026325,7.787227134138902e-06,1416.3045072464263,-1404.623666545218,0.0
2021-01-22,1559936.8609767077,0.00037462838271678465,315.7925043553562,246.15006971982075,0.0
2021-01-23,1559743.1070362814,-0.00012916929361754767,361.9588208525248,-555.7127612788463,0.0
2021-01-24,1561539.7565925226,0.001197766370827518,719.3168411241081,1077.3327151171688,0.0
2021-01-25,1562454.5057768386,0.0006098327895439465,1151.6941960268243,-236.9450117109045,0.0
2021-01-26,1563366.3833025463,0.0006079183504717579,368.4381751074776,543.4393506001593,0.0
2021-01-27,1563312.9408835934,-3.562827930194544e-05,332.14723319821223,-385.5896521511304,0.0
2021-01-28,1563410.802465268,6.524105444967889e-05,437.7668718553647,-339.90529018084635,0.0
2021-01-29,1565785.424592209,0.0015830814179608396,2751.0067210833326,-376.3845941420732,0.0
2021-01-30,1567620.5586640288,0.0012234227145465075,1458.4085496033301,376.7255222164313,0.0
2021-01-31,1569281.0161909366,0.0011069716846051525,1698.3005431666086,-37.84301625887974,0.0
2021-02-01,1570267.341103066,0.0006575499414195355,1336.458044542253,-350.13313241294964,0.0
2021-02-02,1572699.2173924318,0.0016212508595772758,2324.4839459288073,107.39234343710632,0.0
2021-02-03,1575443.4358977454,0.0018294790035423452,2825.018458947146,-80.79995363362832,0.0
2021-02-04,1577554.9049217706,0.0014076460160169072,2121.696866257326,-10.227842231965042,0.0
2021-02-05,1580227.602768854,0.0017817985647222486,2907.2563622735815,-234.5585151902087,0.0
2021-02-06,1581935.0275163457,0.0011382831649944625,2706.6849335701645,-999.2601860784707,0.0
2021-02-07,1586286.1601202146,0.0029007550692459402,4373.974784853929,-22.842180985018786,0.0
2021-02-08,1591646.0719829025,0.003573274575125232,4849.542535304807,510.3693273830413,0.0
2021-02-09,1598448.4529363555,0.004534920635635316,7583.4471719129815,-781.0662184600078,0.0
2021-02-10,1605128.1584808005,0.004453137029630026,6531.401832079287,148.30371236575252,0.0
2021-02-11,1611246.2497267905,0.004078727497326611,5105.875793083933,1012.2154529059844,0.0
2021-02-12,1615468.8320136508,0.0028150548579069195,5897.561916407845,-1674.9796295474662,0.0
2021-02-13,1622118.6980821022,0.004433244045634292,5773.680917232892,876.1851512185458,0.0
2021-02-14,1628282.1026637868,0.004108936387789775,6129.311774244247,34.09280744041462,0.0
2021-02-15,1631703.9149481414,0.0022812081895696606,3758.990149940167,-337.17786558567605,0.0
2021-02-16,1637818.6497444198,0.004076489864185575,5970.181292731073,144.55350354728944,0.0
2021-02-17,1643804.0837455243,0.003990289334069664,5780.195300313313,205.23870079118205,0.0
2021-02-18,1650717.3373654236,0.0046088357465995065,7338.390928681256,-425.13730878199567,0.0
2021-02-19,1656659.6148901223,0.0039615183497991565,5359.290517467451,582.9870072312842,0.0
2021-02-20,1662844.0912792508,0.004122984259418982,7548.188686745058,-1363.7122976165847,0.0
2021-02-21,1670153.7160304757,0.004873083167483276,6198.540156741683,1111.0845944832308,0.0
2021-02-22,1675911.6293026349,0.0038386088481061676,5617.79183357937,140.12143857988121,0.0
2021-02-23,1678025.1482314388,0.0014090126192025836,1251.9936847847214,861.5252440191543,0.0
2021-02-24,1679639.437683056,0.0010761929677448546,1652.814324024861,-38.524872407579096,0.0
2021-02-25,1681274.6793200222,0.0010901610913107273,1186.239362975893,449.00227399019786,0.0
2021-02-26,1682151.7642145222,0.0005847232630000061,481.60832819100165,395.47656630900747,0.0
2021-02-27,1682740.2250976756,0.00039230725543564675,1338.5026468428355,-750.0417636893653,0.0
2021-02-28,1685106.9746128898,0.0015778330101427688,906.8955006153752,1459.8540145987781,0.0
2021-03-01,1684478.4566038551,-0.00041901200602307675,568.480460198352,-1196.9984692329672,0.0
2021-03-02,1685984.6255950832,0.0010041126608186738,507.2497332237818,998.919258004229,0.0
2021-03-03,1686433.3902689274,0.0002991764492294983,1075.0495465247498,-626.2848726805023,0.0
2021-03-04,1686717.455802122,0.00018937702212966769,515.2147676404709,-231.14923444596934,0.0
2021-03-05,1687645.316478455,0.0006185737842220055,494.8820218398524,432.9786544931558,0.0
2021-03-06,1687660.3788171532,1.004155913221598e-05,498.83927627788364,-483.77693757955967,0.0
2021-03-07,1688282.6551070581,0.00041485085993653244,627.0492829464367,-4.772993041638074,0.0
2021-03-08,1688848.3297361967,0.00037711641942571593,778.0728194922217,-212.3981903536478,0.0
2021-03-09,1691162.2544228632,0.001542616457777716,3064.3073784301628,-750.3826917635888,0.0
2021-03-10,1693973.13791891,0.0018739223306979442,2431.0896211607237,379.7938748861925,0.0
2021-03-11,1697465.4584381774,0.002328213679511567,5353.787805514172,-1861.4672862468215,0.0
2021-03-12,1702772.8596589458,0.0035382674805121725,4345.302194799484,962.0990259687751,0.0
2021-03-13,1706011.5149314324,0.002159103514991134,3232.859495221893,5.795777264807839,0.0
2021-03-14,1711560.1749957653,0.0036991067095552685,5879.701224579551,-331.04116024664836,0.0
2021-03-15,1716259.6288908892,0.003132969263415973,4085.7833611962483,613.6705339277105,0.0
2021-03-16,1718808.7563618096,0.0016994183139469267,1880.2265889396115,668.9008819807786,0.0
2021-03-17,1719968.3648872208,0.0007730723502740113,1537.3568318508644,-377.7483064398475,0.0
2021-03-18,1722038.9625715385,0.0013803984562118657,1850.6990763269778,219.8986079908209,0.0
2021-03-19,1723134.1697642787,0.0007301381284934915,1537.3909052424513,-442.1837125022139,0.0
2021-03-20,1725956.5282179245,0.001881572302430555,2825.4268063153518,-3.0683526695192995,0.0
2021-03-21,1728117.014500697,0.0014403241885148836,1660.0038695472817,500.4824132250435,0.0
2021-03-22,1730328.9264925078,0.0014746079945406252,2866.8348227412666,-654.9228309303289,0.0
2021-03-23,1732637.0281938892,0.001538734467587561,1717.6142765131242,590.4874248682172,0.0
2021-03-24,1734054.436390482,0.000944938797728524,1788.6788696188767,-371.27067302609066,0.0
2021-03-25,1736427.928388191,0.0015823279984726682,567.5959875902182,1805.896010118784,0.0
2021-03-26,1736130.5394063042,-0.00019825932125775602,629.9353804927774,-927.3243623794115,0.0
2021-03-27,1737614.565221378,0.000989350543382459,562.8381580337997,921.187657039889,0.0
2021-03-28,1737965.6665895225,0.00023406757876297425,570.9999761350349,-219.8986079905735,0.0
2021-03-29,1738158.3252459795,0.00012843910430463854,726.2110928994911,-533.5524364425332,0.0
2021-03-30,1740482.8709251934,0.0015496971194760092,2807.6407606446264,-483.0950814306125,0.0
2021-03-31,1744457.453703447,0.002649721852169085,4210.505005741229,-235.92222748760105,0.0
2021-04-01,1748783.6370652842,0.0028841222412247887,5142.024243886307,-815.840882049124,0.0
2021-04-02,1754191.1517447743,0.003605009786326699,5597.75254500762,-190.23786551757138,0.0
2021-04-03,1759609.8129689004,0.003612440816084183,5482.41477403969,-63.753549913415554,0.0
2021-04-04,1761958.860866874,0.0015660319319823854,2475.873141652206,-126.82524367862788,0.0
2021-04-05,1766051.1549769668,0.002728196073395131,2384.2444573277376,1708.0496527649593,0.0
2021-04-06,1768117.335533634,0.0013774537044447934,4821.220325927239,-2755.039769260049,0.0
2021-04-07,1772864.740245942,0.0031649364748719514,3266.4131570962472,1480.99155521168,0.0
2021-04-08,1774799.5011932584,0.001289840631544379,1756.1146363286136,178.64631098795508,0.0
2021-04-09,1776799.6402892568,0.0013334260639988498,1341.4660562497231,658.6730397485517,0.0
2021-04-10,1782783.9980351087,0.003989571830567964,5577.97148116202,406.38626468992675,0.0
2021-04-11,1787727.333317005,0.003295556854597476,5959.641871695128,-1016.3065897989145,0.0
2021-04-12,1792698.441200435,0.003314071922286668,6033.4397632731825,-1062.33187984318,0.0
2021-04-13,1800233.5832949267,0.005023428062994392,6059.605388470495,1475.536706021092,0.0
2021-04-14,1806183.885711101,0.003966868277449529,6593.292764500525,-642.9903483262315,0.0
