date,nav,ret,basis_pnl,funding_pnl,cost,q,F_entry,margin,rebalanced,N_target,N_actual
2021-10-25,1191992.0918357992,0.0005139167285438161,-155.48623430219956,669.4029628459294,0.0,12.682400840307807,61702.33,391266.8409204748,False,786714.7806116275,772393.9755451151
2021-10-26,1193255.7342998406,0.001263642464041477,1.6487121092067953,1261.9937519321627,0.0,12.682400840307807,61702.33,391266.8409204748,False,787548.7846378948,800630.4532480016
2021-10-27,1194178.3905487228,0.00092265624888218,260.4965132599334,662.1597356223201,0.0,12.682400840307807,61702.33,391266.8409204748,False,788157.7377621571,765493.7348959204
2021-10-28,1194394.1604209533,0.00021576987223047764,-75.96758103341793,291.73745326405776,0.0,12.682400840307807,61702.33,391266.8409204748,False,788300.1458778292,741278.2123794535
2021-10-29,1194769.2311045052,0.00037507068355195226,-129.3604885711027,504.4311721230256,0.0,12.682400840307807,61702.33,391266.8409204748,False,788547.6925289734,768832.7573891566
2021-10-30,1195284.2213479867,0.0005149902434814722,-106.40534305026739,621.3955865317415,0.0,12.682400840307807,61702.33,391266.8409204748,False,788887.5860896712,790217.6948620753
2021-10-31,1196397.184225448,0.001112962877461221,234.75123955412334,878.2116379071623,0.0,12.682400840307807,61702.33,391266.8409204748,False,789622.1415887957,784979.6096670114
2021-11-01,1197172.7733878545,0.0007755891624065116,-143.6916015207096,939.8823968934652,20.601632966344035,12.879720724323645,61347.14,395067.015217992,True,790147.6275137418,778029.0198864806
2021-11-02,1198131.1845554214,0.0009584111675668974,200.6660488849849,757.7451186818284,0.0,12.879720724323645,61347.14,395067.015217992,False,790766.5818065781,784927.1457387618
2021-11-03,1199228.9654077007,0.001097780852279393,-185.0815868085645,1282.8624390880536,0.0,12.879720724323645,61347.14,395067.015217992,False,791491.1171690825,814857.2983523596
2021-11-04,1200339.7063055711,0.0011107408978703898,-49.458127581357815,1160.199025451688,0.0,12.879720724323645,61347.14,395067.015217992,False,792224.206161677,810732.6965876021
2021-11-05,1201100.3076035723,0.0007606012980011292,142.578508418259,618.0227895829571,0.0,12.879720724323645,61347.14,395067.015217992,False,792726.2030183577,791251.4750060264
2021-11-06,1201823.3834978847,0.0007230758943124674,-346.85087910603954,1069.9267734184139,0.0,12.879720724323645,61347.14,395067.015217992,False,793203.4331086039,785740.2425080884
2021-11-07,1202867.8008675694,0.0010444173696846702,323.7961790094889,720.6211906751712,0.0,12.879720724323645,61347.14,395067.015217992,False,793892.7485725959,792248.3653900891
2021-11-08,1203851.0393225634,0.000983238454994047,-27.562602350045104,1010.8010573441339,0.0,12.879720724323645,61347.14,395067.015217992,False,794541.685952892,815497.5492695657
2021-11-09,1204626.8195971914,0.0007757802746279631,-493.55089815607835,1269.3311727840862,0.0,12.879720724323645,61347.14,395067.015217992,False,795053.7009341464,870758.7638205198
2021-11-10,1206271.2099255899,0.00164439032839844,233.8957283537624,1410.494600044485,0.0,12.879720724323645,61347.14,395067.015217992,False,796138.9985508893,863078.4575553982
2021-11-11,1207056.7570125991,0.0007855470870092977,325.4705427036173,460.0765443058028,0.0,12.879720724323645,61347.14,395067.015217992,False,796657.4596283155,836153.1437867852
2021-11-12,1207563.9484934597,0.0005071914808605798,-247.8058267359607,754.9973075964252,0.0,12.879720724323645,61347.14,395067.015217992,False,796992.2060056834,835007.7502227711
