date,nav,ret,basis_pnl,funding_pnl,cost,q,F_entry,margin,rebalanced,N_target,N_actual
2025-07-14,998878.0,0.0,0.0,0.0,1122.0,13471.320446278964,48.938,329629.74,True,660000.0,0.0
2025-07-15,999736.7802984779,0.0008587802984778536,121.24188401651527,737.5384144612556,0.0,13471.320446278964,48.938,329629.74,False,659826.2749969955,641086.6687179696
2025-07-16,999896.5152255696,0.00015973492709174753,-296.36904981811654,456.10397690986525,0.0,13471.320446278964,48.938,329629.74,False,659931.700048876,645020.2942882831
2025-07-17,1001659.6917706053,0.001763176545035676,835.2218676692636,927.9546773664154,0.0,13471.320446278964,48.938,329629.74,False,661095.3965685995,632734.4500412766
2025-07-18,1002182.3816051844,0.000522689834579127,-471.49621561971776,994.1860501988689,0.0,13471.320446278964,48.938,329629.74,False,661440.3718594217,613941.9580187175
2025-07-19,1002807.4913395398,0.0006251097343553556,80.82792267758113,544.2818116777712,0.0,13471.320446278964,48.938,329629.74,False,661852.9442840962,597156.6927426539
2025-07-20,1003175.9188600882,0.00036842752054845916,-255.9550884791824,624.3826090276639,0.0,13471.320446278964,48.938,329629.74,False,662096.1064476583,599163.9194891495
2025-07-21,1004340.7438840196,0.0011648250239313348,498.43885651230863,666.3861674190007,0.0,13471.320446278964,48.938,329629.74,False,662864.890963453,619411.3141199067
2025-07-22,1004268.3739838529,-7.236990016663913e-05,-390.66829294213665,318.29839277541635,0.0,13471.320446278964,48.938,329629.74,False,662817.1268293429,596900.7376541746
2025-07-23,1004925.3645592837,0.0006569905754307984,377.1969724957934,279.793602935088,0.0,13471.320446278964,48.938,329629.74,False,663250.7406091273,622927.3287563856
2025-07-24,1005269.5948426005,0.00034423028331680687,255.9550884792781,215.7294979829499,127.45430314553232,15185.34131182176,43.692,331738.96629805816,True,663562.0524361924,588588.9329388204
2025-07-25,1005999.1145430928,0.0007295197004922666,60.74136524736127,668.778335244811,0.0,15185.34131182176,43.692,331738.96629805816,False,663959.4155984413,638665.0848925996
2025-07-26,1006550.6349595218,0.0005515204164290335,-242.96546098922929,794.485877418309,0.0,15185.34131182176,43.692,331738.96629805816,False,664323.4190732845,670189.8534559415
2025-07-27,1007122.9638036189,0.0005723288440970936,-273.336143612802,845.6649877098145,0.0,15185.34131182176,43.692,331738.96629805816,False,664701.1561103885,658466.7699632152
2025-07-28,1007838.4951145475,0.0007155313109286362,-75.92670655903974,791.4580174876932,0.0,15185.34131182176,43.692,331738.96629805816,False,665173.4067756014,662946.4456502025
2025-07-29,1008062.3139152369,0.00022381880068930333,121.48273049450675,102.3360701948665,0.0,15185.34131182176,43.692,331738.96629805816,False,665321.1271840563,664343.4970508902
2025-07-30,1009106.5990551424,0.0010442851399055217,713.7110416556857,330.5740982497267,0.0,15185.34131182176,43.692,331738.96629805816,False,666010.355376394,660440.864333752
2025-07-31,1009063.9463478364,-4.265270730596967e-05,-394.8188741073088,352.1661668014065,0.0,15185.34131182176,43.692,331738.96629805816,False,665982.204589572,641398.4463287275
2025-08-01,1008103.8732053237,-0.0009600731425127015,-1275.568670193076,392.59322107341546,77.09769339303976,16294.782433275706,40.832,332674.27815775684,True,665399.440793153,620047.8564443061
2025-08-02,1009625.4679071765,0.0015215947018527658,1417.6460716949243,103.94863015786386,0.0,16294.782433275706,40.832,332674.27815775684,False,666352.8088187365,613091.1890519984
