date,nav,ret,basis_pnl,funding_pnl,cost,q,F_entry,margin,rebalanced,N_target,N_actual
2025-07-14,998725.0,0.0,0.0,0.0,1275.0,15305.973885324287,48.938,374521.875,True,750000.0,0.0
2025-07-15,999700.7372244353,0.0009757372244353173,137.75376496792381,837.9834594674514,0.0,15305.973885324287,48.938,374521.875,False,749775.5529183265,728395.9912286975
2025-07-16,999882.226383749,0.00018148915931372902,-336.7314254771108,518.2205847908003,0.0,15305.973885324287,48.938,374521.875,False,749911.6697878118,732865.3356032122
2025-07-17,1001885.5291973932,0.0020033028136441718,948.9703808900692,1054.3324327540652,0.0,15305.973885324287,48.938,374521.875,False,751414.146898045,718906.2874197965
2025-07-18,1002479.4039396724,0.0005938747422791784,-535.7090859862979,1129.583828265388,0.0,15305.973885324287,48.938,374521.875,False,751859.5529547543,697554.4538497691
2025-07-19,1003189.6471045989,0.0007102431649265345,91.83584331184045,618.4073216147177,0.0,15305.973885324287,48.938,374521.875,False,752392.2353284492,678483.2103886551
2025-07-20,1003608.2506134857,0.00041860350888676474,-290.81350382102744,709.4170127077508,0.0,15305.973885324287,48.938,374521.875,False,752706.1879601143,680763.8004975682
2025-07-21,1004931.7126652098,0.0013234620517240836,566.3210337569839,757.1410179670927,0.0,15305.973885324287,48.938,374521.875,False,753698.7844989074,703768.6792472106
2025-07-22,1004721.2307180326,-0.00021048194717720615,-443.8732426744574,361.64731638515195,128.25602088790617,17006.4980712389,44.309,376770.46151926223,True,753637.1150541904,678192.3968848338
2025-07-23,1005550.6304044585,0.0008293996864259243,476.181945994667,353.2177404312948,0.0,17006.4980712389,44.309,376770.46151926223,False,754162.9728033439,786397.477312158
2025-07-24,1006146.0956405422,0.0005954652360837208,323.12346335351106,272.34177273021277,0.0,17006.4980712389,44.309,376770.46151926223,False,754609.5717304067,743047.9137285701
2025-07-25,1006963.105619086,0.0008170099785437342,68.02599228503874,748.9839862587041,0.0,17006.4980712389,44.309,376770.46151926223,False,755222.3292143145,715259.2958801656
2025-07-26,1007580.7691082134,0.0006176634891274153,-272.10396913991326,889.7674582672962,0.0,17006.4980712389,44.309,376770.46151926223,False,755685.57683116,750564.7858760577
2025-07-27,1008221.7365506556,0.0006409674424421973,-306.1169652823118,947.0844077245089,0.0,17006.4980712389,44.309,376770.46151926223,False,756166.3024129916,737435.7693650612
2025-07-28,1009023.0805316266,0.0008013439809710253,-85.03249035611717,886.3764713271535,0.0,17006.4980712389,44.309,376770.46151926223,False,756767.31039872,742452.6862960766
2025-07-29,1009273.7416082576,0.00025066107663104776,136.0519845698358,114.6090920611896,0.0,17006.4980712389,44.309,376770.46151926223,False,756955.3062061933,744017.2841186307
2025-07-30,1010443.266405425,0.0011695247971673962,799.3054093482989,370.21938781901935,0.0,17006.4980712389,44.309,376770.46151926223,False,757832.4498040688,739646.6141143222
2025-07-31,1010395.4984185464,-4.776798687863629e-05,-442.1689498521476,394.40096297349623,0.0,17006.4980712389,44.309,376770.46151926223,False,757796.6238139098,718320.4655329887
2025-08-01,1009300.1313657177,-0.0010953670528286602,-1428.5458379841218,439.67637736062994,106.4975922051461,18538.771025771166,40.832,378487.54926214414,True,757054.9717184422,694409.3292448268
2025-08-02,1011031.2680585325,0.0017311366928147618,1612.8730792420208,118.26361357264298,0.0,18538.771025771166,40.832,378487.54926214414,False,758273.4510438994,697521.2598446402
2025-08-03,1010353.2102827411,-0.0006780577757913853,-741.5508410308308,63.49306523942091,0.0,18538.771025771166,40.832,378487.54926214414,False,757764.9077120558,684173.3447060849
2025-08-04,1010411.5908870501,5.838060430902988e-05,-92.69385512877153,151.0744594377138,0.0,18538.771025771166,40.832,378487.54926214414,False,757808.6931652876,707810.2777639431
2025-08-05,1010617.8278136821,0.000206236926632002,18.53877102572796,187.69815560622686,0.0,18538.771025771166,40.832,378487.54926214414,False,757963.3708602616,719471.1647391531
2025-08-06,1011132.4387765812,0.0005146109628990526,370.77542051534954,143.83554238372395,0.0,18538.771025771166,40.832,378487.54926214414,False,758349.3290824359,713724.1457211642
2025-08-07,1010997.4195882041,-0.0001350191883770749,-203.92648128340275,68.90729290631049,0.0,18538.771025771166,40.832,378487.54926214414,False,758248.0646911531,706141.7883716237
2025-08-08,1010664.9913373813,-0.0003324282508228207,-463.46927564425283,131.04102482140425,0.0,18538.771025771166,40.832,378487.54926214414,False,757998.743503036,757957.6533886541
2025-08-09,1012032.6493186615,0.0013676579812802374,1093.7874905205842,273.87049075964546,0.0,18538.771025771166,40.832,378487.54926214414,False,759024.4869889962,759830.069262257
2025-08-10,1011555.3197393653,-0.000477329579296289,-741.5508410309626,264.22126173470747,0.0,18538.771025771166,40.832,378487.54926214414,False,758666.489804524,809143.2001908083
2025-08-11,1011664.3585508267,0.00010903881146141794,-389.31419154120925,634.9375322155613,136.5845292130413,16761.620361701018,45.267,379374.13445656,True,758850.7073100298,839194.5480235835
2025-08-12,1012326.2474297589,0.0006618888789322227,385.51726831905864,276.37161061322615,0.0,16761.620361701018,45.267,379374.13445656,False,759244.6855723192,723498.5812924628
2025-08-13,1013122.8518523772,0.0007966044226182858,419.0405090426207,377.56391357577456,0.0,16761.620361701018,45.267,379374.13445656,False,759842.138889283,749730.5171585248
2025-08-14,1012978.4243232998,-0.00014442752907739486,-201.13944434041983,56.711915262940025,0.0,16761.620361701018,45.267,379374.13445656,False,759733.8182424748,798205.1232445642
2025-08-15,1013877.4601862384,0.0008990358629386173,720.7496755531314,178.28618738546157,0.0,16761.620361701018,45.267,379374.13445656,False,760408.0951396788,761614.5059949709
2025-08-16,1013262.8233007091,-0.0006146368855292676,-854.8426384466652,240.20575291742875,0.0,16761.620361701018,45.267,379374.13445656,False,759947.1174755319,800685.8430580959
2025-08-17,1013487.827756237,0.00022500445552787278,167.61620361685775,57.38825191103576,0.0,16761.620361701018,45.267,379374.13445656,False,760115.8708171777,775878.6449227785
2025-08-18,1013463.5882225846,-2.4239533652435057e-05,-419.04050904238255,394.80097538988656,0.0,16761.620361701018,45.267,379374.13445656,False,760097.6911669384,771604.4317305447
2025-08-19,1014372.3356504076,0.000908747427823022,620.1799533829214,288.56747444003855,0.0,16761.620361701018,45.267,379374.13445656,False,760779.2517378057,725727.8768005689
2025-08-20,1014427.1749596025,5.483930919494014e-05,-402.27888868083966,457.1181978758519,0.0,16761.620361701018,45.267,379374.13445656,False,760820.3812197018,691936.4501513797
2025-08-21,1014589.2274413353,0.00016205248173279687,-469.32537012760656,631.3778518603634,0.0,16761.620361701018,45.267,379374.13445656,False,760941.9205810016,720397.681525548
2025-08-22,1015233.4359601283,0.0006442085187929915,301.70916651051067,484.7469774729553,142.24762519044486,18828.047698377788,40.441,380712.5384850481,True,761531.762688989,677856.6890475509
2025-08-23,1015517.4134824269,0.00028397752229857725,150.6243815870726,288.7343805468221,155.38123983532347,16808.378613462366,45.313,380819.0300559101,True,761754.5960416966,853155.3253565928
2025-08-24,1015863.1526170401,0.0003457391346131917,-184.89216474813284,530.6312993613334,0.0,16808.378613462366,45.313,380819.0300559101,False,761897.3644627801,754763.4332589142
2025-08-25,1016328.8204104982,0.0004656677934580948,33.61675722696582,432.0510362310804,0.0,16808.378613462366,45.313,380819.0300559101,False,762246.6153078736,774059.4519071688
2025-08-26,1016674.6891419009,0.0003458687314026756,16.808378613423194,329.0603527892236,0.0,16808.378613462366,45.313,380819.0300559101,False,762506.0168564257,722440.921185226
2025-08-27,1016656.0917842598,-1.859735764109064e-05,-403.40108672299266,384.80372908185393,0.0,16808.378613462366,45.313,380819.0300559101,False,762492.0688381948,820501.0020161654
2025-08-28,1016668.1374700733,1.2045685813529417e-05,-218.50892197497922,230.55460778856758,0.0,16808.378613462366,45.313,380819.0300559101,False,762501.103102555,790632.5132200427
2025-08-29,1017767.3797646868,0.0010992422946135049,705.9519017653267,393.2903928482408,0.0,16808.378613462366,45.313,380819.0300559101,False,763325.5348235151,766562.9150455646
2025-08-30,1018344.3693815405,0.0005769896168536507,352.97595088272305,224.0136659709197,0.0,16808.378613462366,45.313,380819.0300559101,False,763758.2770361553,746712.2199030656
2025-08-31,1018280.8101786516,-6.35592028888641e-05,-285.74243642879145,222.18323353991363,0.0,16808.378613462366,45.313,380819.0300559101,False,763710.6076339887,740610.7784663787
2025-09-01,1018612.3465484928,0.0003315363698411966,-16.808378613542622,382.050976943928,33.70622848915903,17255.647006332743,44.273,381979.6299556848,True,763984.5395827364,744157.3463538194
2025-09-02,1019009.5314993709,0.0003971849508781452,69.02258802541533,328.16236285276165,0.0,17255.647006332743,44.273,381979.6299556848,False,764257.1486245282,743701.1303259348
2025-09-03,1019452.9335648187,0.00044340206544776447,172.5564700632931,270.8455953844553,0.0,17255.647006332743,44.273,381979.6299556848,False,764589.7001736141,774243.6255271438
2025-09-04,1019379.6678131944,-7.326575162424706e-05,-310.60164611400114,237.3358944898012,0.0,17255.647006332743,44.273,381979.6299556848,False,764534.7508598958,791119.6482993372
2025-09-05,1019596.7985458636,0.0002171307326691458,-17.255647006415135,234.38637967564458,0.0,17255.647006332743,44.273,381979.6299556848,False,764697.5989093977,782336.523973114
2025-09-06,1020186.2928611528,0.0005894943152891937,345.1129401267088,244.38137516248682,0.0,17255.647006332743,44.273,381979.6299556848,False,765139.7196458646,814604.5838749561
2025-09-07,1020315.2428296957,0.00012894996854290365,-17.255647006415135,146.20561554931666,0.0,17255.647006332743,44.273,381979.6299556848,False,765236.4321222717,793224.8372341099
2025-09-08,1020823.4722477196,0.0005082294180239551,345.1129401267088,163.1164778973048,0.0,17255.647006332743,44.273,381979.6299556848,False,765617.6041857897,812206.0489410759
2025-09-09,1020533.1903215671,-0.0002902819261525292,-379.6242341392939,279.90660690710723,190.56429892033083,15048.8565451166,50.861,382699.9463705877,True,765542.8159653656,877639.4623890896
2025-09-10,1020405.9193428388,-0.00012727097872830927,-421.3679832632451,294.09700453491905,0.0,15048.8565451166,50.861,382699.9463705877,False,765304.4395071291,801637.5393018161
2025-09-11,1021180.4272357762,0.0007745078929373995,617.0031183497326,157.50477458769842,0.0,15048.8565451166,50.861,382699.9463705877,False,765885.3204268322,834278.5091481741
2025-09-12,1020958.2568430207,-0.00022217039275553542,-30.097713090163055,-34.48203318638373,157.5906464790211,13421.887688558554,57.05,382859.34631613275,True,765836.8856171248,858537.265898902
2025-09-13,1021161.3430903871,0.0002030862473663874,348.96907990247206,-145.88283253616922,0.0,13421.887688558554,57.05,382859.34631613275,False,765871.0073177903,741076.1068360719
2025-09-14,1020946.9754623603,-0.00021436762802675365,-402.6566306567719,188.28900263002333,0.0,13421.887688558554,57.05,382859.34631613275,False,765710.2315967702,730741.253315882
