date,nav,basis_pnl,funding_pnl,switch_cost,venue,ret
2025-04-26,1209383.4251881526,-3.6754673691695467,-9.447414562647225,0.0,binance,-1.3122881931718438e-05
2025-04-27,1209364.988196781,14.701869476343905,-33.138860847919176,0.0,binance,-1.843699137168005e-05
2025-04-28,1209347.6253056894,69.83388001271712,-87.1967711041438,0.0,binance,-1.736289109149948e-05
2025-04-29,1209284.425595578,-147.01869476352263,83.81898465213926,0.0,binance,-6.319971011136659e-05
2025-04-30,1209411.1490890363,209.5016400380678,-82.77814657986622,0.0,binance,0.0001267234934582375
2025-05-01,1209360.0517846898,-121.29042318000435,70.19311883342893,0.0,binance,-5.109730434650555e-05
2025-05-02,1209316.6218459543,3.6754673690859763,-47.105406104617174,0.0,binance,-4.3429938735440374e-05
2025-05-03,1209396.5895803717,22.052804214599426,57.91493020287465,0.0,binance,7.996773441741243e-05
2025-05-04,1209442.26495831,-3.6754673690859763,49.350845307374875,0.0,binance,4.567537793819793e-05
2025-05-05,1209472.0286927884,7.3509347381719525,22.41279974048972,0.0,binance,2.9763734478503465e-05
2025-05-06,1209397.349958047,-84.53574948906102,9.857014747534372,0.0,binance,-7.467873474140652e-05
2025-05-07,1209475.6107209928,3.6754673690859763,74.5852955766307,0.0,binance,7.826076294574887e-05
2025-05-08,1209707.6857456898,77.1848147508055,154.89020994603746,0.0,binance,0.0002320750246969983
2025-05-09,1209906.881007678,-44.105608429115286,243.30087041749968,0.0,binance,0.00019919526198832317
2025-05-10,1210107.3652708852,-47.781075798034124,248.26533900506212,0.0,binance,0.00020048426320706494
2025-05-11,1210512.1231815156,216.85257477615616,187.90533585418416,0.0,binance,0.0004047579106304329
2025-05-12,1210641.9403633457,-80.86028211989148,210.6774639497909,0.0,binance,0.0001298171818300616
2025-05-13,1210963.2838999517,80.86028212005861,240.48325448601923,0.0,binance,0.0003213435366060585
2025-05-14,1211092.4870598936,-69.83388001271712,199.03703995455783,0.0,binance,0.00012920315994182602
2025-05-15,1211291.1080576715,-47.781075798201265,246.40207357617405,0.0,binance,0.0001986209977779072
2025-05-16,1211493.8243559455,-22.052804214682997,224.7691024887369,0.0,binance,0.00020271629827399738
2025-05-17,1211698.19722783,176.42243371646114,27.950438168057957,0.0,binance,0.00020437287188461052
2025-05-18,1211638.4448109707,-154.36962950177815,94.61721264249395,0.0,binance,-5.97524168593809e-05
2025-05-19,1211663.93389512,-73.50934738171952,98.9984315310549,0.0,binance,2.548908414924517e-05
2025-05-20,1211985.2239885926,172.74696634712444,148.54312712550606,0.0,binance,0.00032129009347269314
2025-05-21,1212052.9812142518,-58.80747790537562,126.56470356464644,0.0,binance,6.775722565921024e-05
2025-05-22,1212115.1519162972,-135.99229265643183,198.16299470175812,0.0,binance,6.217070204531774e-05
2025-05-23,1212439.8446857885,135.99229265643183,188.70047683508844,0.0,binance,0.0003246927694913466
2025-05-24,1212589.7203612535,-1.6714090493630097e-10,149.87567546514154,0.0,binance,0.0001498756754649803
2025-05-25,1212770.663609028,11.026402107341498,169.91684566712516,0.0,binance,0.00018094324777461588
2025-05-26,1212912.2243975347,18.37733684534631,123.18345166147832,0.0,binance,0.00014156078850664197
2025-05-27,1213171.5826605267,33.079206321857356,226.27905667013795,0.0,binance,0.00025935826299199836
2025-05-28,1213354.602190624,-110.26402107257928,293.2835511697453,0.0,binance,0.00018301953009725548
2025-05-29,1213718.1485797223,84.53574948906102,279.01063960928667,0.0,binance,0.00036354638909827917
2025-05-30,1213898.0988475746,-44.10560842919885,224.0558762815408,0.0,binance,0.000179950267852284
2025-05-31,1214265.1864114327,235.22991162183675,131.85765223618773,0.0,binance,0.00036708756385813465
2025-06-01,1214127.326095124,-275.6600526816989,137.7997363732047,0.0,binance,-0.00013786031630868092
2025-06-02,1214393.6845149226,121.29042317992078,145.06799661857,0.0,binance,0.0002663584197985474
2025-06-03,1214395.1024302188,-139.66776002526709,141.08567532146415,0.0,binance,1.4179152962751686e-06
2025-06-04,1214680.3551057696,95.56215159623538,189.6905239545801,0.0,binance,0.000285252675550757
2025-06-05,1214797.963008579,-47.781075798201265,165.38897860766613,0.0,binance,0.00011760790280951187
2025-06-06,1214857.0862899916,22.052804214515856,37.070477198180086,0.0,binance,5.91232814125251e-05
2025-06-07,1214900.2923095517,-147.0186947636062,190.22471432374186,0.0,binance,4.320601956010796e-05
2025-06-08,1215312.3468244192,187.4488358236355,224.6056790437102,0.0,binance,0.00041205451486748645
2025-06-09,1215540.6075342044,110.26402107274643,117.99668871241693,0.0,binance,0.00022826070978515783
2025-06-10,1215641.219410419,-194.79977056180746,295.41164677644804,0.0,binance,0.00010061187621462159
2025-06-11,1215830.403801934,-121.29042317992078,310.47481469518675,0.0,binance,0.00018918439151509664
2025-06-12,1216261.167141035,213.17710740715376,217.58623169366646,0.0,binance,0.0004307633391008712
2025-06-13,1216268.7179695943,11.026402107174357,-3.4755735477727256,0.0,binance,7.550828559324146e-06
2025-06-14,1216264.9677777684,-69.83388001254998,66.08368818671373,0.0,binance,-3.7501918259076775e-06
2025-06-15,1216433.9589277217,7.3509347381719525,161.64021521532112,0.0,binance,0.00016899114995333367
2025-06-16,1216668.444218176,69.83388001254998,164.65141044166865,0.0,binance,0.00023448529045423493
2025-06-17,1216717.1869716311,-88.21121685806342,136.95397031336142,0.0,binance,4.874275345518254e-05
2025-06-18,1216818.2968755122,-36.75467369085976,137.86457757185258,0.0,binance,0.00010110990388109349
2025-06-19,1217156.6304703422,198.47523793080987,139.8583568990193,0.0,binance,0.00033833359483000823
2025-06-20,1217140.6139180174,-198.47523793080987,182.45868560609009,0.0,binance,-1.6016552324872464e-05
2025-06-21,1217165.362405783,36.75467369085976,-12.00618592518753,0.0,binance,2.474848776566796e-05
2025-06-22,1217190.8883399474,7.3509347381719525,18.174999426404327,0.0,binance,2.552593416441232e-05
2025-06-23,1217305.8069873778,106.58855370357688,8.330093726645467,0.0,binance,0.0001149186474303715
2025-06-24,1217298.8120201842,-40.43014106002931,33.43517386631322,0.0,binance,-6.994967193575576e-06
2025-06-25,1217162.1939043025,-139.66776002526709,3.04964414347688,0.0,binance,-0.00013661811588169074
