bucket,date,rate_binance,rate_bybit,rate_hyperliquid,trail7_binance,trail7_bybit,trail7_hyperliquid,day_date
1703836800000,2023-12-29 08:00:00,0.00049912,0.00044001,0.0009486466,0.00027071285714285717,0.0002781395238095238,0.0006086109047619047,2023-12-29
1703865600000,2023-12-29 16:00:00,0.00047082,0.000435,0.0005762201,0.0002845561904761905,0.00028931523809523814,0.0006076478666666667,2023-12-29
1703894400000,2023-12-30 00:00:00,0.00033033,0.00039208,0.00040311920000000003,0.00029253142857142857,0.0003007176190476191,0.0005977096000000001,2023-12-30
1703923200000,2023-12-30 08:00:00,0.0004358,0.00036923,0.0001660163,0.0003085219047619048,0.0003135380952380953,0.0005766747857142857,2023-12-30
1703952000000,2023-12-30 16:00:00,0.00037842,0.00024277,0.0003380532,0.0003193676190476191,0.00032033666666666665,0.0005688497904761905,2023-12-30
1703980800000,2023-12-31 00:00:00,0.00027855,0.00026419,0.0003843227,0.00032786999999999996,0.00032815523809523814,0.0005586611380952381,2023-12-31
1704009600000,2023-12-31 08:00:00,0.00034573,0.00040148,0.0001453465,0.00033443333333333335,0.0003352747619047619,0.0005275322142857143,2023-12-31
1704038400000,2023-12-31 16:00:00,0.00033597,0.00044151,0.0003591061,0.0003410371428571428,0.0003515371428571429,0.0005240594285714286,2023-12-31
1704067200000,2024-01-01 00:00:00,0.00037409,0.00043294,0.000432824,0.0003540890476190476,0.00036739142857142857,0.0005206493285714286,2024-01-01
1704096000000,2024-01-01 08:00:00,0.00027213,0.00049955,0.0005750051,0.0003622857142857143,0.00038641761904761906,0.0005249752,2024-01-01
1704124800000,2024-01-01 16:00:00,0.00033601,0.00037274,0.000775729,0.0003602347619047619,0.00039525857142857146,0.0005239829428571429,2024-01-01
1704153600000,2024-01-02 00:00:00,0.00065846,0.00057167,0.0011838959,0.00037092761904761906,0.00040796666666666664,0.0005491234333333333,2024-01-02
1704182400000,2024-01-02 08:00:00,0.00035179,0.00049958,0.0008906491,0.00037636666666666664,0.0004184614285714285,0.0005690107428571429,2024-01-02
1704211200000,2024-01-02 16:00:00,0.0005373,0.00066228,0.0002441825,0.0003878766666666667,0.0004347109523809524,0.0005390759428571428,2024-01-02
1704240000000,2024-01-03 00:00:00,0.00021159,0.00045739,0.0004452022,0.00038479952380952376,0.00043709380952380953,0.0005217458380952381,2024-01-03
1704268800000,2024-01-03 08:00:00,0.00017123,0.00035429,0.0007769154999999999,0.00037488571428571433,0.000433857619047619,0.0005186946047619048,2024-01-03
1704297600000,2024-01-03 16:00:00,0.0001,0.0001,0.0007715464,0.00036426476190476193,0.0004137576190476191,0.0005343269904761905,2024-01-03
1704326400000,2024-01-04 00:00:00,0.0001,0.0001,0.0005069919,0.00036282619047619044,0.00040934380952380953,0.0005506670619047619,2024-01-04
1704355200000,2024-01-04 08:00:00,0.0001,0.0001,0.0005324137,0.0003495504761904762,0.0003956038095238095,0.000563461280952381,2024-01-04
1704384000000,2024-01-04 16:00:00,0.0001,0.0001,0.0007565212,0.0003304304761904762,0.0003730695238095238,0.0005635404571428572,2024-01-04
1704412800000,2024-01-05 00:00:00,0.0001,0.0001,0.0008062051,0.00030892095238095233,0.00034936714285714284,0.0005723291571428571,2024-01-05
1704441600000,2024-01-05 08:00:00,0.0001,0.0001,0.0002061618,0.0002899152380952381,0.0003331761904761905,0.0005369727380952381,2024-01-05
1704470400000,2024-01-05 16:00:00,0.0001,0.0001,0.00011797000000000001,0.00027225714285714287,0.0003172238095238095,0.0005151513047619048,2024-01-05
1704499200000,2024-01-06 00:00:00,0.0001,0.0001,0.00019416180000000002,0.00026128904761904765,0.0003033152380952381,0.0005052009523809525,2024-01-06
1704528000000,2024-01-06 08:00:00,0.0001,0.0001,0.0001495787,0.0002452985714285714,0.0002904947619047619,0.0005044182095238095,2024-01-06
1704556800000,2024-01-06 16:00:00,0.0001,0.0001,0.0002619819,0.0002320404761904762,0.0002836961904761905,0.0005007957666666666,2024-01-06
1704585600000,2024-01-07 00:00:00,0.0001,0.0001,0.0002452634,0.00022353809523809526,0.00027587761904761905,0.0004941738952380952,2024-01-07
1704614400000,2024-01-07 08:00:00,0.0001,0.0001,0.00036650500000000004,0.00021183666666666666,0.0002615214285714286,0.0005047052523809524,2024-01-07
1704643200000,2024-01-07 16:00:00,0.0001,0.0001,0.0004877373,0.00020059999999999997,0.0002452590476190476,0.0005108305476190476,2024-01-07
1704672000000,2024-01-08 00:00:00,0.0001,0.0001,0.0005382825,0.00018754809523809524,0.00022940476190476188,0.0005158523809523809,2024-01-08
1704700800000,2024-01-08 08:00:00,0.0001,0.0001,0.0007525032,0.00017935142857142857,0.00021037857142857145,0.0005243046714285714,2024-01-08
1704729600000,2024-01-08 16:00:00,0.0001,0.0001,0.0007990293,0.00016811285714285714,0.00019739095238095243,0.0005254142095238096,2024-01-08
1704758400000,2024-01-09 00:00:00,0.0001,0.0001,0.0006960458,0.00014151952380952383,0.0001749304761904762,0.0005021832523809524,2024-01-09
1704787200000,2024-01-09 08:00:00,0.0001,0.0001,0.0008022365,0.0001295295238095238,0.00015590285714285712,0.0004979731285714285,2024-01-09
1704816000000,2024-01-09 16:00:00,0.0001,0.0001,0.0006457259,0.00010870571428571431,0.00012912761904761906,0.0005170942428571428,2024-01-09
1704844800000,2024-01-10 00:00:00,0.0001,0.0001,0.0006093217,0.00010339190476190477,0.00011210904761904761,0.0005249094571428572,2024-01-10
1704873600000,2024-01-10 08:00:00,0.0001,0.0001,0.0004895917,0.0001,0.0001,0.0005112273714285714,2024-01-10
1704902400000,2024-01-10 16:00:00,0.0001,0.0001,0.0010870933,0.0001,0.0001,0.0005262534142857144,2024-01-10
1704931200000,2024-01-11 00:00:00,0.0001,0.0001,0.0002988105,0.0001,0.0001,0.0005163400142857143,2024-01-11
1704960000000,2024-01-11 08:00:00,0.0001,0.0001,0.0007606566,0.0001,0.0001,0.0005272087238095237,2024-01-11
1704988800000,2024-01-11 16:00:00,0.0001,0.0001,0.0002044596,0.0001,0.0001,0.0005009200761904762,2024-01-11
1705017600000,2024-01-12 00:00:00,0.0001,0.0001,0.00018086020000000001,0.0001,0.0001,0.0004711417476190477,2024-01-12
1705046400000,2024-01-12 08:00:00,0.0001,0.0001,0.0001840832,0.0001,0.0001,0.0004700903857142857,2024-01-12
1705075200000,2024-01-12 16:00:00,0.0001,0.0001,0.0002599177,0.0001,0.0001,0.00047684980000000006,2024-01-12
1705104000000,2024-01-13 00:00:00,0.0001,0.0001,7.42446e-05,0.0001,0.0001,0.0004711394571428572,2024-01-13
1705132800000,2024-01-13 08:00:00,0.0001,0.0001,0.0001366675,0.0001,0.0001,0.00047052463809523816,2024-01-13
1705161600000,2024-01-13 16:00:00,0.0001,0.0001,0.00030859539999999997,0.0001,0.0001,0.0004727443285714286,2024-01-13
1705190400000,2024-01-14 00:00:00,0.0001,0.0001,0.0003407396,0.0001,0.0001,0.0004772908142857143,2024-01-14
1705219200000,2024-01-14 08:00:00,0.0001,0.0001,0.0001179125,0.0001,0.0001,0.00046545307619047624,2024-01-14
1705248000000,2024-01-14 16:00:00,0.0001,0.0001,0.0002226462,0.0001,0.0001,0.00045282969047619046,2024-01-14
1705276800000,2024-01-15 00:00:00,0.0001,0.0001,0.0002433155,0.0001,0.0001,0.0004387836428571429,2024-01-15
1705305600000,2024-01-15 08:00:00,0.0001,0.0001,0.0001097644,0.0001,0.0001,0.00040817703333333335,2024-01-15
1705334400000,2024-01-15 16:00:00,0.0001,0.0001,1.2780400000000004e-05,0.0001,0.0001,0.00037073660952380955,2024-01-15
1705363200000,2024-01-16 00:00:00,0.0001,0.0001,8.87223e-05,0.0001,0.0001,0.0003418164428571429,2024-01-16
1705392000000,2024-01-16 08:00:00,0.0001,0.0001,3.1387300000000004e-05,0.0001,0.0001,0.00030510933809523813,2024-01-16
1705420800000,2024-01-16 16:00:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002791223904761905,2024-01-16
1705449600000,2024-01-17 00:00:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002548689761904762,2024-01-17
1705478400000,2024-01-17 08:00:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.00023631699047619046,2024-01-17
1705507200000,2024-01-17 16:00:00,0.0001,0.0001,0.0001345685,0.0001,0.0001,0.0001909586666666667,2024-01-17
1705536000000,2024-01-18 00:00:00,0.0001,0.0001,0.0001896406,0.0001,0.0001,0.00018576010000000002,2024-01-18
1705564800000,2024-01-18 08:00:00,0.0001,0.0001,0.0001649941,0.0001,0.0001,0.00015739521904761905,2024-01-18
1705593600000,2024-01-18 16:00:00,0.0001,0.0001,0.0001948409,0.0001,0.0001,0.00015693718571428572,2024-01-18
1705622400000,2024-01-19 00:00:00,0.0001,0.0001,0.00010703290000000001,0.0001,0.0001,0.0001534216,2024-01-19
1705651200000,2024-01-19 08:00:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.00014941763809523813,2024-01-19
1705680000000,2024-01-19 16:00:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.00014180250952380955,2024-01-19
1705708800000,2024-01-20 00:00:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.00014302895714285715,2024-01-20
1705737600000,2024-01-20 08:00:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.00014128288571428575,2024-01-20
1705766400000,2024-01-20 16:00:00,0.0001,0.0001,8.68693e-05,0.0001,0.0001,0.0001307245,2024-01-20
1705795200000,2024-01-21 00:00:00,0.0001,0.0001,8.46022e-05,0.0001,0.0001,0.00011852748095238097,2024-01-21
1705824000000,2024-01-21 08:00:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.00011767450476190477,2024-01-21
1705852800000,2024-01-21 16:00:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.00011183420952380954,2024-01-21
1705881600000,2024-01-22 00:00:00,0.0001,0.0001,7.323e-05,0.0001,0.0001,0.00010373490000000002,2024-01-22
1705910400000,2024-01-22 08:00:00,0.0001,0.0001,-2.28317e-05,0.0001,0.0001,9.742080000000001e-05,2024-01-22
1705939200000,2024-01-22 16:00:00,0.0001,0.0001,9.574880000000001e-05,0.0001,0.0001,0.00010137167619047621,2024-01-22
1705968000000,2024-01-23 00:00:00,0.0001,0.0001,0.0002183289,0.0001,0.0001,0.00010754341904761907,2024-01-23
1705996800000,2024-01-23 08:00:00,0.0001,0.0001,0.0001,0.0001,0.0001,0.00011081069047619048,2024-01-23
1706025600000,2024-01-23 16:00:00,0.0001,0.0001,0.0002971248,0.0001,0.0001,0.00012019758571428574,2024-01-23
1706054400000,2024-01-24 00:00:00,0.0001,0.0001,0.0001265735,0.0001,0.0001,0.00012146299047619051,2024-01-24
1706083200000,2024-01-24 08:00:00,0.0001,0.0001,0.000162936,0.0001,0.0001,0.00012445994285714286,2024-01-24
1706112000000,2024-01-24 16:00:00,0.0001,0.0001,0.0004644763,0.0001,0.0001,0.0001401698380952381,2024-01-24
1706140800000,2024-01-25 00:00:00,0.0001,0.0001,0.0001600244,0.0001,0.0001,0.00013875954285714288,2024-01-25
1706169600000,2024-01-25 08:00:00,0.0001,0.0001,0.0001096801,0.0001,0.0001,0.00013612554285714288,2024-01-25
1706198400000,2024-01-25 16:00:00,0.0001,0.0001,0.0001094232,0.0001,0.0001,0.00013205803333333336,2024-01-25
1706227200000,2024-01-26 00:00:00,0.0001,0.0001,0.00011540380000000001,0.0001,0.0001,0.00013245664761904764,2024-01-26
1706256000000,2024-01-26 08:00:00,0.0001,0.0001,0.00010022960000000001,0.0001,0.0001,0.00013246758095238097,2024-01-26
1706284800000,2024-01-26 16:00:00,0.0001,0.0001,-5.5750499999999994e-05,0.0001,0.0001,0.0001250508904761905,2024-01-26
1706313600000,2024-01-27 00:00:00,8.966e-05,0.0001,7.038030000000001e-05,9.950761904761906e-05,0.0001,0.0001236404285714286,2024-01-27
1706342400000,2024-01-27 08:00:00,0.0001,0.0001,6.191870000000001e-05,9.950761904761903e-05,0.0001,0.00012182703333333335,2024-01-27
1706371200000,2024-01-27 16:00:00,8.3e-05,0.0001,8.4368e-05,9.869809523809524e-05,0.0001,0.00012170792380952384,2024-01-27
1706400000000,2024-01-28 00:00:00,0.0001,6.78e-06,-1.0702199999999997e-05,9.869809523809524e-05,9.556095238095238e-05,0.00011716961904761906,2024-01-28
1706428800000,2024-01-28 08:00:00,4.725e-05,5.43e-06,-0.0001109173,9.618619047619049e-05,9.105761904761905e-05,0.00010712593809523812,2024-01-28
1706457600000,2024-01-28 16:00:00,0.0001,0.0001,8.579780000000001e-05,9.618619047619049e-05,9.105761904761905e-05,0.00010644964285714288,2024-01-28
1706486400000,2024-01-29 00:00:00,0.0001,0.0001,8.64349e-05,9.618619047619049e-05,9.105761904761905e-05,0.00010707844761904766,2024-01-29
1706515200000,2024-01-29 08:00:00,9.142e-05,0.0001,9.17842e-05,9.577761904761905e-05,9.105761904761904e-05,0.00011253634761904765,2024-01-29
1706544000000,2024-01-29 16:00:00,0.0001,0.0001,-0.0001336455,9.577761904761905e-05,9.105761904761905e-05,0.00010161280952380955,2024-01-29
1706572800000,2024-01-30 00:00:00,0.0001,8.201e-05,-0.0002733545,9.577761904761905e-05,9.020095238095238e-05,7.81993142857143e-05,2024-01-30
1706601600000,2024-01-30 08:00:00,9.492e-05,0.0001,-5.91626e-05,9.55357142857143e-05,9.020095238095238e-05,7.062014285714287e-05,2024-01-30
1706630400000,2024-01-30 16:00:00,5.149e-05,0.0001,-4.3309499999999996e-05,9.32257142857143e-05,9.020095238095238e-05,5.440898571428573e-05,2024-01-30
1706659200000,2024-01-31 00:00:00,2.154e-05,1.302e-05,-9.89122e-05,8.948952380952381e-05,8.605904761904762e-05,4.367157142857145e-05,2024-01-31
1706688000000,2024-01-31 08:00:00,0.0001,0.0001,-0.0001153818,8.948952380952381e-05,8.605904761904762e-05,3.041834285714288e-05,2024-01-31
1706716800000,2024-01-31 16:00:00,0.0001,0.0001,9.449200000000003e-06,8.948952380952381e-05,8.605904761904762e-05,8.750385714285738e-06,2024-01-31
1706745600000,2024-02-01 00:00:00,0.0001,5.432e-05,-4.86425e-05,8.948952380952381e-05,8.388380952380953e-05,-1.1861333333333107e-06,2024-02-01
1706774400000,2024-02-01 08:00:00,0.0001,0.0001,6.669710000000001e-05,8.948952380952381e-05,8.388380952380953e-05,-3.2329428571428347e-06,2024-02-01
1706803200000,2024-02-01 16:00:00,0.0001,0.0001,0.0001,8.948952380952381e-05,8.388380952380951e-05,-3.6816666666666427e-06,2024-02-01
1706832000000,2024-02-02 00:00:00,0.0001,7.298e-05,0.0001,8.948952380952381e-05,8.259714285714286e-05,-4.415180952380929e-06,2024-02-02
1706860800000,2024-02-02 08:00:00,0.0001,0.0001,9.37372e-05,8.948952380952381e-05,8.259714285714286e-05,-4.724342857142834e-06,2024-02-02
1706889600000,2024-02-02 16:00:00,0.0001,0.0001,9.816720000000001e-05,8.948952380952381e-05,8.259714285714286e-05,2.6050714285714516e-06,2024-02-02
1706918400000,2024-02-03 00:00:00,7.627e-05,8.511e-05,5.5134000000000004e-05,8.885190476190477e-05,8.188809523809524e-05,1.8790571428571657e-06,2024-02-03
1706947200000,2024-02-03 08:00:00,9.042e-05,4.735e-05,4.52546e-05,8.839571428571429e-05,7.938095238095238e-05,1.0855285714285938e-06,2024-02-03
1706976000000,2024-02-03 16:00:00,8.028e-05,0.0001,-0.0001449211,8.826619047619048e-05,7.938095238095237e-05,-9.832999999999979e-06,2024-02-03
1707004800000,2024-02-04 00:00:00,8.307e-05,8.642e-05,3.68957e-05,8.746e-05,8.317333333333333e-05,-7.5664333333333115e-06,2024-02-04
1707033600000,2024-02-04 08:00:00,8.846e-05,0.0001,9.300500000000001e-05,8.942238095238095e-05,8.767666666666667e-05,2.1441523809524028e-06,2024-02-04
1707062400000,2024-02-04 16:00:00,0.0001,0.0001,8.212780000000001e-05,8.942238095238095e-05,8.767666666666667e-05,1.9693904761904985e-06,2024-02-04
1707091200000,2024-02-05 00:00:00,0.0001,8.355e-05,6.58957e-05,8.942238095238095e-05,8.689333333333333e-05,9.913333333333554e-07,2024-02-05
1707120000000,2024-02-05 08:00:00,0.0001,0.0001,8.70489e-05,8.98309523809524e-05,8.689333333333334e-05,7.658428571428795e-07,2024-02-05
1707148800000,2024-02-05 16:00:00,0.0001,0.0001,0.0001,8.98309523809524e-05,8.689333333333334e-05,1.189181904761907e-05,2024-02-05
1707177600000,2024-02-06 00:00:00,0.0001,0.0001,0.0001064394,8.983095238095238e-05,8.775e-05,2.9977242857142878e-05,2024-02-06
1707206400000,2024-02-06 08:00:00,6.723e-05,0.0001,0.0001,8.851238095238095e-05,8.775e-05,3.7556414285714306e-05,2024-02-06
1707235200000,2024-02-06 16:00:00,0.0001,0.0001,-7.867999999999939e-07,9.082238095238095e-05,8.775e-05,3.9581304761904785e-05,2024-02-06
1707264000000,2024-02-07 00:00:00,7.527e-05,5.488e-05,0.0001,9.338095238095238e-05,8.974333333333333e-05,4.9053314285714315e-05,2024-02-07
1707292800000,2024-02-07 08:00:00,5.373e-05,0.0001,0.0001,9.117761904761906e-05,8.974333333333333e-05,5.93095904761905e-05,2024-02-07
1707321600000,2024-02-07 16:00:00,8.306e-05,0.0001,0.00010784190000000001,9.037095238095237e-05,8.974333333333333e-05,6.399495714285717e-05,2024-02-07
1707350400000,2024-02-08 00:00:00,0.0001,0.0001,0.0001,9.037095238095238e-05,9.191857142857144e-05,7.107317142857145e-05,2024-02-08
1707379200000,2024-02-08 08:00:00,6.535e-05,6.283e-05,0.0001353812,8.872095238095239e-05,9.014857142857143e-05,7.434384285714289e-05,2024-02-08
1707408000000,2024-02-08 16:00:00,2.59e-05,3.61e-06,0.0006877357999999999,8.519238095238095e-05,8.555857142857144e-05,0.00010233126190476191,2024-02-08
1707436800000,2024-02-09 00:00:00,3.16e-05,-2.88e-05,0.0004074916,8.19352380952381e-05,8.071190476190477e-05,0.00011697371904761907,2024-02-09
1707465600000,2024-02-09 08:00:00,0.0001,0.0001,0.0005602666,8.19352380952381e-05,8.071190476190477e-05,0.0001391894047619048,2024-02-09
1707494400000,2024-02-09 16:00:00,9.801e-05,0.0001,0.00030114730000000003,8.18404761904762e-05,8.071190476190477e-05,0.00014885512380952384,2024-02-09
1707523200000,2024-02-10 00:00:00,8.041e-05,0.0001,0.0004241178,8.203761904761905e-05,8.142095238095238e-05,0.00016642578095238096,2024-02-10
1707552000000,2024-02-10 08:00:00,0.0001,0.0001,0.0003074634,8.249380952380953e-05,8.392809523809524e-05,0.0001789119142857143,2024-02-10
1707580800000,2024-02-10 16:00:00,0.0001,0.0001,0.0001317763,8.343285714285715e-05,8.392809523809526e-05,0.00019208798095238098,2024-02-10
1707609600000,2024-02-11 00:00:00,0.0001,0.0001,0.0001137821,8.423904761904763e-05,8.457476190476192e-05,0.0001957492380952381,2024-02-11
1707638400000,2024-02-11 08:00:00,0.0001,0.0001,0.0002151656,8.478857142857143e-05,8.45747619047619e-05,0.00020156640952380953,2024-02-11
1707667200000,2024-02-11 16:00:00,0.0001,0.0001,0.0002181967,8.478857142857143e-05,8.45747619047619e-05,0.000208045880952381,2024-02-11
1707696000000,2024-02-12 00:00:00,0.0001,0.0001,0.0002624625,8.478857142857143e-05,8.535809523809525e-05,0.0002174062047619048,2024-02-12
1707724800000,2024-02-12 08:00:00,0.0001,0.0001,0.00013311170000000002,8.478857142857143e-05,8.535809523809525e-05,0.00021959967142857144,2024-02-12
1707753600000,2024-02-12 16:00:00,0.0001,0.0001,0.0011899868000000001,8.478857142857143e-05,8.535809523809525e-05,0.00027150380476190477,2024-02-12
1707782400000,2024-02-13 00:00:00,0.0001,0.0001,0.000495597,8.478857142857143e-05,8.535809523809523e-05,0.00029003511904761905,2024-02-13
1707811200000,2024-02-13 08:00:00,0.0001,0.0001,0.0002885438,8.634904761904762e-05,8.535809523809525e-05,0.00029901339523809523,2024-02-13
1707840000000,2024-02-13 16:00:00,0.0001,0.0001,0.0003242668,8.634904761904762e-05,8.535809523809525e-05,0.00031449213809523814,2024-02-13
1707868800000,2024-02-14 00:00:00,0.0001,0.0001,0.00024186900000000002,8.752666666666667e-05,8.750666666666668e-05,0.0003212478047619048,2024-02-14
1707897600000,2024-02-14 08:00:00,0.0001,0.0001,0.0007370997,8.973e-05,8.750666666666668e-05,0.0003515858857142858,2024-02-14
1707926400000,2024-02-14 16:00:00,0.00012283,0.00011153,0.00015660860000000002,9.162380952380953e-05,8.805571428571429e-05,0.00035390810952380956,2024-02-14
1707955200000,2024-02-15 00:00:00,0.0001,0.0001,0.0004684532,9.162380952380953e-05,8.805571428571429e-05,0.00037145350000000006,2024-02-15
1707984000000,2024-02-15 08:00:00,0.0001,0.00014722,0.0002816818,9.327380952380952e-05,9.207428571428571e-05,0.0003784201952380952,2024-02-15
1708012800000,2024-02-15 16:00:00,0.0001,0.00010861,0.0001508287,9.680238095238095e-05,9.707428571428571e-05,0.0003528531904761905,2024-02-15
1708041600000,2024-02-16 00:00:00,0.0001,0.0001,0.000136803,0.0001000595238095238,0.00010320761904761905,0.0003399632571428572,2024-02-16
1708070400000,2024-02-16 08:00:00,0.0001,0.0001,0.00013756830000000002,0.00010005952380952382,0.00010320761904761905,0.0003198347666666667,2024-02-16
1708099200000,2024-02-16 16:00:00,0.0001,0.0001,0.0001,0.00010015428571428572,0.00010320761904761905,0.0003102563238095238,2024-02-16
1708128000000,2024-02-17 00:00:00,0.0001,0.0001,0.0003785873,0.00010108714285714285,0.00010320761904761905,0.0003080882047619048,2024-02-17
1708156800000,2024-02-17 08:00:00,0.0001,0.0001,0.00020559689999999998,0.00010108714285714285,0.00010320761904761905,0.00030323741904761907,2024-02-17
1708185600000,2024-02-17 16:00:00,0.00016041,0.0001,0.0002438581,0.00010396380952380954,0.00010320761904761905,0.0003085746476190476,2024-02-17
1708214400000,2024-02-18 00:00:00,0.0001724,0.00012154,0.0002469105,0.00010741142857142858,0.00010423333333333334,0.00031491409523809526,2024-02-18
1708243200000,2024-02-18 08:00:00,0.00015305,0.0001,0.0001833475,0.00010993761904761905,0.00010423333333333334,0.0003133989476190477,2024-02-18
1708272000000,2024-02-18 16:00:00,0.00017095,0.0001,0.0001787004,0.00011331619047619047,0.00010423333333333334,0.0003115181714285715,2024-02-18
1708300800000,2024-02-19 00:00:00,0.00023064,0.00017748,0.0002389819,0.00011953714285714287,0.00010792285714285715,0.0003104000476190476,2024-02-19
1708329600000,2024-02-19 08:00:00,0.00019594,0.00013098,0.0001832824,0.0001241057142857143,0.00010939809523809524,0.00031278912857142857,2024-02-19
1708358400000,2024-02-19 16:00:00,0.00013327,0.00019352,0.00014247119999999999,0.00012569,0.00011385142857142858,0.00026290743333333335,2024-02-19
1708387200000,2024-02-20 00:00:00,0.00010461,0.0001,0.0001408583,0.00012590952380952384,0.00011385142857142855,0.0002460151142857143,2024-02-20
1708416000000,2024-02-20 08:00:00,0.00010912,0.0001,0.0001836569,0.0001263438095238095,0.00011385142857142858,0.0002410205,2024-02-20
1708444800000,2024-02-20 16:00:00,0.00020259,0.0001,0.0001521628,0.0001312290476190476,0.00011385142857142855,0.00023282507142857148,2024-02-20
1708473600000,2024-02-21 00:00:00,0.0001,0.0001,0.0002497301,0.0001312290476190476,0.00011385142857142858,0.00023319940952380952,2024-02-21
1708502400000,2024-02-21 08:00:00,0.00011242,0.0001,0.0001,0.00013182047619047618,0.00011385142857142858,0.00020286132857142862,2024-02-21
1708531200000,2024-02-21 16:00:00,0.0001,0.0001,0.0001137833,0.00013073333333333333,0.00011330238095238094,0.00020082202857142858,2024-02-21
1708560000000,2024-02-22 00:00:00,0.0001,0.0001,0.0001359072,0.00013073333333333336,0.00011330238095238096,0.0001849865047619048,2024-02-22
1708588800000,2024-02-22 08:00:00,0.0001348,0.0001,0.0001154283,0.00013239047619047618,0.00011105380952380953,0.00017706967142857145,2024-02-22
1708617600000,2024-02-22 16:00:00,0.00012557,0.0001,0.0001,0.00013360809523809523,0.00011064380952380954,0.00017464925714285717,2024-02-22
1708646400000,2024-02-23 00:00:00,0.0001,0.0001,0.0001063327,0.00013360809523809523,0.00011064380952380952,0.0001731982904761905,2024-02-23
1708675200000,2024-02-23 08:00:00,0.0001,0.0001,0.0001858113,0.00013360809523809523,0.00011064380952380952,0.00017549557619047623,2024-02-23
1708704000000,2024-02-23 16:00:00,0.00012991,0.0001,0.0001,0.00013503238095238096,0.00011064380952380952,0.0001754955761904762,2024-02-23
1708732800000,2024-02-24 00:00:00,0.0001,0.0001,0.0001,0.00013503238095238093,0.00011064380952380952,0.0001622295142857143,2024-02-24
1708761600000,2024-02-24 08:00:00,0.0001,0.0001,0.0001,0.00013503238095238096,0.00011064380952380954,0.00015720109047619052,2024-02-24
1708790400000,2024-02-24 16:00:00,0.0001,0.00010658,0.0002819439,0.00013215571428571427,0.00011095714285714285,0.00015901470000000004,2024-02-24
1708819200000,2024-02-25 00:00:00,0.00011438,0.0001,0.000250183,0.00012939285714285714,0.00010993142857142859,0.00015917053333333334,2024-02-25
1708848000000,2024-02-25 08:00:00,0.00015012,0.0001,0.0001045062,0.00012925333333333334,0.00010993142857142856,0.0001554161857142857,2024-02-25
1708876800000,2024-02-25 16:00:00,0.00015062,0.0001,0.0001290093,0.00012828523809523811,0.00010993142857142856,0.0001530499428571429,2024-02-25
1708905600000,2024-02-26 00:00:00,0.00026761,0.0001,0.0001335226,0.00013004571428571428,0.00010624190476190478,0.00014802807142857147,2024-02-26
1708934400000,2024-02-26 08:00:00,0.00021567,0.0001,0.0002304119,0.0001309852380952381,0.00010476666666666666,0.00015027233333333336,2024-02-26
1708963200000,2024-02-26 16:00:00,0.00027227,0.0001,0.0004139391,0.00013760428571428572,0.00010031333333333335,0.00016319937619047622,2024-02-26
1708992000000,2024-02-27 00:00:00,0.00032262,0.00026308,0.0006450094,0.00014798571428571426,0.00010807904761904763,0.00018720657142857144,2024-02-27
1709020800000,2024-02-27 08:00:00,0.00073521,0.00067187,0.0004231667,0.0001777995238095238,0.0001353109523809524,0.00019861180000000001,2024-02-27
1709049600000,2024-02-27 16:00:00,0.00022965,0.00030171,0.0004037232,0.00017908809523809523,0.00014491619047619046,0.00021059086666666668,2024-02-27
1709078400000,2024-02-28 00:00:00,0.00026729,0.00023372,0.0012103822,0.00018705428571428573,0.00015128380952380953,0.0002563362047619048,2024-02-28
1709107200000,2024-02-28 08:00:00,0.00023682,0.00019212,0.0015314869,0.00019297809523809525,0.0001556704761904762,0.0003245022476190476,2024-02-28
1709136000000,2024-02-28 16:00:00,0.00053538,0.0005031,0.0013123858,0.00021371047619047617,0.0001748657142857143,0.0003815785571428571,2024-02-28
1709164800000,2024-02-29 00:00:00,0.00069091,0.00061432,0.001087043,0.00024184904761904763,0.00019935714285714286,0.0004268707380952381,2024-02-29
1709193600000,2024-02-29 08:00:00,0.00076337,0.00072478,0.0009385774,0.0002717809523809524,0.0002291085714285714,0.0004660683142857143,2024-02-29
1709222400000,2024-02-29 16:00:00,0.00057031,0.00069292,0.000883611,0.0002929590476190476,0.00025734285714285716,0.0005033831238095238,2024-02-29
1709251200000,2024-03-01 00:00:00,0.00053322,0.0003927,0.0005802549,0.00031358857142857146,0.0002712809523809524,0.0005259508476190476,2024-03-01
1709280000000,2024-03-01 08:00:00,0.00064824,0.00039022,0.0006433474,0.00033969523809523807,0.00028510095238095236,0.000547738280952381,2024-03-01
1709308800000,2024-03-01 16:00:00,0.0004601,0.00040755,0.000670605,0.00035541857142857143,0.0002997461904761905,0.0005749099476190477,2024-03-01
1709337600000,2024-03-02 00:00:00,0.00033426,0.00013237,0.0005344695,0.0003665738095238095,0.00030128761904761906,0.0005955989714285714,2024-03-02
