pair,k,v1_ann_return,v2_ann_return,ann_return_degradation_pct,v1_sharpe,v2_sharpe,sharpe_degradation_pct
A_BTC,0.66,0.1357310857218044,0.08564132935954123,-36.90367324175654,10.454424405571476,10.164629354408557,-2.7719847589933173
A_BTC,0.75,0.1357310857218044,0.1000520770523535,-26.28654186306216,10.454424405571476,10.276175072283147,-1.7050133644214316
B_ETH,0.66,0.2658100639634904,0.09029938706414276,-66.02860489264786,9.026851935354752,8.030205269736376,-11.040910748905604
B_ETH,0.75,0.2658100639634904,0.10561841316584633,-60.26545737547647,9.026851935354752,8.111712429488483,-10.137969609117167
C_HYPE,0.66,0.2682062011150419,0.07175130170682108,-73.24770963217037,1.3290719568590863,10.113367086082217,660.9345027475046
C_HYPE,0.75,0.2682062011150419,0.08202645588284664,-69.41664452878815,1.3290719568590863,10.127815106839929,662.0215786340393
