ann_return,ann_vol,sharpe,max_dd,n_days,symbol,mode,n_switches,total_switch_cost,switch_cost_bp_of_C0
0.12290472088690828,0.009499947834799566,12.937410080999815,-0.007558023533161962,1176,BTC,binance,0,0.0,0.0
0.12587888575199174,0.010626660311841845,11.845573497039167,-0.0031917842288683167,1176,BTC,bybit,0,0.0,0.0
0.2483179846073686,0.01744367165824998,14.235419553424503,-0.007050778544446919,1176,BTC,hyperliquid,0,0.0,0.0
0.24730973348268462,0.017512752847488745,14.121693810013872,-0.004229896785099525,1176,BTC,rotation,19,17424.0,174.23999999999998
0.08023426059110131,0.007075271148912319,11.340096923838136,-0.004877178137504728,1176,ETH,binance,0,0.0,0.0
0.08049299631537347,0.007289063681305216,11.042981627643016,-0.003177281136345351,1176,ETH,bybit,0,0.0,0.0
0.15213435105994363,0.011498412573308338,13.230900360376559,-0.006276474350105505,1176,ETH,hyperliquid,0,0.0,0.0
0.14680962332738945,0.011704632039456256,12.542865323104131,-0.0034549509182297627,1176,ETH,rotation,29,26334.0,263.34
