ts,entry_ts,exit_ts,oi_chg_24h,horizon,gross_ret,net_bp,year
1709078100000,1709078160000,1709164560000,neg3pct,24h,0.09543054331195777,940.3054331195777,2024
1709164500000,1709164560000,1709250960000,neg3pct,24h,-0.0187458502987784,-201.458502987784,2024
1709250900000,1709250960000,1709337360000,neg3pct,24h,0.0185072261497925,171.07226149792498,2024
1709682900000,1709682960000,1709769360000,neg3pct,24h,0.03605506009959947,346.55060099599467,2024
1710546900000,1710546960000,1710633360000,neg3pct,24h,-0.06021533503987764,-616.1533503987764,2024
1710633300000,1710633360000,1710719760000,neg3pct,24h,0.05004756384413733,486.47563844137335,2024
1711151700000,1711151760000,1711238160000,neg3pct,24h,0.009064930492244327,76.64930492244328,2024
1712102100000,1712102160000,1712188560000,neg3pct,24h,0.009510597632204965,81.10597632204964,2024
1712361300000,1712361360000,1712447760000,neg3pct,24h,0.01608798360107344,146.8798360107344,2024
1713052500000,1713052560000,1713138960000,neg3pct,24h,0.022331232842525583,209.31232842525583,2024
1714089300000,1714089360000,1714175760000,neg3pct,24h,-0.011370542635658953,-127.70542635658953,2024
1714607700000,1714607760000,1714694160000,neg3pct,24h,0.013436872424313684,120.36872424313685,2024
1715730900000,1715730960000,1715817360000,neg3pct,24h,0.0744987813571183,730.987813571183,2024
1716249300000,1716249360000,1716335760000,neg3pct,24h,-0.016966502500304625,-183.66502500304625,2024
1716508500000,1716508560000,1716594960000,neg3pct,24h,0.008931015301482548,75.31015301482547,2024
1718150100000,1718150160000,1718236560000,neg3pct,24h,0.01397593940294084,125.75939402940841,2024
1718409300000,1718409360000,1718495760000,neg3pct,24h,0.0024784216829345507,10.784216829345507,2024
1719878100000,1719878160000,1719964560000,neg3pct,24h,-0.012203868534088502,-136.03868534088502,2024
1720223700000,1720223760000,1720310160000,neg3pct,24h,0.027010669814500066,256.1066981450007,2024
1720310100000,1720310160000,1720396560000,neg3pct,24h,-0.03922707272780368,-406.2707272780368,2024
1720482900000,1720482960000,1720569360000,neg3pct,24h,0.023499173857169042,220.99173857169043,2024
1720655700000,1720655760000,1720742160000,neg3pct,24h,-0.006100678527171444,-75.00678527171443,2024
1720828500000,1720828560000,1720914960000,neg3pct,24h,0.022385803551530525,209.85803551530526,2024
1721260500000,1721260560000,1721346960000,neg3pct,24h,-0.0023050032772558016,-37.05003277255801,2024
1722902100000,1722902160000,1722988560000,neg3pct,24h,0.03655307487200776,351.5307487200776,2024
1723247700000,1723247760000,1723334160000,neg3pct,24h,0.0002104667758464629,-11.895332241535371,2024
1724111700000,1724111760000,1724198160000,neg3pct,24h,-0.008088283505180649,-94.8828350518065,2024
1724716500000,1724716560000,1724802960000,neg3pct,24h,-0.053642688756205925,-550.4268875620593,2024
1724802900000,1724802960000,1724889360000,neg3pct,24h,-0.008267020559062477,-96.67020559062476,2024
