ts,rate,interval_hours,pctile,decile,fwd_ret_8h,fwd_ret_24h,fwd_ret_72h
1661068800013,1.912e-05,8.0,38.148148148148145,3,0.02257724874062972,-0.01822698299613512,0.02528828391473481
1661097600000,-5.859e-05,8.0,14.444444444444443,1,-0.0023490677715301,-0.017343642103186396,0.03919428825096172
1661126400011,-5.605e-05,8.0,15.185185185185185,1,-0.03764268189430875,0.0034113873593266675,0.022866183386790695
1661155200005,6.886e-05,8.0,65.55555555555556,6,0.023497302851271495,0.028692525044952566,0.09716799383508867
1661184000005,7.481e-05,8.0,68.51851851851852,6,0.018722667352662592,0.027996160096374068,0.06642029376517611
1661212800000,6.559e-05,8.0,62.59259259259259,6,-0.013395909166497244,0.024925629607730704,0.04180139563816865
1661241600021,-1.8e-05,8.0,24.444444444444443,2,0.022804454765650295,0.015194646290608516,0.03552700576822221
1661270400005,-9.315e-05,8.0,9.25925925925926,0,0.015679835938501308,0.028735176176903243,-0.029540835322050096
1661299200017,-8.879e-05,8.0,10.37037037037037,1,-0.02276305510486143,-0.005402319572141101,-0.09591971636319929
1661328000021,-2.313e-05,8.0,23.703703703703706,2,0.03644648325564814,0.050602009568201156,-0.07404902165758631
1661356800000,5.38e-06,8.0,31.48148148148148,3,-0.018024432064266294,0.008401117775839628,-0.12711437030181139
1661385600003,-9.281e-05,8.0,9.62962962962963,0,0.032263716610980486,0.021986454072538963,-0.10017461075094702
1661414400000,-1.814e-05,8.0,25.555555555555554,2,-0.0051858051752696754,-0.029101380735260585,-0.12430129176885119
1661443200004,2.635e-05,8.0,40.74074074074074,4,-0.0047951048745330516,-0.06450739858206112,-0.12373724002000419
1661472000001,4.613e-05,8.0,53.70370370370371,5,-0.019337865799586185,-0.11056458764410282,-0.15518770322199227
1661500800004,2.49e-05,8.0,40.370370370370374,4,-0.041463958668668144,-0.09222987840534369,-0.12306560806370903
1661529600000,8.902e-05,8.0,74.07407407407408,7,-0.05379211451500299,-0.07469764341104768,-0.04404374815252732
1661558400010,-0.0002075,8.0,0.7407407407407408,0,0.000877379559715008,-0.01008321812187607,0.030588641922790538
1661587200007,-7.754e-05,8.0,12.222222222222221,1,-0.02295125514676577,-0.0064151945809535205,0.054243591446407224
1661616000008,-0.000272,8.0,0.3703703703703704,0,0.012282156548217849,0.012302547510943063,0.03696201843343028
1661644800019,-0.0002537,8.0,0.7407407407407408,0,0.004586016343138821,-0.04049526290698369,0.025548744049257666
1661673600000,-0.0002688,8.0,0.7407407407407408,0,-0.004545029208496643,-0.027731362038311946,0.060402101407622144
1661702400000,1.893e-05,8.0,40.0,3,-0.04051459035545946,0.020572871204694865,0.04816227322169553
1661731200000,-0.00024797,8.0,1.4814814814814816,0,0.017949615115465445,0.08502449265220435,0.08603918824352697
1661760000000,-0.00017053,8.0,4.444444444444445,0,0.044911147011308605,0.09131406180180801,0.06169869040662701
1661788800001,-6.657e-05,8.0,16.666666666666664,1,0.020079211568573285,0.0037105751391464104,0.010710667245621641
1661817600001,-9.478e-05,8.0,11.11111111111111,1,0.023850370848113478,-0.014924217994195521,0.020967429861335152
1661846400005,-6.689e-05,8.0,17.037037037037038,1,-0.03896742006198506,-0.0006110313200796691,0.003376420490336818
1661875200010,-5.782e-05,8.0,18.88888888888889,1,0.0011405199197702665,0.023236454687274755,0.0733144557622476
1661904000000,-0.00011151,8.0,8.148148148148149,0,0.03872695369788404,0.016099675256652013,0.02960009428032695
1661932800005,-2.5e-07,8.0,34.44444444444444,3,-0.01603519675262055,-0.026542536763083713,-0.0273808548323049
1661961600013,7.105e-05,8.0,70.74074074074073,7,-0.005842146732689679,-0.015892945223468513,-0.008314809713850124
1661990400012,-1.273e-05,8.0,31.48148148148148,3,-0.004864847449982279,0.020013531363768156,0.0024098714520441877
1662019200000,9.18e-06,8.0,38.148148148148145,3,-0.005270655270655289,0.03136493136493135,-1.942501942520103e-05
1662048000013,-7.998e-05,8.0,14.444444444444443,1,0.0304310468280109,0.06588077538958248,0.015212268756590763
1662076800002,5.469e-05,8.0,62.59259259259259,6,0.006209689136518426,-0.006595030985274919,-0.002590002590002527
1662105600013,3.291e-05,8.0,50.37037037037037,5,0.028019135631953018,-0.03124607619095454,-0.019757163305793468
1662134400000,-1.84e-05,8.0,30.0,2,-0.03963431391109462,-0.0545842061228603,-0.023169890135391835
1662163200000,-0.00012553,8.0,7.777777777777778,0,-0.018759101343660434,-0.010734021379016467,0.0290670685565666
1662192000002,-0.00010187,8.0,10.74074074074074,1,0.003253254875021927,0.000842476362057365,0.0754988432151491
1662220800007,-9.441e-05,8.0,12.592592592592592,1,0.004909275300531757,0.007454346969491654,0.07792182625041177
1662249600008,1.789e-05,8.0,45.18518518518518,4,-0.007276513958436537,0.014925852837004872,0.0010027704748374333
1662278400009,-4.425e-05,8.0,24.074074074074073,2,0.009881051820483489,0.011007724832779786,-0.017748337509793544
1662307200000,-9.236e-05,8.0,14.074074074074074,1,0.012361906349582785,0.02558299083757043,-0.009989548803241877
1662336000015,8.77e-06,8.0,40.370370370370374,4,-0.011108929578000137,0.02493492345985504,0.03254777029723033
1662364800013,-0.00010286,8.0,10.37037037037037,1,0.02444007506228507,0.06289348456803956,0.032247321262737216
1662393600007,-5.01e-05,8.0,23.703703703703706,2,0.011722193394309688,0.04325645658412158,0.017361349896532152
1662422400018,-0.00016568,8.0,4.814814814814815,0,0.02551474404923737,-0.03771288034209164,0.008848901302617618
1662451200020,-0.00013291,8.0,7.4074074074074066,0,0.0055134763824364885,-0.0859318980217767,0.027266099049753745
1662480000028,-2.352e-05,8.0,31.11111111111111,3,-0.06679970276619207,-0.07470995733256636,0.0283630567141282
1662508800013,-0.0001677,8.0,4.814814814814815,0,-0.02587253170653392,0.04690961631080426,0.10152512441804462
1662537600022,-0.00027449,8.0,0.3703703703703704,0,0.01785808459023297,0.06246703934184161,0.12614043877228132
1662566400021,-0.00018414,8.0,4.074074074074074,0,0.05585959003918273,0.053916647776950155,0.11112334445128091
1662595200010,1.215e-05,8.0,45.55555555555556,4,-0.011396675458504535,0.001410783291418749,0.08913083481567807
1662624000000,-1.24e-05,8.0,37.03703703703704,3,0.009666691484873313,0.0577643759461941,0.09169086441813712
1662652800003,-6.039e-05,8.0,22.22222222222222,2,0.0032569286548269627,0.05453819209733912,0.08570023966078777
1662681600011,-8.28e-05,8.0,17.77777777777778,1,0.04423618767609949,0.05068602229572461,0.07884968761484745
1662710400000,-3.837e-05,8.0,29.629629629629626,2,0.0065872056874038964,0.002047136941143446,0.02955737262584912
1662739200000,-0.00012468,8.0,9.25925925925926,0,-0.0004079135223332697,-0.0002447481133999174,-0.00512222837329912
1662768000003,-7.115e-05,8.0,18.88888888888889,1,-0.004104118692978109,0.03512985688052006,0.0004547176960971733
1662796800000,-0.00020439,8.0,2.9629629629629632,0,0.004284936574743492,0.029965287330753876,0.0039102973113780415
1662825600012,-0.00014116,8.0,7.777777777777778,0,0.03496091814668656,0.029802463235079735,-0.07448575741855767
1662854400009,-0.00011556,8.0,10.74074074074074,1,-0.009072938314156787,-0.008042306587595194,-0.11567292367130166
1662883200012,-0.00016606,8.0,5.9259259259259265,0,0.004126172208013701,-0.0024381926683716415,-0.08654163114521174
1662912000005,-0.00031696,8.0,0.0,0,-0.0030734225361679357,-0.03367746609613076,-0.0999966039529987
1662940800007,-0.00034442,8.0,0.0,0,-0.00347464699971034,-0.025662425553416912,-0.07620945535476031
