ts,oi_signal_ts,funding_pctile,oi_chg_7d_pctile,entry_ts,exit_ts,net_bp,year
1732464000000,1732406100000,97.4074074074074,94.44444444444444,1732464060000,1732550460000,-24.552670023640243,2024
1732492800000,1732492500000,95.92592592592592,76.66666666666667,1732492860000,1732579260000,490.35354033185445,2024
1732550400000,1732492500000,97.4074074074074,76.66666666666667,1732550460000,1732636860000,303.61094404126663,2024
1732579200000,1732578900000,96.66666666666667,93.33333333333333,1732579260000,1732665660000,88.00090266285544,2024
1732608000000,1732578900000,94.44444444444444,93.33333333333333,1732608060000,1732694460000,1.393740518926391,2024
1732636800000,1732578900000,97.77777777777777,93.33333333333333,1732636860000,1732723260000,-301.23427145193045,2024
1733356800001,1733356500000,97.03703703703704,98.88888888888889,1733356860000,1733443260000,157.0454601633471,2024
1733385600000,1733356500000,100.0,98.88888888888889,1733385660000,1733472060000,398.10146977070707,2024
1733414400000,1733356500000,99.25925925925925,98.88888888888889,1733414460000,1733500860000,198.01900724197918,2024
1733472000000,1733442900000,87.03703703703704,97.77777777777777,1733472060000,1733558460000,-135.6894726348716,2024
1744243200000,1744242900000,75.55555555555556,96.66666666666667,1744243260000,1744329660000,356.770146710746,2025
1744531200000,1744502100000,78.88888888888889,98.88888888888889,1744531260000,1744617660000,-36.62663213834726,2025
1744560000000,1744502100000,87.03703703703704,98.88888888888889,1744560060000,1744646460000,-45.95227188998784,2025
1744588800000,1744588500000,77.03703703703704,91.11111111111111,1744588860000,1744675260000,-128.5289053125742,2025
1745280000008,1745279700000,80.74074074074075,95.55555555555556,1745280060000,1745366460000,-715.3673451191881,2025
1747872000001,1747871700000,95.55555555555556,92.22222222222223,1747872060000,1747958460000,-192.10676738223563,2025
1747900800000,1747871700000,95.18518518518519,92.22222222222223,1747900860000,1747987260000,13.069034141561367,2025
1747929600002,1747871700000,94.81481481481482,92.22222222222223,1747929660000,1748016060000,194.79112974864444,2025
1747958400006,1747958100000,91.85185185185185,96.66666666666667,1747958460000,1748044860000,383.97517628493705,2025
1747987200000,1747958100000,85.92592592592592,96.66666666666667,1747987260000,1748073660000,269.88569447253656,2025
1748016000007,1747958100000,90.74074074074075,96.66666666666667,1748016060000,1748102460000,-12.576662779272706,2025
1748131200004,1748130900000,94.44444444444444,94.44444444444444,1748131260000,1748217660000,-126.07639394434699,2025
1748217600000,1748217300000,84.81481481481481,91.11111111111111,1748217660000,1748304060000,-54.063764102207244,2025
1748246400000,1748217300000,95.18518518518519,91.11111111111111,1748246460000,1748332860000,22.350061446319692,2025
1748275200002,1748217300000,94.07407407407408,91.11111111111111,1748275260000,1748361660000,-18.379867150088312,2025
1748304000003,1748303700000,85.55555555555556,94.44444444444444,1748304060000,1748390460000,29.6903282216472,2025
1748332800001,1748303700000,83.7037037037037,94.44444444444444,1748332860000,1748419260000,69.48534448415879,2025
1752105600003,1752105300000,94.44444444444444,75.55555555555556,1752105660000,1752192060000,-441.7522018243873,2025
1752134400000,1752105300000,90.74074074074075,75.55555555555556,1752134460000,1752220860000,-596.050896843438,2025
1752278400000,1752278100000,92.96296296296296,96.66666666666667,1752278460000,1752364860000,-3.901198498877255,2025
1752307200001,1752278100000,92.5925925925926,96.66666666666667,1752307260000,1752393660000,-34.853843860348945,2025
1752336000002,1752278100000,92.22222222222223,96.66666666666667,1752336060000,1752422460000,-148.32501785305416,2025
1752364800006,1752364500000,91.85185185185185,98.88888888888889,1752364860000,1752451260000,-151.66819962527597,2025
1752393600001,1752364500000,91.48148148148148,98.88888888888889,1752393660000,1752480060000,-412.3653415795252,2025
1752422400003,1752364500000,91.11111111111111,98.88888888888889,1752422460000,1752508860000,-113.8151540004022,2025
1752451200000,1752450900000,85.55555555555556,100.0,1752451260000,1752537660000,-73.67917403485457,2025
1752480000000,1752450900000,90.74074074074075,100.0,1752480060000,1752566460000,466.31655893782556,2025
1752508800000,1752450900000,90.37037037037037,100.0,1752508860000,1752595260000,269.89255863833006,2025
1752537600002,1752537300000,90.0,100.0,1752537660000,1752624060000,158.45540385596559,2025
1752566400000,1752537300000,89.62962962962962,100.0,1752566460000,1752652860000,-134.80279438348774,2025
1752595200000,1752537300000,89.25925925925927,100.0,1752595260000,1752681660000,-232.0948928808868,2025
1752624000000,1752623700000,88.88888888888889,98.88888888888889,1752624060000,1752710460000,-93.4345429794574,2025
1752652800000,1752623700000,88.51851851851852,98.88888888888889,1752652860000,1752739260000,-23.053387913133815,2025
1752681600008,1752623700000,88.14814814814815,98.88888888888889,1752681660000,1752768060000,-6.7707339134119735,2025
1752796800004,1752796500000,86.66666666666667,76.66666666666667,1752796860000,1752883260000,96.06867023355849,2025
1752825600000,1752796500000,86.29629629629629,76.66666666666667,1752825660000,1752912060000,96.56873005828916,2025
1752854400000,1752796500000,85.92592592592592,76.66666666666667,1752854460000,1752940860000,-25.40098028071579,2025
1762531200005,1762473300000,77.77777777777779,81.11111111111111,1762531260000,1762617660000,-106.72278922534127,2025
1762704000005,1762646100000,81.48148148148148,90.0,1762704060000,1762790460000,-127.7745671535928,2025
1762732800000,1762732500000,80.74074074074075,95.55555555555556,1762732860000,1762819260000,-145.10515758052,2025
1763078400000,1763078100000,80.37037037037037,93.33333333333333,1763078460000,1763164860000,457.1435033928124,2025
1763107200000,1763078100000,84.07407407407408,93.33333333333333,1763107260000,1763193660000,77.24236084715909,2025
1763136000001,1763078100000,83.7037037037037,93.33333333333333,1763136060000,1763222460000,36.5614492214157,2025
1763164800005,1763164500000,80.0,84.44444444444444,1763164860000,1763251260000,-96.4679839178466,2025
1763193600000,1763164500000,87.77777777777777,84.44444444444444,1763193660000,1763280060000,-9.176529658623688,2025
1763280000000,1763250900000,87.4074074074074,98.88888888888889,1763280060000,1763366460000,43.21274801117726,2025
1763337600003,1763337300000,87.03703703703704,100.0,1763337660000,1763424060000,206.2099350281983,2025
1763366400003,1763337300000,84.81481481481481,100.0,1763366460000,1763452860000,519.0032071196799,2025
1763424000002,1763423700000,86.66666666666667,100.0,1763424060000,1763510460000,-95.73830933787762,2025
1763452800004,1763423700000,86.29629629629629,100.0,1763452860000,1763539260000,-158.47932308188527,2025
1763625600000,1763596500000,85.92592592592592,100.0,1763625660000,1763712060000,883.0787940317682,2025
1763654400000,1763596500000,81.11111111111111,100.0,1763654460000,1763740860000,751.0359026441445,2025
1766534400001,1766534100000,89.62962962962962,77.77777777777779,1766534460000,1766620860000,-30.50163129432114,2025
1766563200001,1766534100000,81.11111111111111,77.77777777777779,1766563260000,1766649660000,-124.99443646144236,2025
1767484800000,1767484500000,88.14814814814815,76.66666666666667,1767484860000,1767571260000,-117.68851735461205,2026
1769529600000,1769471700000,76.66666666666667,86.66666666666667,1769529660000,1769616060000,-179.22473359372515,2026
1777392000004,1777334100000,94.44444444444444,76.66666666666667,1777392060000,1777478460000,8.825673686274193,2026
1777766400005,1777766100000,76.66666666666667,85.55555555555556,1777766460000,1777852860000,17.0804162869005,2026
1777852800000,1777852500000,91.85185185185185,85.55555555555556,1777852860000,1777939260000,-189.82986493654974,2026
1778227200002,1778198100000,78.51851851851852,91.11111111111111,1778227260000,1778313660000,-83.27719164303792,2026
1780012800000,1780012500000,98.88888888888889,76.66666666666667,1780012860000,1780099260000,17.7871806182346,2026
1780041600001,1780012500000,89.62962962962962,76.66666666666667,1780041660000,1780128060000,-5.111376893929696,2026
1780070400008,1780012500000,94.44444444444444,76.66666666666667,1780070460000,1780156860000,-26.1048636338994,2026
1780272000001,1780271700000,89.62962962962962,77.77777777777779,1780272060000,1780358460000,302.03527039960835,2026
1780300800001,1780271700000,82.5925925925926,77.77777777777779,1780300860000,1780387260000,358.6458902340524,2026
1780329600000,1780271700000,98.51851851851852,77.77777777777779,1780329660000,1780416060000,529.6983012151852,2026
1780444800013,1780444500000,94.44444444444444,87.77777777777777,1780444860000,1780531260000,357.94615505488525,2026
1780473600000,1780444500000,84.44444444444444,87.77777777777777,1780473660000,1780560060000,530.4968967770858,2026
1780502400001,1780444500000,97.77777777777777,87.77777777777777,1780502460000,1780588860000,323.5724747898967,2026
1782432000010,1782431700000,83.7037037037037,83.33333333333334,1782432060000,1782518460000,-67.77072657401393,2026
1782460800002,1782431700000,88.88888888888889,83.33333333333334,1782460860000,1782547260000,-9.13922644260866,2026
1782489600000,1782431700000,94.44444444444444,83.33333333333334,1782489660000,1782576060000,-56.60415634188996,2026
1782518400000,1782518100000,82.5925925925926,81.11111111111111,1782518460000,1782604860000,-1.5028497163598207,2026
1782547200000,1782518100000,77.03703703703704,81.11111111111111,1782547260000,1782633660000,33.05995222877291,2026
1782604800000,1782604500000,76.66666666666667,77.77777777777779,1782604860000,1782691260000,79.00450193773236,2026
1782662400000,1782604500000,77.4074074074074,77.77777777777779,1782662460000,1782748860000,-1.8881634780514176,2026
1782864000000,1782863700000,82.96296296296296,94.44444444444444,1782864060000,1782950460000,-233.73246256128843,2026
1782921600000,1782863700000,91.85185185185185,94.44444444444444,1782921660000,1783008060000,-268.32148485670547,2026
1784073600005,1784073300000,94.44444444444444,84.44444444444444,1784073660000,1784160060000,27.731142538078416,2026
1784102400002,1784073300000,94.07407407407408,84.44444444444444,1784102460000,1784188860000,42.364286720790304,2026
1784937600002,1784937300000,75.55555555555556,84.44444444444444,1784937660000,1785024060000,-49.11393700394328,2026
1785254400000,1785196500000,80.37037037037037,76.66666666666667,1785254460000,1785340860000,-22.10568054855576,2026
