ts,oi_signal_ts,funding_pctile,oi_chg_7d_pctile,entry_ts,exit_ts,net_bp,year
1732550400000,1732492500000,97.4074074074074,76.66666666666667,1732550460000,1733155260000,-133.519463839477,2024
1732579200000,1732578900000,96.66666666666667,93.33333333333333,1732579260000,1733184060000,-317.5956070407697,2024
1732608000000,1732578900000,94.44444444444444,93.33333333333333,1732608060000,1733212860000,-210.04349931832354,2024
1732636800000,1732578900000,97.77777777777777,93.33333333333333,1732636860000,1733241660000,-307.140545657975,2024
1733356800001,1733356500000,97.03703703703704,98.88888888888889,1733356860000,1733961660000,-262.02807398597304,2024
1733385600000,1733356500000,100.0,98.88888888888889,1733385660000,1733990460000,182.67814264675786,2024
1733414400000,1733356500000,99.25925925925925,98.88888888888889,1733414460000,1734019260000,-57.16424873324509,2024
1733472000000,1733442900000,87.03703703703704,97.77777777777777,1733472060000,1734076860000,-194.72865170139397,2024
1744243200000,1744242900000,75.55555555555556,96.66666666666667,1744243260000,1744848060000,-173.0294147543281,2025
1744531200000,1744502100000,78.88888888888889,98.88888888888889,1744531260000,1745136060000,-50.86601005996604,2025
1744560000000,1744502100000,87.03703703703704,98.88888888888889,1744560060000,1745164860000,-63.80023868824013,2025
1744588800000,1744588500000,77.03703703703704,91.11111111111111,1744588860000,1745193660000,-192.2888666861071,2025
1745280000008,1745279700000,80.74074074074075,95.55555555555556,1745280060000,1745884860000,-864.7213940016056,2025
1747872000001,1747871700000,95.55555555555556,92.22222222222223,1747872060000,1748476860000,159.3731842057029,2025
1747900800000,1747871700000,95.18518518518519,92.22222222222223,1747900860000,1748505660000,274.718354173908,2025
1747929600002,1747871700000,94.81481481481482,92.22222222222223,1747929660000,1748534460000,365.8196746663396,2025
1747958400006,1747958100000,91.85185185185185,96.66666666666667,1747958460000,1748563260000,525.1285802487389,2025
1747987200000,1747958100000,85.92592592592592,96.66666666666667,1747987260000,1748592060000,496.3802479123931,2025
1748016000007,1747958100000,90.74074074074075,96.66666666666667,1748016060000,1748620860000,298.9964462483581,2025
1748131200004,1748130900000,94.44444444444444,94.44444444444444,1748131260000,1748736060000,273.3779880848026,2025
1748217600000,1748217300000,84.81481481481481,91.11111111111111,1748217660000,1748822460000,293.3055075508668,2025
1748246400000,1748217300000,95.18518518518519,91.11111111111111,1748246460000,1748851260000,418.0952331644823,2025
1748275200002,1748217300000,94.07407407407408,91.11111111111111,1748275260000,1748880060000,505.0051704240839,2025
1748304000003,1748303700000,85.55555555555556,94.44444444444444,1748304060000,1748908860000,316.32522176705714,2025
1748332800001,1748303700000,83.7037037037037,94.44444444444444,1748332860000,1748937660000,399.4703302493525,2025
1752105600003,1752105300000,94.44444444444444,75.55555555555556,1752105660000,1752710460000,-677.3835952508749,2025
1752134400000,1752105300000,90.74074074074075,75.55555555555556,1752134460000,1752739260000,-655.6485474815614,2025
1752278400000,1752278100000,92.96296296296296,96.66666666666667,1752278460000,1752883260000,-44.33894368408063,2025
1752307200001,1752278100000,92.5925925925926,96.66666666666667,1752307260000,1752912060000,-50.3646865849887,2025
1752336000002,1752278100000,92.22222222222223,96.66666666666667,1752336060000,1752940860000,-95.33817615241901,2025
1752364800006,1752364500000,91.85185185185185,98.88888888888889,1752364860000,1752969660000,-48.423437233861435,2025
1752393600001,1752364500000,91.48148148148148,98.88888888888889,1752393660000,1752998460000,-19.399696192918135,2025
1752422400003,1752364500000,91.11111111111111,98.88888888888889,1752422460000,1753027260000,-19.107919551108342,2025
1752451200000,1752450900000,85.55555555555556,100.0,1752451260000,1753056060000,148.47957559236136,2025
1752480000000,1752450900000,90.74074074074075,100.0,1752480060000,1753084860000,255.47291534705988,2025
1752508800000,1752450900000,90.37037037037037,100.0,1752508860000,1753113660000,111.55967735878193,2025
1752537600002,1752537300000,90.0,100.0,1752537660000,1753142460000,185.21183763421,2025
1752566400000,1752537300000,89.62962962962962,100.0,1752566460000,1753171260000,-104.14609884985924,2025
1752595200000,1752537300000,89.25925925925927,100.0,1752595260000,1753200060000,-221.6758820083535,2025
1752624000000,1752623700000,88.88888888888889,98.88888888888889,1752624060000,1753228860000,-206.82505876014878,2025
1752652800000,1752623700000,88.51851851851852,98.88888888888889,1752652860000,1753257660000,-27.681615192091545,2025
1752681600008,1752623700000,88.14814814814815,98.88888888888889,1752681660000,1753286460000,36.71414220975012,2025
1752796800004,1752796500000,86.66666666666667,76.66666666666667,1752796860000,1753401660000,66.28025105824011,2025
1752825600000,1752796500000,86.29629629629629,76.66666666666667,1752825660000,1753430460000,317.4718279915496,2025
1752854400000,1752796500000,85.92592592592592,76.66666666666667,1752854460000,1753459260000,168.7804479974493,2025
1762531200005,1762473300000,77.77777777777779,81.11111111111111,1762531260000,1763136060000,388.8340784035489,2025
1762704000005,1762646100000,81.48148148148148,90.0,1762704060000,1763308860000,880.5653032864143,2025
1762732800000,1762732500000,80.74074074074075,95.55555555555556,1762732860000,1763337660000,978.2476617731702,2025
1763078400000,1763078100000,80.37037037037037,93.33333333333333,1763078460000,1763683260000,1274.0221161095762,2025
1763107200000,1763078100000,84.07407407407408,93.33333333333333,1763107260000,1763712060000,1341.337389693878,2025
1763136000001,1763078100000,83.7037037037037,93.33333333333333,1763136060000,1763740860000,1411.3882581632438,2025
1763164800005,1763164500000,80.0,84.44444444444444,1763164860000,1763769660000,1008.2780659638375,2025
1763193600000,1763164500000,87.77777777777777,84.44444444444444,1763193660000,1763798460000,1204.1237739913086,2025
1763280000000,1763250900000,87.4074074074074,98.88888888888889,1763280060000,1763884860000,1068.9132427594823,2025
1763337600003,1763337300000,87.03703703703704,100.0,1763337660000,1763942460000,778.1868249794884,2025
1763366400003,1763337300000,84.81481481481481,100.0,1763366460000,1763971260000,897.4663419797953,2025
1763424000002,1763423700000,86.66666666666667,100.0,1763424060000,1764028860000,411.9595921224724,2025
1763452800004,1763423700000,86.29629629629629,100.0,1763452860000,1764057660000,333.8508755937559,2025
1763625600000,1763596500000,85.92592592592592,100.0,1763625660000,1764230460000,74.36723980094274,2025
1763654400000,1763596500000,81.11111111111111,100.0,1763654460000,1764259260000,-132.93307675860498,2025
1766534400001,1766534100000,89.62962962962962,77.77777777777779,1766534460000,1767139260000,-123.46196448318402,2025
1766563200001,1766534100000,81.11111111111111,77.77777777777779,1766563260000,1767168060000,-213.36396964002734,2025
1767484800000,1767484500000,88.14814814814815,76.66666666666667,1767484860000,1768089660000,4.085078210514638,2026
1769529600000,1769471700000,76.66666666666667,86.66666666666667,1769529660000,1770134460000,1121.1174437725654,2026
1777392000004,1777334100000,94.44444444444444,76.66666666666667,1777392060000,1777996860000,-734.3440559182961,2026
1777766400005,1777766100000,76.66666666666667,85.55555555555556,1777766460000,1778371260000,-266.1009471582092,2026
1777852800000,1777852500000,91.85185185185185,85.55555555555556,1777852860000,1778457660000,-502.4191251479164,2026
1778227200002,1778198100000,78.51851851851852,91.11111111111111,1778227260000,1778832060000,-152.55438328607585,2026
1780012800000,1780012500000,98.88888888888889,76.66666666666667,1780012860000,1780617660000,1333.711309422822,2026
1780041600001,1780012500000,89.62962962962962,76.66666666666667,1780041660000,1780646460000,1416.7829055740085,2026
1780070400008,1780012500000,94.44444444444444,76.66666666666667,1780070460000,1780675260000,1828.772325543567,2026
1780272000001,1780271700000,89.62962962962962,77.77777777777779,1780272060000,1780876860000,1402.0427371893647,2026
1780300800001,1780271700000,82.5925925925926,77.77777777777779,1780300860000,1780905660000,1304.741104254022,2026
1780329600000,1780271700000,98.51851851851852,77.77777777777779,1780329660000,1780934460000,1035.481817210528,2026
1780444800013,1780444500000,94.44444444444444,87.77777777777777,1780444860000,1781049660000,752.2054877546898,2026
1780473600000,1780444500000,84.44444444444444,87.77777777777777,1780473660000,1781078460000,811.8190528508125,2026
1780502400001,1780444500000,97.77777777777777,87.77777777777777,1780502460000,1781107260000,521.1821499000364,2026
1782432000010,1782431700000,83.7037037037037,83.33333333333334,1782432060000,1783036860000,-308.36712323266835,2026
1782460800002,1782431700000,88.88888888888889,83.33333333333334,1782460860000,1783065660000,-222.21966728501008,2026
1782489600000,1782431700000,94.44444444444444,83.33333333333334,1782489660000,1783094460000,-243.705619982159,2026
1782518400000,1782518100000,82.5925925925926,81.11111111111111,1782518460000,1783123260000,-428.2364341020777,2026
1782547200000,1782518100000,77.03703703703704,81.11111111111111,1782547260000,1783152060000,-357.2812613721326,2026
1782604800000,1782604500000,76.66666666666667,77.77777777777779,1782604860000,1783209660000,-521.092801231619,2026
1782662400000,1782604500000,77.4074074074074,77.77777777777779,1782662460000,1783267260000,-489.1682292327941,2026
1782864000000,1782863700000,82.96296296296296,94.44444444444444,1782864060000,1783468860000,-797.6607533927897,2026
1782921600000,1782863700000,91.85185185185185,94.44444444444444,1782921660000,1783526460000,-287.14347146663255,2026
1784073600005,1784073300000,94.44444444444444,84.44444444444444,1784073660000,1784678460000,-244.49803572911642,2026
1784102400002,1784073300000,94.07407407407408,84.44444444444444,1784102460000,1784707260000,-220.90648328659523,2026
