day,ts,open_interest,oi_chg_7d,oi_chg_7d_pctile,decile,fwd_ret_24h,fwd_ret_72h,fwd_ret_168h
19523,1686873300000,827888.827,0.07241972348485715,75.55555555555556,7,0.03057667268679909,0.031860700935420594,0.12264269813935891
19524,1686959700000,762206.905,-0.030969622628573945,36.666666666666664,3,0.005379630761706888,0.009845190062820697,0.1013105572342643
19525,1687046100000,765166.72,-0.09835741727341996,12.222222222222221,1,-0.00411158017870894,0.03694052107040058,0.08628527417290632
19526,1687132500000,765814.266,-0.07548631893971791,20.0,1,0.008588557506120198,0.10000407040640091,0.10401632814453432
19527,1687218900000,762865.115,-0.1087080025275482,10.0,0,0.03235514557509367,0.07871432689535895,0.07151916978956474
19528,1687305300000,756166.202,-0.1184577150643793,10.0,0,0.05645530598340254,0.05639387474729429,0.05510940344685089
19529,1687391700000,745831.922,-0.1203352152624455,10.0,0,-0.010931908167742477,-0.00839452135898211,-0.03373138588895763
19530,1687478100000,741018.92,-0.10492943516919817,13.333333333333334,1,0.01099394451184632,0.01474054397845026,-0.010341897243764109
19531,1687564500000,728193.896,-0.044624377943676685,36.666666666666664,3,-0.008336857686614518,-0.017471981391414704,0.0221928526115458
19532,1687650900000,720489.642,-0.05838868423341781,30.0,2,0.012143957608098832,0.007180821289775707,0.025844559475005635
19533,1687737300000,754292.204,-0.015045504519238029,51.11111111111111,5,-0.021099646583553233,-0.037243035694534354,0.020404401114499482
19534,1687823700000,744492.686,-0.02408345674582324,44.44444444444444,4,0.016545156170132636,-0.003696430012644192,0.051459471093056486
19535,1687910100000,776317.984,0.026649937469699347,64.44444444444444,6,-0.03249880908272895,0.023437251892235222,0.024231196739533223
19536,1687996500000,778337.226,0.043582612973757984,68.88888888888889,6,0.013009464412714111,0.052743585535313775,0.04489304666557259
19537,1688082900000,743198.048,0.002940718436716727,55.55555555555556,5,0.044230104553702576,0.04626609349347621,-0.000280826060658379
19538,1688169300000,834323.766,0.14574397091622981,87.77777777777777,8,-0.00479421591038387,0.010658984888135103,-0.03305267948572066
19539,1688255700000,836267.923,0.16069388683869512,90.0,8,0.006776454937094334,0.0055968113245785656,-0.032125800936439575
19540,1688342100000,793757.372,0.052320795297521094,70.0,6,0.008692285854388748,-0.014137868738224868,-0.03916690324412209
19541,1688428500000,855557.549,0.14918193971350857,88.88888888888889,8,-0.009778987713579657,-0.052722611414447895,-0.038481416853018424
19542,1688514900000,800264.817,0.03084668073334229,65.55555555555556,6,-0.012981375447009835,-0.033802220063253174,-0.02991607582115463
19543,1688601300000,796534.663,0.023379887781443287,61.111111111111114,6,-0.030785985046807185,-0.024853923642379927,-0.02031456156149869
19544,1688687700000,759588.173,0.022053509214814193,60.0,5,0.009999135677088988,0.005569480758011114,0.08256444607705427
19545,1688774100000,752407.699,-0.09818258850845196,17.77777777777778,1,-0.0038402498836693777,0.004984836896350764,0.03568544181593536
19546,1688860500000,763165.981,-0.08741449957539493,21.11111111111111,2,-0.0005476539471352959,0.007892659826361559,0.03638140339008533
19547,1688946900000,755470.551,-0.048234917054729376,34.44444444444444,3,0.009411916388660568,0.005205563345098252,0.03199621804272956
19548,1689033300000,751901.304,-0.12115636770566329,10.0,0,-0.0009579614580172979,0.06653042325930425,0.017621168819418997
19549,1689119700000,761511.821,-0.04842521522472487,34.44444444444444,3,-0.0032122480942259335,0.03153649870284836,0.010686185202350318
19550,1689206100000,758610.048,-0.047612008317584054,36.666666666666664,3,0.07099339447187836,0.03157934115735683,0.009550225528549117
19551,1689292500000,892652.119,0.1751790650905778,93.33333333333333,9,-0.03373752495009974,-0.041402195608782444,-0.05699600798403193
19552,1689378900000,722668.024,-0.039526011017066986,41.11111111111111,4,-0.0031708488475978847,-0.012543960669080145,-0.023301091205800595
19553,1689465300000,758938.727,-0.005539101722617401,56.666666666666664,5,-0.0047765833441264505,-0.017096231058153055,-0.0350990804299961
19554,1689551700000,749138.393,-0.008381740349267308,55.55555555555556,5,-0.00464854791440017,-0.016657730488331746,-0.016881568741768826
19555,1689638100000,736367.282,-0.020659655618844308,48.888888888888886,4,-0.007766330212854888,-0.01167302965326078,-0.032833010825793596
19556,1689724500000,751823.575,-0.012722384253047614,55.55555555555556,5,-0.0043325866385558465,-0.003151930425616012,-0.020956647779681092
19557,1689810900000,758684.667,9.836278888841754e-05,61.111111111111114,6,0.00039702916311545877,-0.01404424492993761,-0.009729861357416159
19558,1689897300000,752448.698,-0.1570638975876334,4.444444444444445,0,0.0007884515657907709,-0.0006244113071363078,-0.015874863740752865
19559,1689983700000,746120.676,0.03245287078040149,75.55555555555556,7,-0.015212000401846337,-0.02218086259497587,-0.009216029440534679
19560,1690070100000,770722.022,0.015526016239252982,63.33333333333333,6,0.01401342281879181,-0.002689932885906021,0.009702013422818734
19561,1690156500000,725429.967,-0.031647591715406986,38.88888888888889,3,-0.020798475060891608,-0.00950439478979126,-0.014619294715662368
19562,1690242900000,769989.46,0.045659521847142504,78.88888888888889,7,0.004417840070945145,0.005656133065126578,0.003228213613652553
19563,1690329300000,744571.678,-0.009645743018899089,52.22222222222223,5,0.007084829528019032,0.00880220081938532,0.007359393590275154
19564,1690415700000,754644.356,-0.0053254153876289845,55.55555555555556,5,-0.005810814422794297,0.005302969556036485,-0.01749124635821775
19565,1690502100000,778046.553,0.03401940234336087,74.44444444444444,7,0.007560033982513925,0.000650614588822318,-0.013168224198561118
19566,1690588500000,815652.117,0.09319061009374852,92.22222222222223,9,0.003591555308884331,-0.00989945779789092,-0.02336378773000891
19567,1690674900000,814095.836,0.05627685827303375,82.22222222222221,8,-0.010411736867013688,-0.00500380203874351,-0.02352478237981037
19568,1690761300000,767059.408,0.057385885466184616,82.22222222222221,8,-0.0030628858833201544,-0.012391254117432138,-0.017076932170511427
19569,1690847700000,790485.467,0.02661855527217205,64.44444444444444,6,0.0085539187943664,-0.01077998587821849,-0.014488301020325611
19570,1690934100000,766872.342,0.029950996873668423,66.66666666666666,6,-0.01775903717480065,-0.021964984287821565,-0.008150024583680748
19571,1691020500000,781537.88,0.035637348621474274,72.22222222222221,7,-0.0014363985570724491,-0.0008705445800438749,0.009200568030338419
19572,1691106900000,782386.458,0.005577950295218459,54.44444444444444,5,-0.0028496858807055547,-0.003312827945447294,0.008892327643042819
19573,1691193300000,775531.752,-0.04918808418908327,20.0,1,0.003426117176485999,-0.000901609783285684,0.010059779460782847
19574,1691279700000,773370.83,-0.05002483024615301,18.88888888888889,1,-0.0038772987426006766,0.010662571542152,0.006894185685579535
19575,1691366100000,791742.631,0.032179023870338774,72.22222222222221,7,-0.0004373472701330039,0.014011513166886091,0.005860453419782363
19576,1691452500000,839094.883,0.06149311787410783,87.77777777777777,8,0.015040390284454697,0.012688620167249143,0.008980480308027117
19577,1691538900000,794608.159,0.03616744988828935,74.44444444444444,7,-0.0005765365777435916,-0.004008815082627959,-0.015103103059954437
19578,1691625300000,791816.7,0.013152043250929779,56.666666666666664,5,-0.001741390092946049,-0.0031539108494532675,-0.025366069310560402
19579,1691711700000,790863.705,0.010835114684461855,56.666666666666664,5,-0.0016958214742844868,-0.006308023827911846,-0.09056982841959149
19580,1691798100000,773004.791,-0.0032583591754732355,52.22222222222223,5,0.0002813137351431738,-0.0019691961460018836,-0.10157048802523172
19581,1691884500000,775579.679,0.0028561317731625735,53.333333333333336,5,-0.004899972417373832,-0.011417043899642487,-0.09802108177978253
19582,1691970900000,782354.422,-0.011857652515366524,44.44444444444444,4,0.002663144793551897,-0.017468055849950814,-0.08497062388243037
19583,1692057300000,786327.93,-0.06288556165584436,15.555555555555555,1,-0.009187838445818719,-0.08722754942189792,-0.0966430511212415
19584,1692143700000,844484.852,0.06276891627033998,88.88888888888889,8,-0.01099087467448634,-0.09145020460861764,-0.1065113683611616
19585,1692230100000,872562.889,0.10197586006963477,95.55555555555556,9,-0.06852565840058855,-0.0774647497773524,-0.0717727169638066
19586,1692316500000,788530.178,-0.0029506057557667775,50.0,4,-0.013771519855574232,-0.00019003390917571306,-0.014798890677055199
19587,1692402900000,695775.942,-0.09990733550317665,6.666666666666667,0,0.0042331037140517225,0.0035045040705234953,-0.004202996290765482
19588,1692489300000,634030.24,-0.18250792643575697,0.0,0,0.00949782641283159,-0.020722530355269053,-0.013071503522710248
19589,1692575700000,650488.41,-0.1685502226253155,1.1111111111111112,0,-0.01012716872872843,-0.0032965270641901467,-0.01581739021970896
19590,1692662100000,638468.029,-0.18803847015837283,0.0,0,-0.02001152087558644,-0.004530344306167278,-0.007812593757125508
19591,1692748500000,611322.799,-0.2760997458365304,0.0,0,0.027461593568415044,0.01258273685241762,0.057954065356755624
19592,1692834900000,604227.449,-0.30752561607052253,0.0,0,-0.011352530333007538,-0.01912350122762263,0.015357202450478002
19593,1692921300000,595263.671,-0.24509715974370738,2.2222222222222223,0,-0.003164576037227418,-0.0012236360677279068,-0.008288175335595782
19594,1693007700000,602435.37,-0.13415320416468213,7.777777777777778,0,-0.004710534908752284,-0.00013303179459889236,-0.015359125376419591
19595,1693094100000,602464.198,-0.049786335112344204,27.77777777777778,2,0.006689146085847142,0.04975242261308055,-0.0062942373705155985
19596,1693180500000,604952.786,-0.07000220649588529,22.22222222222222,2,-0.0020760911548860506,0.028274671687910313,-0.013349748937813932
19597,1693266900000,603906.065,-0.054132646319241196,27.77777777777778,2,0.044946538294063476,-0.0050074991533214375,-0.014212105084909776
19598,1693353300000,635091.894,0.03888141426899394,81.11111111111111,8,-0.01390753773497544,-0.05758635058801742,-0.05482567830354668
19599,1693439700000,621398.591,0.02841834151761624,70.0,6,-0.03437589872110147,-0.04003967578544554,-0.041941296271297834
19600,1693526100000,591107.333,-0.0069823478275058415,50.0,4,-0.010272057572147553,-0.0063212661982446905,0.0003646884345140933
19601,1693612500000,580516.265,-0.03638416017970525,38.88888888888889,3,0.004452387093604626,0.0010317255610008402,0.00453222300011058
19602,1693698900000,572481.473,-0.04976681618515022,31.11111111111111,3,-0.000458550125642776,-0.0015162724154587082,-0.0005502601507711979
19603,1693785300000,565138.386,-0.06581406172745508,23.333333333333332,2,-0.0029483007511438286,-0.0015230848278731113,-0.010661593795111335
19604,1693871700000,575034.728,-0.04780766194159669,36.666666666666664,3,0.001895682261567222,0.00970540238770079,-0.04909142219113871
19605,1693958100000,597398.856,-0.05935052605158886,25.555555555555554,2,-0.0004653697546399549,0.0015981777100135819,-0.02460336413346309
19606,1694044500000,600184.948,-0.03413854377407177,42.22222222222222,4,0.008264159034520713,0.0014335160964253912,-0.01570741568903722
19607,1694130900000,608771.49,0.029883163367895538,73.33333333333333,7,-0.006148835852816781,-0.01727385408059101,-0.012364506877946768
19608,1694217300000,607648.247,0.04673767753949143,84.44444444444444,8,-0.0006296921233462927,-0.05240505710023724,0.003643655393343659
19609,1694303700000,613720.384,0.07203536349201634,90.0,8,-0.010570811591188556,-0.025546128012038927,-0.0005199762646129757
19610,1694390100000,607976.148,0.07580048190179034,92.22222222222223,9,-0.04167774404758229,-0.006615514928187682,0.002788408628609851
19611,1694476500000,676718.459,0.1768305913516932,100.0,9,0.027696774193548324,0.0487032258064517,0.055490322580645124
19612,1694562900000,650895.714,0.08954964922129016,91.11111111111111,9,0.008650725392829628,0.030603981342557374,0.03147030942979279
19613,1694649300000,665880.598,0.10945900962514643,94.44444444444444,9,0.011688481430998765,0.016885436699839884,0.009416758469169784
19614,1694735700000,665442.078,0.09309008212588932,91.11111111111111,9,0.009960073577813588,-0.0021962608198142775,-0.025782994666223802
19615,1694822100000,668603.25,0.100312974325095,92.22222222222223,9,-0.004775595731202231,-0.0034537790556016246,-0.030279957117099632
19616,1694908500000,658208.233,0.07248879157319954,86.66666666666667,8,-0.007295696028986831,0.005643147431817042,-0.024965724917984655
19617,1694994900000,644292.069,0.05973247654445801,82.22222222222221,8,0.00868723488211498,-4.9324257670013694e-05,-0.025697938246029395
19618,1695081300000,667656.045,-0.013391705042879565,41.11111111111111,4,0.004309264613296948,-0.03204748137236324,-0.02916852586475638
19619,1695167700000,651206.862,0.000478030494451831,52.22222222222223,5,-0.012914927026401957,-0.031094421384489812,-0.030546662933794266
19620,1695254100000,658000.976,-0.011833385780674166,42.22222222222222,4,-0.02359048981403833,-0.017751442805702178,-0.014915158092043468
19621,1695340500000,687346.532,0.03291714594579642,70.0,6,0.005298121976786918,-0.002109145101605203,0.042928049103929
19622,1695426900000,673657.106,0.007558826553714759,54.44444444444444,5,0.000678404743807981,-0.0023116013492716636,0.04691671325464686
19623,1695513300000,690585.425,0.04918989215985703,77.77777777777779,7,-0.008041178870719645,-0.00011299080380411386,0.04852327296695025
19624,1695599700000,690837.038,0.07224203313916622,85.55555555555556,8,0.005094162911962741,0.01101731382574811,0.0963081557231813
19625,1695686100000,718577.515,0.07626901663116059,87.77777777777777,8,0.0028836043795528177,0.03983529456207613,0.04685542312801827
19626,1695772500000,720318.172,0.1061280432269156,93.33333333333333,9,0.003000872638696306,0.04632518661284357,0.03940685680564027
19627,1695858900000,686845.928,0.043837248046878274,71.11111111111111,7,0.03374331048727819,0.04550433449128399,0.030476011642099232
19628,1695945300000,738474.545,0.07438462350458197,84.44444444444444,8,0.00914287098258626,0.04896582624912216,-0.02470391629731883
19629,1696031700000,730875.71,0.08493728261808009,87.77777777777777,8,0.0022140088560353988,-0.00237000948003796,-0.013308053232212957
19630,1696118100000,748260.006,0.08351549122253776,87.77777777777777,8,0.037165863441793734,-0.008806537552009996,-0.022468344957643605
19631,1696204500000,717165.037,0.03811028875380029,68.88888888888889,6,-0.04024405026465716,-0.049693205497480464,-0.0575665394850009
19632,1696290900000,680500.324,-0.052989677808106705,18.88888888888889,1,-0.004252094472277146,-0.031244173668288577,-0.04999669214715741
19633,1696377300000,680390.411,-0.05543072846425434,17.77777777777778,1,-0.00561716315140981,-0.006740595781691727,-0.0537616873233312
19634,1696463700000,691193.151,0.006329254965023345,52.22222222222223,5,-0.021611574765844188,-0.008212155447841818,-0.049886414713850025
19635,1696550100000,720989.156,-0.023677713901431918,34.44444444444444,3,0.020934217388065335,0.013620899451190827,-0.04434552633539446
19636,1696636500000,734152.092,0.004482816921087762,51.11111111111111,5,-0.007090387234870654,-0.03946536291107228,-0.056875121618992
19637,1696722900000,718219.2,-0.04014754999480763,27.77777777777778,2,-7.349248539334496e-05,-0.040537230068225405,-0.04795997109295569
19638,1696809300000,747277.086,0.04198761435159026,71.11111111111111,7,-0.03253506461689237,-0.04194891896857966,-0.046456789367305795
19639,1696895700000,766866.507,0.12691571179913197,97.77777777777777,9,-0.00819838184833932,-0.025481457096190097,0.01255397004266956
19640,1696982100000,795632.282,0.16937609516075325,97.77777777777777,9,-0.0015447170040150393,-0.010008744885518617,-0.0014617363385102111
19641,1697068500000,807052.701,0.1676225376833922,96.66666666666667,9,-0.015905792700468657,-0.006201213392063809,-0.0009845225385337608
19642,1697154900000,835596.92,0.15895906761737777,96.66666666666667,9,0.0075487387369830294,0.011381575100855468,0.017189296642045493
19643,1697241300000,817249.075,0.11318769490069092,94.44444444444444,9,0.0022953673554917398,0.031245365743576503,0.03341177987684962
19644,1697327700000,800318.582,0.1143096453004877,94.44444444444444,9,0.0015052974892408866,0.006323536033862709,0.04721101826298968
19645,1697414100000,799306.541,0.06962538524833062,75.55555555555556,7,0.027337251501429183,0.0037383177570093906,0.06652535568616136
19646,1697500500000,763883.41,-0.003889982119143376,36.666666666666664,3,-0.021926835520598376,-0.02102025121763662,0.10365072120344365
19647,1697586900000,761331.205,-0.04311172105005168,23.333333333333332,2,-0.0010675428615262161,0.024566270759553532,0.13909380313742536
19648,1697673300000,757509.337,-0.061388015849041744,13.333333333333334,1,0.001996582771794264,0.04174265839876612,0.14280046330959184
19649,1697759700000,766808.916,-0.08232199324047307,8.88888888888889,0,0.023617471052950867,0.06043594607195102,0.1519935623551052
19650,1697846100000,790149.885,-0.03315903416593036,28.888888888888886,2,0.015679105548519257,0.10133706021450362,0.11096414332686533
19651,1697932500000,790661.802,-0.012066169919318526,33.33333333333333,3,0.019976657042815926,0.09461883408071747,0.09150439216168049
19652,1698018900000,804528.149,0.0065326726758263565,47.77777777777778,4,0.06309849315233484,0.0755230604304935,0.08134086556413433
19653,1698105300000,737924.831,-0.03398238351583005,28.888888888888886,2,0.009483398387708952,0.021861669282060348,0.025532662206334766
19654,1698191700000,689851.206,-0.09388817709107289,8.88888888888889,0,0.0021830262692696945,-0.0007351579467207436,0.019602341281643954
19655,1698278100000,706904.429,-0.06680433564081611,12.222222222222221,1,0.010057004625326105,-0.005017302975663829,0.03414677851071213
19656,1698364500000,717949.869,-0.06371736945218309,14.444444444444443,1,-0.012839703289758253,-0.004601448070163716,-0.002173214028318382
19657,1698450900000,709071.905,-0.10261088628773263,7.777777777777778,0,-0.0021116240410643528,0.01664588738753925,0.029141534970965166
19658,1698537300000,701152.675,-0.11320785546182233,7.777777777777778,0,0.010479159866281007,0.02251162162466369,0.044522359668178746
19659,1698623700000,717990.042,-0.10756380259356213,8.88888888888889,0,0.008231782030432067,0.02858288591351621,0.05443112705237607
19660,1698710100000,741431.865,0.004752562663120408,51.11111111111111,5,0.003645885121474235,-0.005745031100504949,0.04960060985714754
19661,1698796500000,757974.085,0.09875010496103998,87.77777777777777,8,0.016478980218618933,0.008613762205123221,0.03932058606607014
19662,1698882900000,798665.08,0.1298063037033257,95.55555555555556,9,-0.025416937405241535,0.004965345462421444,0.02339722763699381
19663,1698969300000,745873.108,0.038893020537622114,65.55555555555556,6,0.01814029980109577,0.05186514506683859,0.18424210771948935
19664,1699055700000,753123.355,0.062125504746940896,72.22222222222221,7,0.012802112948906208,0.03685655194241777,0.13480417569344771
19665,1699142100000,786321.12,0.1214691864364632,93.33333333333333,9,0.020064979498590985,0.017419462599072233,0.10589610823450823
19666,1699228500000,793667.479,0.1054017919095318,87.77777777777777,8,0.003612911404440089,-0.0016902509494456375,0.08023409975649809
19667,1699314900000,807167.198,0.08865997821660931,81.11111111111111,8,-0.006184047788216129,0.12179679482118888,0.08489776584826725
19668,1699401300000,762971.062,0.006592543332137879,52.22222222222223,5,0.000905576444421019,0.10127628025207858,0.04881639569983576
19669,1699487700000,776993.011,-0.027135365677938394,35.55555555555556,3,0.12775593779927075,0.08597838106676692,0.09125877640859037
19670,1699574100000,826146.45,0.1076233224378429,88.88888888888889,8,-0.02436346746611484,-0.04051663875165956,-0.07883291812692639
