ts,leg,net_bp,year
1624723200002,bottom,-1538.3888070504609,2021
1624752000005,bottom,-1188.331151959176,2021
1624780800010,bottom,-613.1029011020821,2021
1624809600001,bottom,-378.54243367010974,2021
1624838400025,bottom,-106.19943109576745,2021
1625241600007,bottom,-31.687682324223353,2021
1625270400008,bottom,11.856622574019774,2021
1625299200000,bottom,-110.02928262778532,2021
1625385600002,bottom,249.71708695033357,2021
1625500800009,bottom,236.06670941616017,2021
1625558400019,bottom,573.9447647615054,2021
1625587200000,bottom,126.43295878081508,2021
1625616000007,bottom,93.03995461625482,2021
1625760000003,bottom,-338.087083146154,2021
1625788800000,bottom,-429.4650480794553,2021
1625817600006,bottom,-458.40125745331517,2021
1625846400000,bottom,78.87372212968825,2021
1626278400005,bottom,317.5630126197866,2021
1626393600000,bottom,33.92633956581804,2021
1626739200002,bottom,-491.4812303032538,2021
1626768000011,bottom,-896.0098867573023,2021
1626796800001,bottom,-819.3670385837486,2021
1626825600022,bottom,-1259.179331225461,2021
1626854400000,bottom,-989.6925594950939,2021
1626883200018,bottom,-603.7923243105207,2021
1626912000002,bottom,-700.0540679830796,2021
1627027200000,bottom,-1787.3055379026075,2021
1627113600002,bottom,-987.0512841672856,2021
1627171200003,bottom,-1538.8857496043388,2021
1627200000015,bottom,-1494.167195157105,2021
1627257600000,bottom,-1342.914947007407,2021
1629129600010,top,-91.24971302708883,2021
1629446400001,top,682.3469565852698,2021
1629475200001,top,163.47206872460674,2021
1629532800001,top,166.58644162267657,2021
1629561600000,top,-185.0433837573655,2021
1629648000002,top,34.26437412091433,2021
1629705600005,top,-687.2036816510866,2021
1629734400002,top,-563.0093744718971,2021
1629763200006,top,-543.6314563577997,2021
1629820800000,top,-36.55062251635964,2021
1629849600015,top,228.28696741854571,2021
1629964800016,top,350.36288325219834,2021
1630137600000,top,-258.97776195534834,2021
1630166400000,top,-297.41734116741793,2021
1630339200000,top,306.0114747057903,2021
1630368000000,top,480.4909085141913,2021
1630396800007,top,322.20403587209194,2021
1630425600003,top,669.2629420693048,2021
1630454400000,top,585.9925271612217,2021
1630483200006,top,600.3616784953099,2021
1630512000000,top,480.98935541834044,2021
1630540800009,top,186.15891696067544,2021
1630569600006,top,-27.393591816975857,2021
1630598400007,top,128.80782204451282,2021
1630627200011,top,473.5355468488718,2021
1630656000000,top,475.68634818603584,2021
1630684800002,top,179.62920515749283,2021
1630713600003,top,525.6212391818667,2021
1630771200009,top,-660.8388518256918,2021
1630886400003,top,-1113.629273300682,2021
1631030400001,top,-281.9561128110508,2021
1633593600002,top,159.3878192821736,2021
1633622400000,top,255.97528383536195,2021
1633651200011,top,125.25086737209381,2021
1633680000003,top,351.08390392035574,2021
1634198400017,top,501.3856143406332,2021
1634284800002,top,436.3657630122482,2021
1634342400009,top,45.75918988415208,2021
1634371200000,top,68.51873608732474,2021
1634400000003,top,223.38361419905596,2021
1634428800001,top,534.9676691971246,2021
1634457600002,top,572.0662032329045,2021
1634486400002,top,969.8752453888588,2021
1634515200006,top,696.2600216016853,2021
1634745600020,top,-819.17899773491,2021
1634774400000,top,-728.4938436837722,2021
1634803200000,top,-701.306816607427,2021
1634832000008,top,-509.49339541946625,2021
1634860800005,top,-233.1513396619549,2021
1634918400018,top,448.22025661092124,2021
1635062400012,top,-246.43964967565535,2021
1635091200001,top,-186.04805913491938,2021
1635120000012,top,-423.4691304987552,2021
1635206400005,top,-396.1374797542176,2021
1635235200016,top,-308.69667116970743,2021
1635264000000,top,-33.87413685492933,2021
1635408000000,bottom,-402.70004436535544,2021
1635580800001,top,-18.805517635989574,2021
1635667200010,top,307.01419051771217,2021
1635696000001,top,255.77507159799518,2021
1635782400001,top,-98.58378031319546,2021
1635868800010,top,-528.2327481451337,2021
1635897600019,top,-386.44698246743815,2021
1635926400000,top,-417.13186707411575,2021
1635984000006,top,-243.5066029019477,2021
1636012800004,top,-47.03709107122632,2021
1636041600004,top,146.26023342753604,2021
1636128000016,top,894.9521085194807,2021
1636156800010,top,1053.1805085880858,2021
1636185600000,top,1158.3742972714301,2021
1636358400000,top,-128.07211028631957,2021
1636387200000,top,-259.3538147851453,2021
1636473600001,top,-555.8328089047852,2021
1636531200003,top,-383.0094396890054,2021
1636560000001,top,-533.1240007727116,2021
1636617600012,bottom,76.73167653575354,2021
1636876800001,bottom,764.7320426182654,2021
1637049600001,bottom,756.7986649836629,2021
1637078400018,bottom,453.5368592690687,2021
1637107200005,bottom,317.2177664442717,2021
1637164800003,bottom,324.6039202107827,2021
1637193600017,bottom,96.75928381962808,2021
1637222400007,bottom,117.48254969938768,2021
1637280000000,bottom,-309.50180546055185,2021
1637308800000,bottom,-243.96902488628513,2021
1637337600005,bottom,-67.13126079447228,2021
1637366400012,bottom,325.39702673152385,2021
1637395200000,bottom,382.23831042791437,2021
1637424000007,bottom,82.0312989871448,2021
1637452800000,bottom,336.52579455287616,2021
1637481600006,bottom,402.7949704249263,2021
1637510400000,bottom,405.693239827309,2021
1637539200004,bottom,205.17076294708292,2021
1637568000000,bottom,-82.29695865160579,2021
1637596800000,bottom,-206.29086277545937,2021
1637625600004,bottom,-505.59054992681473,2021
1637683200005,bottom,476.34530663280896,2021
1637712000001,bottom,640.5902584805751,2021
1637740800003,bottom,360.1875938071537,2021
1637942400016,bottom,-557.5649901957396,2021
1638000000008,bottom,-402.94467729908564,2021
1638028800007,bottom,-451.8387774602421,2021
1638057600018,bottom,-394.48897861838515,2021
1638086400000,bottom,-502.5195549666732,2021
1638115200004,bottom,-822.5216078366386,2021
1638144000002,bottom,45.85063875249219,2021
1638172800004,bottom,90.11535066509047,2021
1638259200006,bottom,-62.52775689780042,2021
1638288000000,bottom,241.58286309061762,2021
1638374400001,bottom,1787.8143100511074,2021
1638432000007,bottom,1340.0489936603028,2021
1638460800008,bottom,1470.2667483999894,2021
1638489600004,bottom,1257.5013477208258,2021
1638576000006,bottom,573.6763408104757,2021
1638604800004,bottom,-815.8147694305577,2021
1638633600000,bottom,-764.0424676155882,2021
1638662400003,bottom,-274.0294508494039,2021
1638691200008,bottom,-269.7812669518888,2021
1638720000007,bottom,-551.4931891207146,2021
1638748800009,bottom,-259.6377769218343,2021
1638777600001,bottom,-286.73980126007126,2021
1638806400000,bottom,81.3567287507584,2021
1638835200018,bottom,559.9133291600274,2021
1638864000000,bottom,612.6579892174184,2021
1638892800000,bottom,731.0548737282226,2021
1638921600000,bottom,658.5173401755802,2021
1638950400018,bottom,463.31795747708804,2021
1638979200010,bottom,378.95543665264887,2021
1639008000010,bottom,206.28447150177487,2021
1639036800000,bottom,121.21068479160459,2021
1639065600000,bottom,-266.64457589988075,2021
1639094400000,bottom,-518.2195740863465,2021
1639123200008,bottom,-235.6572279804163,2021
1639152000012,bottom,141.08495804283373,2021
1639180800009,bottom,138.56893469740683,2021
1639209600008,bottom,198.5955487949993,2021
1639238400000,bottom,392.01682920737403,2021
1639267200001,bottom,216.95878004695814,2021
1639296000015,bottom,192.05726107409293,2021
1639324800011,bottom,568.6997886470331,2021
1639353600006,bottom,225.09214870460383,2021
1639382400019,bottom,-8.451396425896306,2021
1639411200000,bottom,-295.4040231234038,2021
1639440000004,bottom,-251.23630774240556,2021
1639497600015,bottom,38.96955389332947,2021
1639756800006,bottom,116.25161398365182,2021
1639843200000,bottom,-337.5818875222485,2021
1639872000031,bottom,-475.1824093086936,2021
1640275200000,bottom,-269.4587938604525,2021
1640620800000,bottom,818.1917741675355,2021
1640649600000,bottom,693.780126649552,2021
1640678400012,bottom,401.7135878805607,2021
1640707200000,bottom,179.68113039458402,2021
1640736000006,bottom,249.08635940776702,2021
1640764800003,bottom,84.61352187636841,2021
1640793600004,bottom,126.61799501900452,2021
1640822400003,bottom,-258.71239332870323,2021
1640851200001,bottom,-33.600481982551266,2021
1640880000017,bottom,-54.12223003030391,2021
1640908800006,bottom,-24.93806350692006,2021
1640937600009,bottom,-3.732277139785621,2021
1640966400000,bottom,271.2845596200326,2021
1640995200006,bottom,-48.36083322753358,2022
1641024000009,bottom,124.29241460173282,2022
1641052800000,bottom,78.00316481745463,2022
1641081600028,bottom,368.8504329156501,2022
1641110400000,bottom,135.10672607680863,2022
1641139200000,bottom,141.1636161952308,2022
1641168000010,bottom,810.3994344429018,2022
1641196800013,bottom,807.3887593863378,2022
1641225600018,bottom,804.5412736439401,2022
1641254400000,bottom,714.3476798133115,2022
1641283200010,bottom,1023.7120920445893,2022
1641312000002,bottom,1147.1739248881436,2022
1641340800001,bottom,883.1000782347116,2022
1641369600017,bottom,938.7909343617736,2022
1641398400000,bottom,1056.8823682169389,2022
1641427200002,bottom,370.39380139403625,2022
1641456000021,bottom,302.2084068662685,2022
1641484800006,bottom,289.43906146746866,2022
1641513600005,bottom,273.219847150002,2022
1641542400000,bottom,-111.99883343294846,2022
1641571200001,bottom,96.12528993360249,2022
1641600000014,bottom,-30.59202532747095,2022
1641628800013,bottom,-83.30328411080654,2022
1641657600000,bottom,-47.645261457428965,2022
1641686400003,bottom,-273.03275650210446,2022
1641715200000,bottom,-183.16881541898744,2022
1641744000000,bottom,-480.35414212686356,2022
1641772800000,bottom,-499.2258364612316,2022
1641801600010,bottom,-396.3957594889804,2022
1641830400007,bottom,-540.6545017123602,2022
1641859200013,bottom,-194.21866822140353,2022
1641888000004,bottom,-79.03128457206353,2022
1641916800000,bottom,-346.11681017806916,2022
1641945600012,bottom,-105.35595409459185,2022
1641974400015,bottom,-152.9398068688208,2022
1642003200000,bottom,34.47476682689478,2022
1642032000007,bottom,170.38377738007384,2022
1642060800000,bottom,89.39750698928896,2022
1642089600014,bottom,-41.23860709149761,2022
1642118400000,bottom,-131.34855618514615,2022
1642147200006,bottom,-43.18072858205889,2022
1642176000014,bottom,134.94804357457602,2022
1642204800000,bottom,187.5018712511485,2022
1642233600002,bottom,236.0719457853695,2022
1642262400000,bottom,392.7902434345672,2022
1642291200000,bottom,142.89900400312595,2022
1642320000017,bottom,427.7450392933564,2022
1642348800011,bottom,266.2840712564214,2022
1642377600005,bottom,306.71964750783,2022
1642406400006,bottom,136.66693371846296,2022
1642550400001,bottom,1335.5849515548607,2022
1642752000015,bottom,1038.0211674897462,2022
1642780800000,bottom,1183.8303741936213,2022
1642809600017,bottom,20.818512019605393,2022
1642838400003,bottom,-175.2930946314628,2022
1642924800010,bottom,-528.3629452344078,2022
1642953600009,bottom,-735.6859914181106,2022
1642982400010,bottom,-172.83623773023547,2022
1643011200000,bottom,-371.5987988776608,2022
1643040000021,bottom,-761.9380204468077,2022
1643126400012,bottom,-176.37485134445785,2022
1643155200000,bottom,-201.1091570259753,2022
1643184000001,bottom,-155.996520785308,2022
1643212800005,bottom,101.13701119818198,2022
1643241600004,bottom,-392.6211981998644,2022
1643270400004,bottom,-616.7323297070253,2022
1643299200019,bottom,-371.0667022693153,2022
1643328000000,bottom,-229.55493416378192,2022
1643385600025,bottom,-164.00503996666527,2022
1643414400017,bottom,-186.8889103798159,2022
1643472000013,bottom,-322.03765592079645,2022
1643616000000,bottom,5.281995749925727,2022
1643644800000,bottom,212.8326967960954,2022
1643673600010,bottom,271.7687581533752,2022
1643731200004,bottom,-262.37947866515276,2022
1643760000004,bottom,-706.8060710874795,2022
1643846400002,bottom,-1221.794562097022,2022
1643904000000,bottom,-1268.8756742087573,2022
1643961600005,bottom,-1282.4347334376666,2022
1644249600003,bottom,-272.70149674704913,2022
1644480000000,bottom,366.2318322843501,2022
1644566400009,bottom,223.78528192573646,2022
1644595200015,bottom,242.8517268565007,2022
1644912000005,bottom,680.5277138319727,2022
1645171200002,bottom,331.43134038770296,2022
1645372800001,bottom,-65.84011526986332,2022
1645430400001,bottom,1009.754215443552,2022
1645459200005,bottom,725.809960850083,2022
1645488000005,bottom,-343.23864743162443,2022
1645545600000,bottom,-437.8904689463574,2022
1645603200005,bottom,-295.5320041972713,2022
1645632000010,bottom,-176.89825416074822,2022
1645689600003,bottom,-1025.3475459052079,2022
1645718400001,bottom,-937.4696570287304,2022
1646006400000,bottom,-1651.131249834045,2022
1646035200001,bottom,-1371.7114155108095,2022
1646064000002,bottom,-406.23605144962147,2022
1646640000006,bottom,-339.9471314543605,2022
1646928000000,bottom,46.032726528943535,2022
1646956800008,bottom,392.1648847514121,2022
1646985600000,bottom,-13.590374832629802,2022
1647129600008,bottom,-155.98065987594876,2022
1647187200002,bottom,-452.6174445274937,2022
