detect_ts,entry_ts,exit_ts,entry_px,exit_px,net_ret_bp
1609591440000,1609591440000,1609850640000,30639.98,31718.45,-365.9813002488914
1609650420000,1609650420000,1609909620000,33843.54,35392.53,-471.6914826285905
1609705500000,1609705500000,1609964700000,33737.85,35169.28,-438.28014826078055
1609759020000,1609759020000,1610018220000,29835.85,37373.0,-2540.205889894204
1609804980000,1609804980000,1610064180000,32264.04,39555.78,-2274.020753755574
1609858920000,1609858920000,1610118120000,32326.75,41705.05,-2915.095841679107
1609907040000,1609907040000,1610166240000,34947.03,40222.0,-1523.4186830755007
1609966800000,1609966800000,1610226000000,36131.02,40704.84,-1279.8983886975793
1610035800000,1610035800000,1610295000000,39439.97,39537.09,-38.62476518110934
1610100480000,1610100480000,1610359680000,39641.99,36224.42,848.108587384236
1610182980000,1610182980000,1610442180000,40547.3,35551.53,1218.0845037770712
1610284020000,1610284020000,1610543220000,39736.51,34215.0,1375.5306860114288
1610339880000,1610339880000,1610599080000,34789.4,37434.97,-774.4528965719437
1610385480000,1610385480000,1610644680000,31694.93,39614.55,-2512.702473865695
1610430840000,1610430840000,1610690040000,35744.92,38052.01,-659.4315746125606
1610507760000,1610507760000,1610766960000,34319.55,36483.86,-644.6347256884193
1610564640000,1610564640000,1610823840000,35875.01,36456.28,-176.02643567207355
1610730420000,1610730420000,1610989620000,35973.35,36236.32,-87.10133751791348
1610787720000,1610787720000,1611046920000,37731.67,37397.18,74.64966750742775
1610918820000,1610918820000,1611178020000,36682.45,34689.12,529.4015448804519
1610971620000,1610971620000,1611230820000,37153.64,31828.08,1419.3884916794148
1611162360000,1611162360000,1611421560000,34637.19,32090.3,721.3050290742414
1611234540000,1611234540000,1611493740000,32600.01,32419.17,41.47237562197105
1611281520000,1611281520000,1611540720000,30171.44,32829.57,-895.0086624967184
1611341760000,1611341760000,1611600960000,33276.71,33701.47,-141.64483027318585
1611547740000,1611547740000,1611806940000,33696.01,31383.04,672.422517087335
1611675960000,1611675960000,1611935160000,31847.16,37172.48,-1686.1491021491408
1611762480000,1611762480000,1612021680000,30424.07,34479.46,-1346.9544666443383
1611909840000,1611909840000,1612169040000,33210.31,33854.17,-207.87352903360355
1611953700000,1611953700000,1612212900000,34912.72,33926.16,268.57895689593914
1612144380000,1612144380000,1612403580000,33516.82,38326.3,-1448.945200648512
1612256880000,1612256880000,1612516080000,35482.19,37724.56,-645.9705745333071
1612788360000,1612788360000,1613047560000,40804.72,46570.0,-1426.895370927676
1613049540000,1613049540000,1613308740000,48026.15,49370.88,-293.9995419162271
1613282460000,1613282460000,1613541660000,49385.32,49830.95,-104.23531689174024
1613478720000,1613478720000,1613737920000,50461.12,52719.2,-461.48907673868297
1613825100000,1613825100000,1614084300000,57670.99,47738.74,1708.2263741267484
1614006600000,1614006600000,1614265800000,53401.81,50988.77,437.86483379495934
1614060900000,1614060900000,1614320100000,50908.68,46113.6,927.8983167507
1614112860000,1614112860000,1614372060000,47373.35,46490.65,172.32838927371554
1614258720000,1614258720000,1614517920000,52115.21,44749.14,1399.4203814970713
1614308520000,1614308520000,1614567720000,47595.49,46482.11,219.92552529661882
1614355860000,1614355860000,1614615060000,47937.63,48832.47,-200.66755114927548
1614559980000,1614559980000,1614819180000,46355.33,50940.7,-1003.1785906820205
1615254720000,1615254720000,1615513920000,53692.01,57137.17,-655.6522681866433
1615630380000,1615630380000,1615889580000,59156.79,56024.52,515.486133375392
1616006640000,1616006640000,1616265840000,57386.09,59313.56,-349.87756196667095
1616082660000,1616082660000,1616341860000,59529.68,57213.52,375.0765077185032
1616570040000,1616570040000,1616829240000,55519.14,55021.89,75.56370721880825
1618028460000,1618028460000,1618287660000,60964.5,60579.26,49.190873377129144
1618302660000,1618302660000,1618561860000,62799.26,61558.11,183.63767917010512
1618719720000,1618719720000,1618978920000,55130.5,55296.41,-44.094049573285986
1619174400000,1619174400000,1619433600000,49535.65,53260.18,-765.8887912039096
1619390760000,1619390760000,1619649960000,48677.59,54485.3,-1207.0972753581282
1620176520000,1620176520000,1620435720000,54733.0,57638.31,-544.815047594686
1620867720000,1620867720000,1621126920000,49707.65,47463.55,437.45968477689036
1620935040000,1620935040000,1621194240000,49236.45,45468.49,751.278569027621
1621110480000,1621110480000,1621369680000,48665.74,43473.31,1052.9579872822233
1621201620000,1621201620000,1621460820000,45395.23,38725.3,1455.3019508877915
1621278120000,1621278120000,1621537320000,43730.43,39911.16,859.3666693878828
1621410900000,1621410900000,1621670100000,40367.22,36378.36,974.1433499755499
1621454100000,1621454100000,1621713300000,39350.0,37402.15,481.0063532401516
1621513080000,1621513080000,1621772280000,41486.28,35397.11,1453.755122898462
1621557780000,1621557780000,1621816980000,41952.38,35083.24,1623.3659849572298
1621634100000,1621634100000,1621893300000,36539.03,38747.92,-618.5289105923168
1621680480000,1621680480000,1621939680000,38405.02,37096.99,326.588287676975
1621731720000,1621731720000,1621990920000,38095.78,38132.51,-23.641487849836317
1621780860000,1621780860000,1622040060000,33963.24,39230.22,-1564.7884406788053
1621839720000,1621839720000,1622098920000,36415.41,38173.87,-496.8889747499754
1621885500000,1621885500000,1622144700000,39395.44,38600.11,187.88377131972635
1622010960000,1622010960000,1622270160000,40676.29,36841.65,928.7211773738464
1622204700000,1622204700000,1622463900000,36796.34,37027.91,-76.932889521079
1622268000000,1622268000000,1622527200000,36871.91,37256.12,-118.201274086424
1622446920000,1622446920000,1622706120000,35880.81,38670.28,-791.4267080369701
1622556240000,1622556240000,1622815440000,37270.86,36458.91,203.85115771409514
1622812260000,1622812260000,1623071460000,36751.31,36616.34,22.725221495506055
1623139620000,1623139620000,1623398820000,33201.05,37181.87,-1213.0042483596142
1623185220000,1623185220000,1623444420000,33781.98,37320.0,-1061.3098379668677
1623251820000,1623251820000,1623511020000,36210.15,35366.36,219.02582287010765
1623319020000,1623319020000,1623578220000,37468.11,35674.99,464.57231122680145
1623601860000,1623601860000,1623861060000,36875.56,39046.0,-602.5849597945092
1623676020000,1623676020000,1623935220000,40369.81,38750.01,387.2404318970031
1624278600000,1624278600000,1624537800000,32758.9,33989.0,-389.50100888613434
1624324440000,1624324440000,1624583640000,32416.94,34340.08,-607.2515530460325
1624373460000,1624373460000,1624632660000,30115.18,32883.22,-933.151072648412
1624554480000,1624554480000,1624813680000,34947.15,32930.0,563.2001436454766
1624708380000,1624708380000,1624967580000,31805.9,35587.77,-1203.0466863066274
1624831980000,1624831980000,1625091180000,33761.03,34660.18,-280.32777495236405
1627258440000,1627258440000,1627517640000,35726.61,40100.1,-1238.1547686724252
1627498080000,1627498080000,1627757280000,40479.38,41384.17,-237.51873966449222
1627678140000,1627678140000,1627937340000,40491.02,38771.5,410.66700023857106
1628174940000,1628174940000,1628434140000,38876.18,44238.0,-1393.2044382961487
1628265540000,1628265540000,1628524740000,42389.25,45915.57,-845.8901608308704
1628503440000,1628503440000,1628762640000,45178.24,45395.19,-62.020905639529765
1631030940000,1631030940000,1631290140000,46896.96,45393.26,306.6391203182457
1631092740000,1631092740000,1631351940000,46116.25,45033.99,220.68083376250283
1631540580000,1631540580000,1631799780000,46067.14,47812.65,-392.9056581328909
1632187380000,1632187380000,1632446580000,42097.74,44593.88,-606.9391934103822
1632262560000,1632262560000,1632521760000,41508.84,42916.92,-353.22412671614
1632492180000,1632492180000,1632751380000,42186.48,43455.46,-314.8025319960317
1632649500000,1632649500000,1632908700000,42540.42,42172.02,72.5999912553761
1632964260000,1632964260000,1633223460000,42774.36,47353.19,-1084.4613698486676
1633084140000,1633084140000,1633343340000,47164.66,47647.36,-116.34357673732708
1633525920000,1633525920000,1633785120000,54771.22,55027.63,-60.81473226267219
1634137620000,1634137620000,1634396820000,56224.63,60828.35,-832.8084119006201
1634265480000,1634265480000,1634524680000,59057.21,62262.36,-556.7195087610803
1634566200000,1634566200000,1634825400000,62150.6,64852.88,-448.7954806550547
1634738520000,1634738520000,1634997720000,66325.39,61428.08,724.3763593399151
1634990580000,1634990580000,1635249780000,61693.93,62895.42,-208.75011561104873
1635450000000,1635450000000,1635709200000,60269.82,60776.64,-98.09183900001781
1635750960000,1635750960000,1636010160000,62245.02,62464.66,-49.28635704511007
1635847560000,1635847560000,1636106760000,63440.0,61736.16,254.5750315258506
1635966060000,1635966060000,1636225260000,63291.33,60814.86,377.2810806788225
1636331760000,1636331760000,1636590960000,64858.74,64665.44,15.80323083673797
1636553580000,1636553580000,1636812780000,68733.0,64102.14,659.7462354327616
1637149020000,1637149020000,1637408220000,60435.0,58599.99,289.63365599404335
1637432820000,1637432820000,1637692020000,59527.59,57284.38,362.8353464334773
1637588280000,1637588280000,1637847480000,59315.62,58717.59,86.82167226777794
1637663880000,1637663880000,1637923080000,57299.7,54798.19,422.5659855112669
1638137040000,1638137040000,1638396240000,56667.31,57148.2,-98.86197774342897
1638599160000,1638599160000,1638858360000,47554.94,50968.31,-731.7740104392938
1638828720000,1638828720000,1639087920000,50519.78,48181.47,448.8503924601413
1638974940000,1638974940000,1639234140000,50749.57,48514.81,426.3505290783749
1639595040000,1639595040000,1639854240000,48492.62,46669.48,361.9623629327513
1639758600000,1639758600000,1640017800000,47342.99,46100.98,248.3429572149949
1640060580000,1640060580000,1640319780000,48555.3,50966.17,-510.520462235841
1640284200000,1640284200000,1640543400000,50693.61,50213.94,80.62139311049222
1640939880000,1640939880000,1641199080000,48376.42,46968.98,276.93512913936024
1641574380000,1641574380000,1641833580000,41878.84,41737.56,19.73541387488244
1641828840000,1641828840000,1642088040000,41020.84,43110.94,-523.5215017537446
1641919380000,1641919380000,1642178580000,42768.63,43106.68,-93.04157790417976
1642849800000,1642849800000,1643109000000,35345.0,36548.36,-354.4611684821046
1642980360000,1642980360000,1643239560000,36425.0,36753.6,-104.21276595744698
1643046180000,1643046180000,1643305380000,35284.44,36229.43,-281.82060307602995
