detect_ts,entry_px,exit_px,net_ret_bp
1673656680000,1552.77,1553.21,-16.832842951050463
1681432860000,2103.24,2114.09,-65.32231834974132
1692312180000,1711.79,1673.56,214.43519204569952
1693320120000,1720.59,1739.2,-121.00321987120564
1722823800000,2273.1,2185.8,385.3961021136405
1722867600000,2406.21,2397.85,20.86456617386446
1738552020000,2510.07,2578.56,-279.6133655994031
1738596240000,2685.48,2760.0,-284.0000000000002
1740936900000,2482.64,2511.1,-127.33678467603802
1741109700000,2123.06,2178.44,-268.21861515580014
1744221900000,1654.71,1678.59,-156.26225582185003
1752183720000,2962.25,2958.75,-2.1706801858882727
1760134560000,3874.89,3837.72,82.85438228948406
1769888580000,2370.19,2459.34,-376.495628908569
1770150660000,2306.14,2248.58,241.9837764277906
1770340500000,1918.37,1935.62,-103.11873198251708
