detect_ts,entry_ts,exit_ts,entry_px,exit_px,net_ret_bp
1609620960000,1609622760000,1609881960000,767.88,1094.88,4244.477887169872
1609693800000,1609695600000,1609954800000,942.13,1190.85,2625.9753749482556
1609744860000,1609746660000,1610005860000,1056.99,1184.74,1194.620705966943
1609795680000,1609797480000,1610056680000,1007.37,1251.28,2407.255348084617
1609963440000,1609965240000,1610224440000,1172.9,1266.89,787.3470884133355
1610007540000,1610009340000,1610268540000,1197.8,1328.06,1073.4937385206217
1610061060000,1610062860000,1610322060000,1222.05,1275.33,421.9887074996926
1610111400000,1610113200000,1610372400000,1244.5,1048.54,-1588.6082764162318
1610154600000,1610156400000,1610415600000,1190.73,1054.09,-1161.5313463169657
1610277900000,1610279700000,1610538900000,1286.0,1060.29,-1769.1321928460338
1610323860000,1610325660000,1610584860000,1231.0,1141.96,-737.3143785540208
1610367060000,1610368860000,1610628060000,1099.79,1165.04,579.2950836068707
1610410800000,1610412600000,1610671800000,1067.33,1246.04,1660.3650042629743
1610457900000,1610459700000,1610718900000,1043.0,1222.35,1705.5589645254072
1610659020000,1610660820000,1610920020000,1184.37,1267.5,687.8921451911142
1610722080000,1610723880000,1610983080000,1180.46,1243.17,517.2335869067986
1610833140000,1610834940000,1611094140000,1209.88,1427.74,1786.6744470525994
1610940480000,1610942280000,1611201480000,1196.53,1330.7,1107.3258338696064
1611061020000,1611062820000,1611322020000,1399.79,1220.69,-1293.4776359311034
1611115020000,1611116820000,1611376020000,1348.51,1247.54,-762.7523266419983
1611158460000,1611160260000,1611419460000,1307.0,1250.89,-443.30374904361025
1611204780000,1611206580000,1611465780000,1291.01,1332.83,309.9324250005815
1611249300000,1611251100000,1611510300000,1196.79,1362.22,1368.2809348340147
1611302820000,1611304620000,1611563820000,1154.0,1414.47,2243.1057192374356
1611516720000,1611518520000,1611777720000,1333.65,1265.19,-527.3280845799127
1611610080000,1611611880000,1611871080000,1346.13,1351.35,24.777829778697814
1611665940000,1611667740000,1611926940000,1277.32,1415.9,1070.92781761814
1611737760000,1611739560000,1611998760000,1256.87,1346.8,701.5075703931191
1611788880000,1611790680000,1612049880000,1242.24,1381.78,1109.2934054611032
1611894060000,1611895860000,1612155060000,1305.09,1318.91,91.89308017071808
1611977880000,1611979680000,1612238880000,1347.14,1378.23,216.78521905666838
1612107420000,1612109220000,1612368420000,1314.01,1619.83,2313.379548100852
1612429800000,1612431600000,1612690800000,1629.14,1641.4,61.25442871699096
1612575720000,1612577520000,1612836720000,1684.4,1725.1,227.6290667299914
1612664160000,1612665960000,1612925160000,1630.62,1822.67,1163.7728716684455
1612707420000,1612709220000,1612968420000,1572.98,1739.63,1045.454029930451
1612804020000,1612805820000,1613065020000,1721.5,1788.77,376.7638687191395
1612865220000,1612867020000,1613126220000,1770.84,1774.84,8.588150256375172
1612960680000,1612962480000,1613221680000,1747.48,1799.06,281.1678989172968
1613352900000,1613354700000,1613613900000,1759.23,1918.13,889.2360748736678
1613426880000,1613428680000,1613687880000,1789.12,1941.58,838.1507780361293
1613860680000,1613862480000,1614121680000,1917.71,1568.85,-1833.1488806962475
1613955720000,1613957520000,1614216720000,1913.04,1653.87,-1368.7547359177026
1614002520000,1614004320000,1614263520000,1687.88,1634.48,-330.37320188639075
1614045780000,1614047580000,1614306780000,1711.32,1487.85,-1319.8340929808576
1614091860000,1614093660000,1614352860000,1556.55,1511.64,-302.52269442035225
1614173100000,1614174900000,1614434100000,1647.7,1485.49,-998.4631911148871
1614244200000,1614246000000,1614505200000,1595.9,1366.65,-1450.493514631243
1614290340000,1614292140000,1614551340000,1536.3,1421.14,-763.5931784156728
1614370560000,1614372360000,1614631560000,1463.57,1516.38,346.8300252123242
1614466920000,1614468720000,1614727920000,1442.04,1485.06,284.3273695597899
1614526800000,1614528600000,1614787800000,1345.54,1612.0,1966.3201688541417
1614704220000,1614706020000,1614965220000,1508.2,1501.2,-60.41294258055928
1614829380000,1614831180000,1615090380000,1561.43,1655.15,586.2190299917376
1614882000000,1614883800000,1615143000000,1521.2,1666.94,944.0594267683407
1614961800000,1614963600000,1615222800000,1478.93,1730.76,1688.785121675805
1615341720000,1615343520000,1615602720000,1796.1,1750.69,-266.82556650520485
1615410360000,1615412160000,1615671360000,1804.15,1914.92,599.9733392456282
1615790220000,1615792020000,1616051220000,1796.82,1826.66,152.07117017842788
1615855380000,1615857180000,1616116380000,1720.3,1763.61,237.7584142300766
1616445960000,1616447760000,1616706960000,1690.43,1601.68,-539.0143454623968
1616615040000,1616616840000,1616876040000,1604.18,1707.44,629.6933511201981
1616675280000,1616677080000,1616936280000,1581.76,1695.71,706.4000606918881
1617177780000,1617179580000,1617438780000,1809.87,2116.18,1678.4419985965833
1617301200000,1617303000000,1617562200000,1973.76,2072.74,487.47940985732606
1617487680000,1617489480000,1617748680000,2033.85,2119.31,406.1883128057626
1617719040000,1617720840000,1617980040000,2079.14,2072.25,-47.13870157853671
1617794760000,1617796560000,1618055760000,1978.89,2165.2,927.4873995017392
1618410000000,1618411800000,1618671000000,2349.31,2391.66,166.26569503386102
1618549200000,1618551000000,1618810200000,2448.65,2241.56,-859.7313213403306
1618705560000,1618707360000,1618966560000,2283.29,2301.77,66.93584257803377
1618843080000,1618844880000,1619104080000,2119.22,2595.22,2232.109417615916
1618902360000,1618904160000,1619163360000,2066.01,2171.73,497.71097913369044
1619057460000,1619059260000,1619318460000,2397.03,2236.85,-682.2436181441209
1619114160000,1619115960000,1619375160000,2527.69,2301.71,-908.0178582025482
1619159820000,1619161620000,1619420820000,2200.15,2459.03,1162.6470467922652
1619224800000,1619226600000,1619485800000,2288.45,2512.31,964.21669689091
1619384520000,1619386320000,1619645520000,2211.49,2728.96,2325.9156224988606
1620089460000,1620091260000,1620350460000,3317.45,3486.42,495.3369907609779
1620139020000,1620140820000,1620400020000,3365.17,3513.37,426.3937988273987
1620326280000,1620328080000,1620587280000,3466.91,3904.4,1247.9018088153443
1620562920000,1620564720000,1620823920000,3804.98,4296.48,1277.7282088210702
1620676500000,1620678300000,1620937500000,3910.8,3682.48,-597.8191674337734
1620736020000,1620737820000,1620997020000,3974.43,3995.31,38.53583532732975
1620833520000,1620835320000,1621094520000,4170.73,3842.45,-801.1044157737373
1620877500000,1620879300000,1621138500000,3969.45,3816.76,-398.6628626132076
1620925380000,1620927180000,1621186380000,3561.14,3520.0,-129.52480385494502
1621096200000,1621098000000,1621357200000,3775.56,3425.41,-941.4120925107799
1621183560000,1621185360000,1621444560000,3514.75,2893.59,-1781.29497119283
1621266600000,1621268400000,1621527600000,3265.69,2661.65,-1863.6550499281927
1621342200000,1621344000000,1621603200000,3354.18,2681.68,-2018.9609740681774
1621386660000,1621388460000,1621647660000,3236.08,2468.58,-2385.6966206027046
1621429860000,1621431660000,1621690860000,2390.0,2468.46,314.28451882845224
1621473060000,1621474860000,1621734060000,2288.31,2353.0,268.69771141147925
1621520400000,1621522200000,1621781400000,2940.68,1998.86,-3216.7286205911555
1621577100000,1621578900000,1621838100000,2740.51,2137.9,-2212.8972855417423
1621621200000,1621623000000,1621882200000,2469.25,2565.06,374.0125544193569
1621694040000,1621695840000,1621955040000,2371.25,2567.69,814.4238270954147
1621738320000,1621740120000,1621999320000,2311.21,2816.12,2170.613254529013
1621784580000,1621786380000,1622045580000,1852.76,2764.75,4908.332088343877
1621831440000,1621833240000,1622092440000,2152.0,2666.26,2375.6840148698907
1621875780000,1621877580000,1622136780000,2474.01,2786.02,1247.15092501647
1621932840000,1621934640000,1622193840000,2582.75,2467.11,-461.7398122156606
1622035140000,1622036940000,1622296140000,2734.83,2383.47,-1298.7599302333235
1622078520000,1622080320000,1622339520000,2709.48,2221.1,-1816.4860858910197
1622180940000,1622182740000,1622441940000,2531.36,2349.78,-731.3219139118892
1622235540000,1622237340000,1622496540000,2338.23,2611.42,1154.3623937764899
1622279940000,1622281740000,1622540940000,2437.45,2585.6,593.8073396377359
1622334480000,1622336280000,1622595480000,2222.01,2582.16,1606.8297892448709
1622513820000,1622515620000,1622774820000,2634.12,2716.34,298.1346028275118
1622560200000,1622562000000,1622821200000,2573.73,2652.34,291.4321937421567
1622721780000,1622723580000,1622982780000,2813.71,2694.24,-438.59955006024177
1622769360000,1622771160000,1623030360000,2739.98,2785.31,151.43916378951585
1622886660000,1622888460000,1623147660000,2726.41,2521.14,-766.8948323986484
1622930040000,1622931840000,1623191040000,2586.0,2533.74,-216.08816705336474
1623099060000,1623100860000,1623360060000,2629.39,2466.37,-633.9917091036322
1623161160000,1623162960000,1623422160000,2397.22,2457.06,235.6224793719404
1623373920000,1623375720000,1623634920000,2425.45,2508.48,328.3282277515516
1623464460000,1623466260000,1623725460000,2283.08,2586.74,1316.0453772973353
1623555540000,1623557340000,1623816540000,2331.66,2518.45,787.1030767779181
1624041000000,1624042800000,1624302000000,2152.1,1959.2,-910.3338134845034
1624184460000,1624186260000,1624445460000,2103.53,2005.62,-479.45568639382526
1624248900000,1624250700000,1624509900000,2089.61,1902.5,-909.4302477495801
1624294080000,1624295880000,1624555080000,1937.81,2017.01,394.70880014036493
1624350540000,1624352340000,1624611540000,1880.98,1931.55,254.84921689757533
1624398360000,1624400160000,1624659360000,1893.81,1845.1,-271.20637233935804
1624633440000,1624635240000,1624894440000,1818.59,2089.64,1476.4403961310675
1624691400000,1624693200000,1624952400000,1753.04,2142.92,2210.0222698854573
1624876260000,1624878060000,1625137260000,1999.59,2119.03,583.3224511024778
1625123220000,1625125020000,1625384220000,2158.92,2328.93,773.477071869267
1625484360000,1625486160000,1625745360000,2200.3,2155.64,-216.9723219560986
1625563500000,1625565300000,1625824500000,2274.99,2105.12,-760.6846008114314
1625938080000,1625939880000,1626199080000,2086.54,1989.81,-477.5904415923009
1626698340000,1626700140000,1626959340000,1815.8,2005.78,1032.2606013878185
1626751140000,1626752940000,1627012140000,1729.99,2055.43,1867.1669431615207
1626894840000,1626896640000,1627155840000,1949.52,2162.68,1079.3973490910587
1627330200000,1627332000000,1627591200000,2274.65,2315.58,165.939770953772
1627637280000,1627639080000,1627898280000,2344.66,2596.5,1060.1002959917446
1627857180000,1627858980000,1628118180000,2606.88,2717.29,409.53311237954824
1627967700000,1627969500000,1628228700000,2468.57,2773.51,1221.2900667187882
1628155140000,1628156940000,1628416140000,2592.3,3140.3,2099.9528603942435
1628353200000,1628355000000,1628614200000,3085.51,3076.81,-42.19631114467369
1628469360000,1628471160000,1628730360000,2926.97,3178.5,845.3528461173161
1628543640000,1628545440000,1628804640000,3107.99,3050.22,-199.87575893101337
1629232140000,1629233940000,1629493140000,3074.3,3261.41,594.6263539667547
1629882180000,1629883980000,1630143180000,3105.15,3243.6,431.8721800879184
1630208400000,1630210200000,1630469400000,3166.12,3439.42,849.2016474422954
1631003520000,1631005320000,1631264520000,3780.06,3387.83,-1051.6290323434023
1631050020000,1631051820000,1631311020000,3341.75,3182.7,-489.94823071743895
1631284260000,1631286060000,1631545260000,3268.66,3193.99,-242.4422362680738
1631480760000,1631482560000,1631741760000,3320.91,3564.39,719.1725340343453
1631542980000,1631544780000,1631803980000,3193.04,3582.28,1205.0263823816804
1632106800000,1632108600000,1632367800000,3201.99,3110.08,-301.04024684649164
1632165540000,1632167340000,1632426540000,3051.17,3148.51,305.02516083994084
1632243360000,1632245160000,1632504360000,2916.21,2891.47,-98.83614005850183
1632474360000,1632476160000,1632735360000,2914.53,3109.85,656.1595111390168
1632642420000,1632644220000,1632903420000,2770.95,2916.6,511.6320034645157
1632787560000,1632789360000,1633048560000,2947.31,3030.76,269.1395408016135
1632839460000,1632841260000,1633100460000,2861.89,3212.15,1209.8765291468235
1633359720000,1633361520000,1633620720000,3305.47,3588.6,842.5499006192767
1633901220000,1633903020000,1634162220000,3463.0,3578.12,318.4285301761476
1634502120000,1634503920000,1634763120000,3710.98,4113.08,1069.541274811506
1634817420000,1634819220000,1635078420000,4203.5,4024.48,-439.88319257761407
1634913480000,1634915280000,1635174480000,4030.12,4151.98,288.3731303286237
1635287880000,1635289680000,1635548880000,4132.1,4407.99,653.6750320660174
1636579260000,1636581060000,1636840260000,4608.05,4649.15,75.19174054100809
1637024640000,1637026440000,1637285640000,4349.17,4065.26,-666.7912222332077
1637914620000,1637916420000,1638175620000,4107.01,4320.79,506.524663928259
1638288960000,1638290760000,1638549960000,4600.27,4389.4,-472.3861382049337
1638547920000,1638549720000,1638808920000,4400.9,4160.11,-561.1380853916241
1638594240000,1638596040000,1638855240000,3723.53,4335.34,1629.0913676001003
1639063740000,1639065540000,1639324740000,4196.32,4021.31,-431.055896595111
1639147800000,1639149600000,1639408800000,4073.11,3861.56,-533.3819955758627
1639357860000,1639359660000,1639618860000,3985.4,4043.08,130.72825814221935
1639410960000,1639412760000,1639671960000,3765.02,4099.7,874.9195807724781
1639584000000,1639585800000,1639845000000,3696.64,3953.43,680.6578514542945
1639752240000,1639754040000,1640013240000,3738.41,3822.92,212.05867200226947
