detect_ts,entry_px,exit_px,net_ret_bp
1750699560000,2264.51,2350.29,-378.9762369750109
1752090660000,2777.32,2771.02,8.735310463295466
1752182580000,2904.65,2945.26,-151.88256384835384
1752690900000,3352.88,3373.6,-75.41806971780795
1752734100000,3432.67,3467.49,-114.41845830845885
1752787200000,3498.85,3574.15,-224.67946224976652
1752874260000,3555.73,3533.5,48.912126786471845
1753368720000,3716.06,3744.96,-91.17038366230943
1756820760000,4373.94,4307.01,141.39782819171455
1757058720000,4414.32,4417.23,-20.587838985064877
1758524520000,4191.57,4183.47,5.361917260072303
1759154640000,4175.0,4154.62,35.05382441715567
1760134320000,3890.06,3768.37,308.92476588020816
1760219760000,3735.67,3718.87,31.175012839921976
1761058500000,3996.33,4010.49,-49.30740632690765
1761516180000,4165.61,4197.0,-88.7915177507752
1762529400000,3308.31,3432.01,-374.43018522673333
1762699200000,3520.84,3518.7,-7.918208429248828
1763134080000,3213.01,3210.97,-7.646779633567068
1763730540000,2746.32,2788.32,-164.6283353417115
1764774240000,3104.35,3113.91,-44.70095153681396
1765123500000,3010.88,3131.78,-400.0424423171493
1765488600000,3266.68,3230.97,96.52408409858438
1765983900000,3007.46,2804.96,707.9354286692137
1766066100000,2972.04,2836.07,465.43104366253266
1767709380000,3299.53,3217.01,242.51148115797054
1767974760000,3121.26,3085.75,101.07737178967803
1769025000000,3050.21,2973.22,244.94484767356784
1769888400000,2375.47,2452.92,-329.74613114166095
1769970300000,2353.0,2296.45,232.24964619303745
1770148200000,2200.26,2226.64,-132.47447274817458
1770232200000,2152.99,2125.89,113.47602180733564
1770308880000,1987.65,1876.9,576.0687303532414
1770649800000,2058.81,2122.27,-313.01944615906564
1770819000000,1999.67,1916.8,418.3351419031729
1770998040000,2030.48,2058.03,-147.86588144973732
1771247100000,2019.01,1974.77,210.02608911417542
1771839960000,1916.94,1929.12,-77.13759641701778
1771982100000,1900.42,1901.83,-21.41391186383611
1772055600000,2116.18,2059.27,262.36006934496083
1772132820000,2018.67,2024.51,-42.846486310267764
1772286780000,1903.01,1900.17,0.946031144580374
1772330100000,2002.54,2009.3,-47.64355745782088
1772651940000,2196.79,2129.28,303.0555305079636
1773025860000,1993.08,1976.71,68.81437337798624
1773408000000,2184.41,2138.01,203.0242421691171
1774828140000,1981.36,2036.56,-285.04529206112284
1775749680000,2220.88,2219.94,-9.76565132390904
1779569100000,2132.65,2117.73,56.452796154372166
1780068900000,2043.8,2016.36,122.08680989505962
1780542180000,1779.27,1785.82,-50.67782867254221
1780823700000,1644.6,1617.19,155.49152542372838
1780870500000,1692.15,1682.22,45.02914006491456
1781201400000,1678.88,1680.74,-25.066554017872264
1781472600000,1700.73,1710.89,-73.38429706176419
1781523000000,1761.55,1816.77,-317.94601407993326
1782331560000,1607.84,1624.28,-115.21407639076985
