detect_ts,entry_ts,exit_ts,entry_px,exit_px,net_ret_bp
1609465140000,1609468740000,1609483140000,746.02,739.81,69.24173614648433
1609553640000,1609557240000,1609571640000,732.05,737.77,-92.13673929376375
1609606680000,1609610280000,1609624680000,780.63,769.73,125.63081101161845
1609650780000,1609654380000,1609668780000,796.62,824.3,-361.46805252190427
1609704120000,1609707720000,1609722120000,949.71,978.35,-315.5657411209727
1609758900000,1609762500000,1609776900000,975.46,1001.29,-278.79814651549026
1609803720000,1609807320000,1609821720000,1116.09,1024.11,810.1270865252803
1609847340000,1609850940000,1609865340000,1041.41,1069.55,-284.21057988688256
1609900680000,1609904280000,1609918680000,1073.81,1108.52,-337.24154179975915
1609948980000,1609952580000,1609966980000,1180.56,1193.12,-120.39018770752796
1610011080000,1610014680000,1610029080000,1197.59,1224.61,-239.61978640436297
1610054280000,1610057880000,1610072280000,1250.72,1155.43,747.8811564538819
1610100300000,1610103900000,1610118300000,1262.4,1267.21,-52.10202788339545
1610143500000,1610147100000,1610161500000,1222.76,1196.76,198.63371389316
1610214960000,1610218560000,1610232960000,1229.3,1291.87,-522.9888554461886
1610282640000,1610286240000,1610300640000,1316.03,1267.96,351.26522951604414
1610339880000,1610343480000,1610357880000,1103.26,1101.28,3.946812174827187
1610385540000,1610389140000,1610403540000,999.69,1059.4,-611.2851583991035
1610428740000,1610432340000,1610446740000,1128.15,1087.63,345.1720959092315
1610471940000,1610475540000,1610489940000,1119.59,1080.08,338.89704266740495
1610518980000,1610522580000,1610536980000,1050.25,1076.01,-259.2749345393945
1610563080000,1610566680000,1610581080000,1107.61,1124.74,-168.6573252318062
1610608260000,1610611860000,1610626260000,1168.86,1160.78,55.12718375168936
1610666280000,1610669880000,1610684280000,1245.7,1211.77,258.37697680019266
1610717580000,1610721180000,1610735580000,1207.91,1158.58,394.39135366045554
1610786160000,1610789760000,1610804160000,1213.03,1239.14,-229.24611922211446
1610829600000,1610833200000,1610847600000,1242.58,1230.14,86.11427835632136
1610874120000,1610877720000,1610892120000,1171.58,1195.02,-214.07169804878933
1610917980000,1610921580000,1610935980000,1263.5,1239.38,176.89829837752202
1610971620000,1610975220000,1610989620000,1243.66,1236.29,45.26056960905757
1611015240000,1611018840000,1611033240000,1276.27,1320.62,-361.497002985262
1611058440000,1611062040000,1611076440000,1399.91,1422.71,-176.86761291797401
1611103380000,1611106980000,1611121380000,1384.56,1360.36,160.78476916854447
