detect_ts,entry_ts,exit_ts,entry_px,exit_px,net_ret_bp
1673480160000,1673480160000,1673739360000,17932.8,21036.6,-1744.7949678800849
1673545860000,1673545860000,1673805060000,18706.7,20928.5,-1201.7028016699899
1673646540000,1673646540000,1673905740000,19804.4,21148.0,-692.4350952313622
1674063900000,1674063900000,1674323100000,20911.5,23277.0,-1145.1957535327456
1674245460000,1674245460000,1674504660000,21888.8,22808.4,-434.1235334965836
1674295560000,1674295560000,1674554760000,23180.8,22893.5,109.93877691882938
1674684060000,1674684060000,1674943260000,23682.1,22982.7,281.32853927649927
1675299240000,1675299240000,1675558440000,24194.0,23284.8,361.79565181450005
1676493360000,1676493360000,1676752560000,24136.8,24590.9,-202.13595837062104
1678499820000,1678499820000,1678759020000,20651.1,24383.1,-1821.1676569286876
1678643220000,1678643220000,1678902420000,20778.0,24177.3,-1650.0092405428816
1678801560000,1678801560000,1679060760000,26014.3,26496.5,-199.35959068666008
1679091780000,1679091780000,1679350980000,27354.8,27929.8,-224.20076915203134
1679519280000,1679519280000,1679778480000,27385.9,27389.0,-15.131969371099828
1679583660000,1679583660000,1679842860000,28215.6,27758.1,148.14434568111224
1679662080000,1679662080000,1679921280000,28029.3,27767.0,79.58064596689863
1682512560000,1682512560000,1682771760000,29857.9,29286.7,177.30615348031844
1683149760000,1683149760000,1683408960000,28969.9,28735.3,66.98060400622775
1685311740000,1685311740000,1685570940000,28105.1,27092.6,346.2549003561628
1686060660000,1686060660000,1686319860000,26005.8,26600.0,-242.4874912519519
1686419100000,1686419100000,1686678300000,26128.1,25821.5,103.34492749185699
1687286280000,1687286280000,1687545480000,27932.0,30916.5,-1082.4877559788065
1687364820000,1687364820000,1687624020000,30360.2,30456.1,-45.58740719757969
1687536660000,1687536660000,1687795860000,31251.9,30380.0,264.99103734493
1688145780000,1688145780000,1688404980000,30686.4,30959.0,-102.8341415089422
1692312240000,1692312240000,1692571440000,26310.3,26171.9,38.60297298016248
1694488920000,1694488920000,1694748120000,25655.5,26581.6,-374.975229482956
1696198860000,1696198860000,1696458060000,27752.9,27647.1,24.12214219054644
1697433660000,1697433660000,1697692860000,27773.3,28310.0,-207.24315079590758
1698101160000,1698101160000,1698360360000,33608.7,34218.4,-195.41136074885543
1699381020000,1699381020000,1699640220000,35432.6,37216.4,-517.4346900876608
1699539360000,1699539360000,1699798560000,37700.1,37144.0,133.50624003649793
1700072160000,1700072160000,1700331360000,37302.0,36626.9,166.9822529623073
1700583180000,1700583180000,1700842380000,37048.1,38271.9,-344.32733122616344
1701544380000,1701544380000,1701803580000,39623.8,43819.1,-1072.7828527299248
1701796560000,1701796560000,1702055760000,43257.5,43679.7,-111.6015719817358
1702264380000,1702264380000,1702523580000,42093.3,42775.9,-176.1635747256689
1702934340000,1702934340000,1703193540000,42514.1,43822.6,-321.7802423196063
1704287400000,1704287400000,1704546600000,42673.2,43573.2,-224.90520514046364
1704422940000,1704422940000,1704682140000,43576.0,43386.8,29.418395447034626
1704741360000,1704741360000,1705000560000,47069.0,46482.7,110.56181350782968
1704926760000,1704926760000,1705185960000,46464.0,42950.8,742.1122589531677
1705101720000,1705101720000,1705360920000,42727.3,42494.6,40.46166736489455
1705419960000,1705419960000,1705679160000,43138.5,40815.6,524.4749122013976
1706268960000,1706268960000,1706528160000,41213.8,42293.6,-275.9996214860065
1708977960000,1708977960000,1709237160000,54838.4,61668.9,-1259.5687985061559
1709128980000,1709128980000,1709388180000,60732.9,61733.3,-178.7212631045125
1710967860000,1710967860000,1711227060000,67280.1,64927.6,335.657625360249
1713118980000,1713118980000,1713378180000,64108.2,61814.1,343.8481379917076
