detect_ts,entry_ts,exit_ts,entry_px,exit_px,net_ret_bp
1609621020000,1609624620000,1609883820000,31768.31,33726.89,602.5200478086485
1609755300000,1609758900000,1610018100000,29957.86,37306.61,2439.029021432105
1609819920000,1609823520000,1610082720000,31163.06,38489.64,2337.0463991661923
1610045220000,1610048820000,1610308020000,39091.68,38127.56,-260.6304850546208
1610300400000,1610304000000,1610563200000,38366.57,35717.66,-704.4213746498566
1610345580000,1610349180000,1610608380000,33452.32,38421.9,1471.5711053822286
1610462160000,1610465760000,1610724960000,33800.0,36687.82,840.3846153846157
1610726700000,1610730300000,1610989500000,35897.4,36221.01,76.148590148591
1611268020000,1611271620000,1611530820000,31039.43,32123.6,335.2879862806752
1613355720000,1613359320000,1613618520000,47037.47,52339.01,1113.0886805774217
1614003240000,1614006840000,1614266040000,53447.75,51103.19,-452.66392879026716
1614057240000,1614060840000,1614320040000,50579.95,46042.31,-911.1222786894806
1615801320000,1615804920000,1616064120000,56071.91,58503.82,419.71270926922057
1618716120000,1618719720000,1618978920000,55130.5,55296.41,16.094049573285986
1620859200000,1620862800000,1621122000000,50941.31,47352.81,-718.4381073042682
1620926880000,1620930480000,1621189680000,48458.23,46381.77,-442.5051269928775
1621224300000,1621227900000,1621487100000,43670.03,39618.77,-941.6980116569655
1621388940000,1621392540000,1621651740000,40896.75,37511.82,-841.6770158997971
1621448280000,1621451880000,1621711080000,38323.85,37693.73,-178.41980646516362
1621526880000,1621530480000,1621789680000,39445.6,33697.72,-1471.1663252682165
1621606740000,1621610340000,1621869540000,38024.9,37667.67,-107.94633516459083
1621757760000,1621761360000,1622020560000,34012.25,40183.49,1800.4168645120496
1623100560000,1623104160000,1623363360000,34182.05,36964.23,799.9301182930802
1624257840000,1624261440000,1624520640000,32766.49,33092.08,85.3667615908822
1624364760000,1624368360000,1624627560000,29706.73,32912.42,1065.1123762191246
1627330980000,1627334580000,1627593780000,37731.27,39617.07,485.79764794559014
1631026800000,1631030400000,1631289600000,46640.55,45441.5,-271.08316046873404
1631544360000,1631547960000,1631807160000,44357.77,47923.39,789.8321132915382
1632183720000,1632187320000,1632446520000,41955.1,44548.12,604.0464353558923
1632259200000,1632262800000,1632522000000,41480.86,42943.34,338.5674250726718
1632475680000,1632479280000,1632738480000,42467.31,43789.56,297.3571356415079
1635446400000,1635450000000,1635709200000,60269.82,60776.64,70.09183900001781
1636579500000,1636583100000,1636842300000,64575.36,64273.61,-60.72834963676542
1638593760000,1638597360000,1638856560000,47281.14,50837.29,738.1286500283209
1645674060000,1645677660000,1645936860000,35038.5,38569.9,993.8627795139639
1647400680000,1647404280000,1647663480000,38970.1,41755.7,700.8044269837638
1651763400000,1651767000000,1652026200000,36865.7,34407.9,-680.6901754205112
1652273280000,1652276880000,1652536080000,30863.7,28848.1,-667.0649274066302
1655169000000,1655172600000,1655431800000,21357.6,20880.1,-237.57380979136198
1655535240000,1655538840000,1655798040000,19314.4,21144.5,933.5313755539894
1657719000000,1657722600000,1657981800000,19242.7,20788.2,789.1617184698603
1660891140000,1660894740000,1661153940000,21893.0,21226.6,-318.38953090028866
1663074360000,1663077960000,1663337160000,21196.7,19590.2,-771.9009940226545
1664297460000,1664301060000,1664560260000,18897.9,19616.1,366.04222691409905
1667930100000,1667933700000,1668192900000,18772.4,16819.4,-1054.3571200272743
1668029340000,1668032940000,1668292140000,15918.1,16820.0,552.5877208963389
1668176640000,1668180240000,1668439440000,16909.7,16553.8,-224.47091314452703
1677808620000,1677812220000,1678071420000,22330.2,22378.9,7.809029923600676
1679514480000,1679518080000,1679777280000,27222.4,27353.1,34.01193135065107
1682538180000,1682541780000,1682800980000,28153.3,29222.5,365.77785907868713
1692308640000,1692312240000,1692571440000,26310.3,26171.9,-66.60297298016248
1697466660000,1697470260000,1697729460000,28111.7,28596.7,158.52603008711677
1698104580000,1698108180000,1698367380000,33473.2,34027.4,151.56528805133698
1702260780000,1702264380000,1702523580000,42093.3,42775.9,148.1635747256689
1704283320000,1704286920000,1704546120000,42520.7,43625.0,245.70880065474103
1704838500000,1704842100000,1705101300000,46103.3,42827.9,-724.4480590326511
1709144160000,1709147760000,1709406960000,61314.7,62066.5,108.61333742153325
1709668560000,1709672160000,1709931360000,62223.2,69029.3,1079.8203113951083
1710473280000,1710476880000,1710736080000,68210.4,68072.0,-34.29016103116121
1713038580000,1713042180000,1713301380000,62342.8,62942.3,82.16186632618317
1722820140000,1722823740000,1723082940000,54280.8,57135.9,511.98708935756247
1724796900000,1724800500000,1725059700000,59210.2,59132.0,-27.207183897369077
1733437740000,1733441340000,1733700540000,97328.7,100479.4,309.7174646327334
1737394920000,1737398520000,1737657720000,103919.9,105434.0,131.6987545215127
1738548480000,1738552080000,1738811280000,94155.6,97207.1,310.09118522955583
1741307820000,1741311420000,1741570620000,86923.4,81334.0,-657.0259285761941
1760131020000,1760134620000,1760393820000,113286.4,115646.2,194.3039093836514
1770305880000,1770309480000,1770568680000,67998.0,70920.1,415.733227447866
