detect_ts,entry_px,exit_px,net_ret_bp
1677808560000,22233.5,22340.3,34.035621921873606
1679514420000,26889.5,28221.7,481.435021104893
1682538120000,28164.9,29781.4,559.9413241303893
1692308700000,25787.0,26085.0,101.56210493659513
1697466600000,28294.6,28357.3,8.15970538548051
1698104520000,32798.1,33734.1,271.38238495522614
1702260720000,40929.1,41773.5,192.3079813628943
1704283260000,42584.3,43224.6,136.36057889879606
1704838440000,45583.0,46040.0,86.25667463747556
1709144100000,60677.9,61500.0,121.48590178631636
1709668500000,60623.5,66920.7,1024.739102823163
1710473220000,67231.1,69254.0,286.8875356791707
1713038520000,63759.4,64209.7,56.624880409790876
1722820080000,54602.2,55980.0,238.33415503404632
1724796840000,58316.0,58959.0,96.26133479662636
1737394860000,101086.9,105695.0,441.8553086502815
1738548420000,91190.6,101247.6,1088.8548995181532
1760130960000,108905.4,110388.3,122.1640469618597
1770336600000,61085.1,70117.6,1464.6748323240872
