detect_ts,entry_ts,exit_ts,entry_px,exit_px,net_ret_bp
1609619940000,1609623540000,1609709940000,31541.62,33816.55,707.2470380405333
1609687860000,1609691460000,1609777860000,33567.02,31035.11,-768.2850095123122
1609744920000,1609748520000,1609834920000,32406.1,31376.18,-331.8167073483074
1609818540000,1609822140000,1609908540000,31334.49,35226.15,1227.9733016238665
1609963860000,1609967460000,1610053860000,36183.13,39459.72,891.5573688622309
1610044920000,1610048520000,1610134920000,39153.5,40355.57,293.01469855823893
1610120040000,1610123640000,1610210040000,41191.58,40497.52,-182.49560031443445
1610277900000,1610281500000,1610367900000,39580.95,34544.09,-1286.5465154322978
1610325840000,1610329440000,1610415840000,37171.99,34396.55,-760.6482154977427
1610371440000,1610375040000,1610461440000,33083.62,33508.24,114.34750248007731
1610416200000,1610419800000,1610506200000,34595.73,32875.29,-511.2983660122221
1610459400000,1610463000000,1610549400000,33142.53,34846.03,499.99214242244136
1610660520000,1610664120000,1610750520000,38618.52,36681.57,-515.5598733457416
1610725860000,1610729460000,1610815860000,36027.8,37084.79,279.3817774052261
1610834820000,1610838420000,1610924820000,36130.0,36255.54,20.746747854967893
1611115140000,1611118740000,1611205140000,35297.12,34258.21,-308.3327954235364
1611158520000,1611162120000,1611248520000,34776.27,31339.97,-1002.1163218482014
1611218340000,1611221940000,1611308340000,32840.6,31403.65,-451.55290707234275
1611266040000,1611269640000,1611356040000,30913.78,32927.59,637.4279392555667
1611610320000,1611613920000,1611700320000,31938.88,32196.0,66.50376218577514
1611749640000,1611753240000,1611839640000,30807.79,31259.99,132.78105764808214
1611894060000,1611897660000,1611984060000,33013.99,33444.0,116.25084214298266
1611939360000,1611942960000,1612029360000,35805.17,34277.9,-440.5501322853649
1612429860000,1612433460000,1612519860000,37450.6,37460.0,-11.49002686205257
1612804020000,1612807620000,1612894020000,42970.25,46708.99,856.0763900605657
1612960740000,1612964340000,1613050740000,45781.84,47992.73,468.91855460593337
1613078640000,1613082240000,1613168640000,47352.0,47870.0,95.39347862814586
1613141280000,1613144880000,1613231280000,47155.17,47260.45,8.326289991108084
1613355600000,1613359200000,1613445600000,47094.72,48989.76,388.38905762684186
1613860860000,1613864460000,1613950860000,55694.94,57448.86,300.9155021982253
1613996460000,1614000060000,1614086460000,53169.03,49053.57,-788.0333047264547
1614049020000,1614052620000,1614139020000,52324.41,50945.71,-277.49078756932045
1614092220000,1614095820000,1614182220000,48417.9,49841.33,279.98838033041443
1614173520000,1614177120000,1614263520000,49574.83,51092.77,292.19167024879215
1614274260000,1614277860000,1614364260000,49637.28,47471.1,-450.40183346065675
1614318840000,1614322440000,1614408840000,46318.22,48078.32,366.00164945889424
1614468540000,1614472140000,1614558540000,46347.04,46164.25,-53.43941188045641
1614829800000,1614833400000,1614919800000,49245.48,47155.01,-438.4998728817351
1614882000000,1614885600000,1614972000000,48178.85,48448.84,42.039112598162966
1615342080000,1615345680000,1615432080000,54110.57,56316.96,393.7558229381051
1615800240000,1615803840000,1615890240000,56100.0,55567.48,-108.92335115864448
