detect_ts,entry_ts,exit_ts,entry_px,exit_px,net_ret_bp
1677808620000,1677810420000,1678069620000,22369.2,22332.5,-30.40648749173024
1679514480000,1679516280000,1679775480000,27150.0,27285.6,35.94475138121457
1682538180000,1682539980000,1682799180000,27738.0,29228.3,523.277381209893
1692308760000,1692310560000,1692569760000,26278.1,26173.9,-53.652790726878436
1697466660000,1697468460000,1697727660000,28187.2,28720.9,175.34126128171692
1698104580000,1698106380000,1698365580000,33004.3,34104.9,319.4716991422315
1702260780000,1702262580000,1702521780000,41989.0,42710.3,157.7830860463465
1704283320000,1704285120000,1704544320000,42204.7,43680.7,335.72408286281006
1704838500000,1704840300000,1705099500000,46010.7,42309.4,-818.4433142725483
1709144160000,1709145960000,1709405160000,60742.3,62004.9,193.86173720784396
1709668560000,1709670360000,1709929560000,62896.0,69050.0,964.440600356143
1710473280000,1710475080000,1710734280000,68213.4,68020.0,-42.35220059401733
1713038580000,1713040380000,1713299580000,62389.0,62900.6,68.00163490358791
1722820140000,1722821940000,1723081140000,54707.2,55776.0,181.36733738886315
1724796900000,1724798700000,1725057900000,59071.2,59138.2,-2.657755386720627
1737394920000,1737396720000,1737655920000,103628.2,105399.9,156.966976170579
1738548480000,1738550280000,1738809480000,93836.3,97122.8,336.23759461956683
1760131020000,1760132820000,1760392020000,113247.6,115545.0,188.86522628294
1770336660000,1770338460000,1770597660000,62820.0,70149.1,1152.6825851639605
