detect_ts,entry_ts,exit_ts,entry_px,exit_px,net_ret_bp
1609619100000,1609619100000,1609878300000,32217.15,33717.0,451.5439726977706
1609669560000,1609669560000,1609928760000,33572.0,34307.99,205.22733230072654
1609719240000,1609719240000,1609978440000,32704.54,36822.97,1245.2838792412308
1609776840000,1609776840000,1610036040000,31219.98,39243.0,2555.8350863773767
1609820040000,1609820040000,1610079240000,30786.11,38661.56,2544.1179304562984
1609912920000,1609912920000,1610172120000,34944.8,39223.13,1210.3109132116924
1609963500000,1609963500000,1610222700000,34468.33,40798.94,1822.6454075378758
1610007780000,1610007780000,1610266980000,36459.99,40795.95,1175.2378467465292
1610061060000,1610061060000,1610320260000,38799.99,38553.83,-77.44331532044167
1610119980000,1610119980000,1610379180000,40391.91,32337.4,-2008.0899056271421
1610170380000,1610170380000,1610429580000,39455.89,35077.56,-1123.6771610018175
1610274900000,1610274900000,1610534100000,40104.48,34716.68,-1357.4409322848728
1610323860000,1610323860000,1610583060000,37632.77,38006.5,85.30972394538217
1610367060000,1610367060000,1610626260000,34040.36,38182.48,1202.82614402433
1610415900000,1610415900000,1610675100000,34429.58,39498.9,1458.373464910115
1610459100000,1610459100000,1610718300000,33993.88,37793.46,1103.7247198613393
1610511360000,1610511360000,1610770560000,33629.97,36409.0,812.3551825945714
1610659140000,1610659140000,1610918340000,38778.15,36596.08,-576.7060599848111
1610713920000,1610713920000,1610973120000,37574.29,37225.98,-106.69902372074034
1610763600000,1610763600000,1611022800000,36801.59,36886.01,8.939226267126855
1610807340000,1610807340000,1611066540000,36895.36,37241.99,79.94948307863027
1610860800000,1610860800000,1611120000000,35628.96,35300.0,-106.32938598263907
1610940300000,1610940300000,1611199500000,35275.61,34461.5,-244.7855200803044
1610991540000,1610991540000,1611250740000,35555.39,31677.06,-1104.7853914694788
1611084840000,1611084840000,1611344040000,36323.17,33488.05,-794.5265895019609
1611135600000,1611135600000,1611394800000,34912.79,32643.41,-664.0139347213441
1611217860000,1611217860000,1611477060000,34175.45,32696.98,-446.61171396426266
1611265020000,1611265020000,1611524220000,31671.85,31727.21,3.4792441868731885
