detect_ts,entry_px,exit_px,net_ret_bp
1738547280000,2498.72,2806.95,1219.5515784081451
1738646160000,2692.17,2711.07,56.203590412196704
1740438000000,2519.75,2288.7,-930.9560472269078
1740708060000,2171.99,2425.7,1154.0993006413476
1741053960000,2069.78,2168.93,465.03641932958817
1741616280000,2010.74,1879.99,-664.258113928206
1743963660000,1615.31,1639.83,137.7974877887207
1744008180000,1446.47,1613.71,1142.194044812544
1744161780000,1429.67,1553.63,853.053236061468
1744299600000,1497.98,1587.34,582.5366693814334
1746783240000,2331.69,2547.27,910.5654439483797
1747849440000,2480.31,2561.58,313.66065532131125
1748001600000,2541.91,2563.4,70.54272574560218
1749156180000,2415.88,2533.94,474.6832127423535
1749774900000,2504.17,2542.77,140.1428896600472
1750541460000,2290.71,2438.5,631.1711478100664
1755176640000,4544.05,4529.97,-44.98557454253359
1760110260000,4095.17,4140.99,97.88790697333584
1764550320000,2852.97,3206.19,1224.0782132304246
1765555080000,3082.44,3005.83,-262.53687338601935
1765988220000,2840.57,2977.24,467.13582837247424
1769879460000,2394.19,2205.5,-802.116231376792
1770002760000,2241.02,2111.47,-592.0849791612752
1770304980000,1972.14,2108.44,677.1274047481419
1780640640000,1658.3,1666.36,34.60399204004162
1782395700000,1564.78,1580.05,83.58560308797293
