detect_ts,entry_ts,exit_ts,entry_px,exit_px,net_ret_bp
1674058920000,1674062520000,1674148920000,1549.43,1537.84,-88.80170127079133
1677807180000,1677810780000,1677897180000,1563.77,1571.33,34.344705423430945
1678395600000,1678399200000,1678485600000,1431.22,1424.04,-64.16699039979922
1682538000000,1682541600000,1682628000000,1832.1,1919.63,463.75776431417506
1686776280000,1686779880000,1686866280000,1654.61,1665.37,51.03043013157183
1692308580000,1692312180000,1692398580000,1638.45,1662.58,133.2733376056623
1702261020000,1702264620000,1702351020000,2244.64,2241.05,-29.993655998287615
1704283320000,1704286920000,1704373320000,2234.57,2235.88,-8.137574566919202
1709143980000,1709147580000,1709233980000,3323.48,3370.35,127.02687544381266
1709667480000,1709671080000,1709757480000,3373.53,3865.5,1444.324070039394
1710473340000,1710476940000,1710563340000,3711.01,3739.64,63.14880854538197
1712946960000,1712950560000,1713036960000,3229.09,3212.73,-64.66442867804888
1713038220000,1713041820000,1713128220000,2912.62,3066.52,514.3902465821155
1720148400000,1720152000000,1720238400000,2919.91,2978.94,188.1637653215347
1722793500000,1722797100000,1722883500000,2702.39,2402.6,-1123.3513519514208
1724795340000,1724798940000,1724885340000,2448.15,2523.33,293.0890264076942
1733778300000,1733781900000,1733868300000,3694.17,3649.51,-134.89319116337373
1736264580000,1736268180000,1736354580000,3486.36,3333.71,-451.84921809566504
1736778960000,1736782560000,1736868960000,3062.0,3200.89,439.59242325277546
1737323280000,1737326880000,1737413280000,3210.08,3314.67,311.8174251109014
1740468360000,1740471960000,1740558360000,2401.24,2463.49,245.2410587862948
1740708120000,1740711720000,1740798120000,2169.69,2256.11,384.30574874751835
1743963720000,1743967320000,1744053720000,1628.0,1553.11,-474.01228501228564
1744008360000,1744011960000,1744098360000,1460.4,1568.49,726.1396877567779
1744299660000,1744303260000,1744389660000,1501.51,1568.12,429.6200891102948
1746783300000,1746786900000,1746873300000,2332.19,2413.45,334.4278725146739
1747850160000,1747853760000,1747940160000,2476.04,2660.81,732.2318863992512
1748001660000,1748005260000,1748091660000,2546.83,2557.28,27.031399818598487
1749156240000,1749159840000,1749246240000,2439.87,2496.76,219.16816059872235
1749774960000,1749778560000,1749864960000,2486.3,2560.08,282.74616900615234
1750541520000,1750545120000,1750631520000,2299.32,2212.37,-392.15528069168437
1755176700000,1755180300000,1755266700000,4594.2,4557.25,-94.42749553785144
1760130780000,1760134380000,1760220780000,3889.43,3734.0,-413.6215383745172
1764550380000,1764553980000,1764640380000,2846.87,2793.02,-203.15510718789386
1765988280000,1765991880000,1766078280000,2859.79,2816.71,-164.64043164008555
1769879520000,1769883120000,1769969520000,2407.2,2349.34,-254.36224659355176
1770305040000,1770308640000,1770395040000,1972.25,2013.32,194.23932057294937
