detect_ts,entry_px,exit_px,net_ret_bp
1677808560000,22233.5,22349.0,37.948636067196134
1679514420000,26889.5,27273.2,128.6951040368918
1682538120000,28164.9,29254.0,372.6869756327906
1692308700000,25787.0,26156.5,129.2892542754094
1697466600000,28294.6,28484.8,53.22130724590602
1698104520000,32798.1,34154.0,399.4080937615292
1704283260000,42584.3,43625.8,230.57370439340264
1704838440000,45583.0,42582.4,-672.2717241076718
1709144100000,60677.9,61945.3,194.87341190120256
1709668500000,60623.5,68740.3,1324.8867353419064
1710473220000,67231.1,68005.6,101.19966206115839
1713038520000,63759.4,62790.0,-166.04032660282252
1722820080000,54602.2,55399.9,132.09301456717904
1724796840000,58316.0,59191.5,136.13032443926156
1738548420000,91190.6,97200.0,644.993361157838
1760130960000,108905.4,115579.4,598.8254429991542
1770336600000,61085.1,70412.2,1512.9026325568746
