detect_ts,entry_ts,exit_ts,entry_px,exit_px,net_ret_bp
1609463700000,1609465500000,1609479900000,29361.85,29208.75,38.1424910215118
1609590180000,1609591980000,1609606380000,30661.99,32486.47,-609.029872490338
1609650000000,1609651800000,1609666200000,34053.43,34083.99,-22.97413270851022
1609705380000,1609707180000,1609721580000,33715.49,32887.99,231.43614819182545
1609759020000,1609760820000,1609775220000,30283.51,31706.01,-483.7275844180537
1609804620000,1609806420000,1609820820000,32430.0,31379.1,310.0518038852913
1609849140000,1609850940000,1609865340000,31900.28,32452.77,-187.19283717885935
1609906320000,1609908120000,1609922520000,35389.91,34449.9,251.615255873779
1609961460000,1609963260000,1609977660000,35036.78,36944.19,-558.4021967772161
1610020680000,1610022480000,1610036880000,38020.08,39319.22,-355.6983867472134
1610064660000,1610066460000,1610080860000,39510.01,38570.37,223.8232756711529
1610109180000,1610110980000,1610125380000,41243.77,41460.45,-66.53641943983256
1610179260000,1610181060000,1610195460000,39623.06,40782.97,-306.73609862539683
1610241840000,1610243640000,1610258040000,41239.8,40513.19,162.1914461272851
1610303820000,1610305620000,1610320020000,38488.87,38452.74,-4.612870681835345
1610350920000,1610352720000,1610367120000,35382.75,33990.0,379.62401170061736
1610397180000,1610398980000,1610413380000,33490.0,35210.4,-527.7055837563454
1610451000000,1610452800000,1610467200000,35452.47,33861.94,434.63728817766344
1610503320000,1610505120000,1610519520000,32683.26,33936.92,-397.5786271014574
1610563020000,1610564820000,1610579220000,35811.56,37367.93,-448.5998889743985
1610608320000,1610610120000,1610624520000,38427.5,38246.11,33.203174809706816
1610670960000,1610672760000,1610687160000,39450.0,38516.33,222.67173637515805
1610730180000,1610731980000,1610746380000,36089.89,36212.58,-47.99567025557548
1610779080000,1610780880000,1610795280000,36661.34,37427.0,-222.8467033665453
1610880720000,1610882520000,1610896920000,34841.85,35860.0,-306.22041883539606
1610954280000,1610956080000,1610970480000,36091.68,35928.16,31.306840800981576
1611020940000,1611022740000,1611037140000,36903.59,36542.32,83.89562478880742
1611072480000,1611074280000,1611088680000,37578.53,36457.22,284.3911291899921
1611152760000,1611154560000,1611168960000,34914.89,35099.98,-67.01176661304252
1611227940000,1611229740000,1611244140000,32690.27,31745.04,275.1471988454053
1611271620000,1611273420000,1611287820000,30843.21,30873.57,-23.843333427357326
1611314820000,1611316620000,1611331020000,31594.93,32463.5,-288.90803113031205
1611380880000,1611382680000,1611397080000,33277.47,32425.45,242.03508920600035
1611534660000,1611536460000,1611550860000,32555.75,33458.19,-291.1983443784909
1611578700000,1611580500000,1611594900000,34290.15,33960.03,82.27254473952517
1611656400000,1611658200000,1611672600000,32236.48,31150.6,322.8481918621391
1611701880000,1611703680000,1611718080000,32675.45,31780.0,260.04366274986324
1611762480000,1611764280000,1611778680000,30591.36,31184.01,-207.7311711542078
1611814320000,1611816120000,1611830520000,31626.49,31158.39,134.00883689590648
1611870960000,1611872760000,1611887160000,33237.1,34108.85,-276.28220873662167
