detect_ts,entry_ts,exit_ts,entry_px,exit_px,net_ret_bp
1609593480000,1609595280000,1609609680000,767.37,779.56,-172.85426847544127
1609681140000,1609682940000,1609697340000,879.36,940.28,-706.77656477438
1609733760000,1609735560000,1609749960000,1016.19,1002.1,124.65517275312712
1609804980000,1609806780000,1609821180000,1107.92,1016.65,809.7959419452678
1609907220000,1609909020000,1609923420000,1129.22,1112.77,131.6757761995009
1609967160000,1609968960000,1609983360000,1182.97,1206.2,-210.37015308925808
1610048880000,1610050680000,1610065080000,1230.06,1228.44,-0.8299107360625211
1610102460000,1610104260000,1610118660000,1257.48,1258.07,-18.691923529598352
1610226660000,1610228460000,1610242860000,1286.2,1333.0,-377.8625408179119
1610314020000,1610315820000,1610330220000,1266.67,1209.54,437.02512888124056
1610359860000,1610361660000,1610376060000,1113.86,1033.91,703.77422656348
1610470800000,1610472600000,1610487000000,1099.1,1069.28,257.3128923664809
1610730300000,1610732100000,1610746500000,1159.88,1157.92,2.8982998241196114
1611020100000,1611021900000,1611036300000,1328.27,1330.05,-27.40088987931587
1611280620000,1611282420000,1611296820000,1144.05,1178.57,-315.7350640269223
1611534540000,1611536340000,1611550740000,1459.09,1425.59,215.5951586262668
1611763560000,1611765360000,1611779760000,1296.88,1279.45,120.39948183332385
1611910860000,1611912660000,1611927060000,1371.72,1421.46,-376.61044528037803
1612284000000,1612285800000,1612300200000,1490.97,1531.56,-286.23887804583626
1614007020000,1614008820000,1614023220000,1752.45,1738.91,63.26326000741746
1614074940000,1614076740000,1614091140000,1463.74,1527.53,-449.80144014647493
1614129840000,1614131640000,1614146040000,1592.49,1633.44,-271.14447186481635
1618719840000,1618721640000,1618736040000,2163.26,2156.91,15.353845584906281
1619009220000,1619011020000,1619025420000,2368.71,2432.41,-282.9227469804223
1619129460000,1619131260000,1619145660000,2412.55,2212.51,815.1641624007796
1619174400000,1619176200000,1619190600000,2268.72,2256.16,41.36161359709468
1619395920000,1619397720000,1619412120000,2410.56,2453.5,-192.13288198592846
1620492960000,1620494760000,1620509160000,3833.3,3870.01,-109.7660501395674
1620680700000,1620682500000,1620696900000,3952.33,3919.54,68.96372013470554
1620867720000,1620869520000,1620883920000,3944.19,3994.02,-140.3377271378907
1621203480000,1621205280000,1621219680000,3521.84,3390.11,360.03743497717136
1621276080000,1621277880000,1621292280000,3352.3,3219.95,380.80356769978965
1621432380000,1621434180000,1621448580000,2499.91,2654.76,-633.422299202772
1621475640000,1621477440000,1621491840000,2406.05,2598.7,-814.6899274744894
1621532700000,1621534500000,1621548900000,2730.29,2807.11,-295.3620531152372
1621634100000,1621635900000,1621650300000,2358.2,2467.32,-476.725807819524
