detect_ts,entry_px,exit_px,net_ret_bp
1677808560000,22369.2,22379.5,-9.395454464173213
1679514420000,27150.0,27305.9,43.42173112338822
1682538120000,27737.9,28504.0,262.1925019558076
1692308700000,26278.1,26671.1,135.554191513086
1697466600000,28187.2,28530.7,107.8638247147652
1698104520000,33004.4,34359.5,396.58161942044035
1704283260000,42202.0,43411.1,272.5030093360499
1704838440000,46010.7,45916.6,-34.45176448086994
1709144100000,60742.4,61235.6,67.19534295648378
1709668500000,62895.9,64060.2,171.11540497870183
1710473220000,68213.3,68547.0,34.92007863569026
1713038520000,62389.0,63747.9,203.81083203769924
1722820080000,54710.0,53458.1,-242.8247121184428
1724796840000,59071.3,59272.1,19.992818847730092
1738548420000,93836.0,94200.4,24.833709876806566
1760130960000,113247.7,111321.4,-184.09616972353592
1770336600000,62820.0,64572.8,265.0194205666996
