detect_ts,entry_px,exit_px,net_ret_bp
1677808560000,22330.1,22378.9,7.853910192970449
1679514420000,27222.4,27353.1,34.01193135065107
1682538120000,28153.3,29222.5,365.77785907868713
1692308700000,26297.8,26183.9,-57.31160781510191
1697466600000,28111.7,28596.6,158.49045770977744
1698104520000,33473.2,34027.3,151.53541340535327
1702260720000,42093.2,42775.8,148.16395997453503
1704283260000,42520.8,43624.9,245.66115407047852
1704838440000,46103.4,42827.9,-724.4682084184677
1709144100000,61314.6,62066.5,108.62984672492428
1709668500000,62223.1,69029.3,1079.8381404976606
1710473220000,68210.4,68072.0,-34.29016103116121
1713038520000,62342.8,62942.3,82.16186632618317
1722820080000,54280.8,57134.6,511.74759399271807
1724796840000,59210.2,59132.0,-27.207183897369077
1737394860000,103919.9,105434.0,131.6987545215127
1738548420000,94155.6,97207.1,310.09118522955583
1760130960000,113286.3,115646.1,194.3040932575253
1770336600000,64535.2,70380.2,891.7072729301229
