detect_ts,entry_px,exit_px,net_ret_bp
1673656680000,1550.58,1525.58,149.87210110253125
1681432860000,2118.12,2083.09,154.1636415133281
1692312180000,1692.76,1658.52,192.44912331476252
1693320120000,1719.46,1705.31,68.97611577953612
1710955860000,3312.49,3444.43,-397.0532192554359
1722823800000,2299.06,2488.97,-777.0063841669444
1722867180000,2421.9,2515.76,-387.0880529144276
1738552020000,2527.09,2819.2,-1050.1450056753674
1738596240000,2703.48,2789.71,-323.10022905606627
1740936900000,2466.6,2217.09,1111.394097668564
1741109700000,2131.99,2188.37,-271.6346778652605
1744035960000,1541.15,1524.5,95.21613643817719
1744219440000,1663.89,1513.86,977.0427648527609
1752183720000,2962.03,2941.09,57.19809322394089
1760134560000,3837.63,3736.75,255.96721750184082
1769888580000,2371.32,2333.19,149.4243246370848
1770150660000,2303.17,2147.0,713.3870517000458
1770340140000,1927.02,2056.87,-645.2990125773621
