detect_ts,entry_px,exit_px,net_ret_bp
1673656680000,1575.3,1573.66,-3.5784349859573226
1681432860000,2120.91,2081.24,176.60752243854617
1692312180000,1639.5,1681.14,-261.68906813233957
1693320120000,1729.54,1634.06,570.3114695910789
1710955860000,3321.7,3412.18,-279.1677226875493
1722823800000,2287.87,2442.41,-646.7356995754196
1722867180000,2359.71,2443.36,-356.3564272149826
1738552020000,2515.79,2796.4,-1017.4687455299674
1738596240000,2674.49,2742.81,-263.0876145267085
1740936900000,2465.28,2208.54,1148.4874351381463
1741109700000,2115.45,2158.96,-215.5322192166613
1744035960000,1583.48,1573.67,48.33835556374467
1744219440000,1569.39,1636.15,-422.03104849799877
1752183720000,2969.42,2954.8,35.47881413293498
1760134560000,3899.61,4260.58,-861.2320669955724
1769888580000,2385.94,2199.0,836.1136880400195
1770150660000,2315.74,2052.75,1267.1594202898546
1770340140000,1904.1,2081.12,-864.5996770969482
