detect_ts,entry_ts,exit_ts,entry_px,exit_px,net_ret_bp
1673660460000,1673660460000,1673746860000,1551.61,1525.94,-179.4410579978205
1674057780000,1674057780000,1674144180000,1540.47,1534.21,-54.6369484637803
1674599460000,1674599460000,1674685860000,1556.21,1620.95,402.01069264430856
1674688020000,1674688020000,1674774420000,1584.35,1602.05,97.71773913592364
1675971060000,1675971060000,1676057460000,1571.8,1526.49,-302.2682275098614
1677807360000,1677807360000,1677893760000,1570.8,1570.67,-14.827603768779328
1678394760000,1678394760000,1678481160000,1442.98,1415.62,-203.60761756919743
1678521900000,1678521900000,1678608300000,1408.46,1460.36,354.4875679820498
1678822020000,1678822020000,1678908420000,1696.8,1649.48,-292.87788778877876
1681892580000,1681892580000,1681978980000,1982.82,1955.99,-149.31233293995416
1682537700000,1682537700000,1682624100000,1887.35,1925.46,187.92333165549582
1683739260000,1683739260000,1683825660000,1798.79,1793.19,-45.1320387593883
1685981160000,1685981160000,1686067560000,1789.07,1845.51,301.4711665837562
1686773460000,1686773460000,1686859860000,1680.81,1669.6,-80.69403442387866
1688132880000,1688132880000,1688219280000,1828.04,1924.78,515.2006739458666
1689361500000,1689361500000,1689447900000,1902.84,1935.66,158.47903134262498
1692308520000,1692308520000,1692394920000,1645.33,1667.08,118.19232615949483
1698162000000,1698162000000,1698248400000,1762.9,1807.01,236.2127176810931
1699988160000,1699988160000,1700074560000,1960.34,2039.3,388.7872715957437
1702260960000,1702260960000,1702347360000,2224.68,2239.95,54.63908517179995
1704284460000,1704284460000,1704370860000,2193.2,2237.4,187.5320080248051
1704989460000,1704989460000,1705075860000,2592.52,2675.26,305.14893617021266
1705080300000,1705080300000,1705166700000,2588.66,2564.38,-107.79370021555422
1706002560000,1706002560000,1706088960000,2235.81,2237.58,-6.083406013927416
1709143560000,1709143560000,1709229960000,3310.85,3398.41,250.46380838757386
1709655360000,1709655360000,1709741760000,3684.12,3788.0,267.9669283302395
1709737680000,1709737680000,1709824080000,3739.08,3814.99,189.01785465943522
1709914320000,1709914320000,1710000720000,3848.3,3906.56,137.39152352986906
1710909960000,1710909960000,1710996360000,3125.52,3491.04,1155.4694002917915
1712025480000,1712025480000,1712111880000,3375.91,3301.5,-234.4146437553134
1712944680000,1712944680000,1713031080000,3324.94,3198.8,-393.3752669221095
1713038160000,1713038160000,1713124560000,3082.2,3070.5,-51.95989877360295
1714547340000,1714547340000,1714633740000,2856.2,2920.72,211.89454519991614
1716470340000,1716470340000,1716556740000,3815.02,3718.52,-266.94755990794226
1717783560000,1717783560000,1717869960000,3630.95,3691.87,153.77978215067657
1719221820000,1719221820000,1719308220000,3284.8,3368.62,241.17535314174333
1720148280000,1720148280000,1720234680000,2998.87,2979.91,-77.22381430338808
1720401060000,1720401060000,1720487460000,2829.22,3054.24,781.3428860251232
1721869800000,1721869800000,1721956200000,3222.55,3205.53,-66.81531706257448
1722793560000,1722793560000,1722879960000,2668.2,2464.99,-775.5995802413611
1723744980000,1723744980000,1723831380000,2567.34,2616.09,175.88525088223574
1724795280000,1724795280000,1724881680000,2481.49,2542.05,230.04692342101075
1731408660000,1731408660000,1731495060000,3221.87,3162.0,-199.82376073522533
1731528060000,1731528060000,1731614460000,3154.84,3138.0,-67.37830127676857
1733437740000,1733437740000,1733524140000,3716.78,4042.06,861.1661384316534
1733778240000,1733778240000,1733864640000,3648.29,3650.83,-7.037834163402966
1733846880000,1733846880000,1733933280000,3564.54,3798.01,640.9793241203639
1736357040000,1736357040000,1736443440000,3235.74,3278.88,119.3234437872033
1736778960000,1736778960000,1736865360000,2918.34,3223.74,1032.4853307016986
